Month,Ledger_Account_Number,Ledger_Account_Name,Beginning_Balance,Debit_Amount,Credit_Amount,Ending_Balance,eTax_Category
2022-03,10A210410,工具、器具及び備品,4779810,0,955962,3823848,有形固定資産
2022-03,10A220190,電話加入権,512000,0,0,512000,無形固定資産
2022-03,10A230570,保険積立金,2903000,125000,0,3028000,投資その他の資産
2022-03,10A230650,敷金,3140000,0,0,3140000,投資その他の資産
2022-03,10B100030,支払手形,67998587,13738257,9176539,63436869,流動負債
2022-03,10B100040,買掛金,52484968,42792807,47236121,56928282,流動負債
2022-03,10B100320,賞与引当金,1347333,0,673667,2021000,流動負債
2022-03,10B100630,未払金,6887180,6887180,8909403,8909403,流動負債
2022-03,10B100640,未払法人税等,0,0,5004173,5004173,流動負債
2022-03,10B100660,未払消費税等,0,0,13556343,13556343,流動負債
2022-03,10B100670,未払事業税等,0,0,0,0,流動負債
2022-03,10B100690,預り金,6304161,1880914,1933319,6356566,流動負債
2022-03,10B100790,短期借入金,653500,653500,0,0,流動負債
2022-03,10B100890,仮受消費税等,6540636,0,0,6540636,流動負債
2022-03,10B200080,長期借入金,37343150,7000000,0,30343150,固定負債
2022-03,10B200120,退職給付引当金,18560000,0,0,18560000,固定負債
2022-03,10B200130,役員退職慰労引当金,22000000,0,0,22000000,固定負債
2022-03,10C110010,資本金,10000000,0,0,10000000,資本金
2022-03,10C120020,資本準備金,0,0,0,0,資本剰余金
2022-03,10C130020,利益準備金,7200000,0,0,7200000,利益剰余金
2022-03,10C130360,別途積立金,4830000,0,0,4830000,利益剰余金
2022-03,10C130370,繰越利益剰余金,82709171,0,0,82709171,利益剰余金
2022-03,10D100100,総売上高,778149659,0,74446280,852595939,売上高
2022-03,10D100110,売上値引及び戻り高,1267444,0,0,1267444,売上高
2022-03,10E100100,商品期首たな卸高,0,63013226,0,63013226,売上原価
2022-03,10E100120,仕入値引及び戻し高,733583,0,42840,776423,売上原価
2022-03,10E100130,当期商品仕入高,466148326,47236121,0,513384447,売上原価
2022-03,10E100140,商品期末たな卸高,0,0,63025546,-63025546,売上原価
2022-03,10E200020,販売手数料,24058267,3023000,0,27081267,販売費及び一般管理費
2022-03,10E200050,広告宣伝費,1987200,191500,0,2178700,販売費及び一般管理費
2022-03,10E200090,役員報酬,18920000,1720000,0,20640000,販売費及び一般管理費
2022-03,10E200130,賞与,10408333,673667,0,11082000,販売費及び一般管理費
2022-03,10E200140,福利厚生費,5147016,438770,0,5585786,販売費及び一般管理費
2022-03,10E200150,交際費,3993226,265118,0,4258344,販売費及び一般管理費
2022-03,10E200180,通信費,12087447,1173230,0,13260677,販売費及び一般管理費
2022-03,10E200200,消耗品費,3020150,695686,347843,3367993,販売費及び一般管理費
2022-03,10E200210,租税公課,243000,13580343,0,13823343,販売費及び一般管理費
2022-03,10E200220,減価償却費,0,1119962,0,1119962,販売費及び一般管理費
2022-03,10E200240,保険料,3507020,318820,0,3825840,販売費及び一般管理費
2022-03,10E200370,給料及び手当,57059509,5176103,0,62235612,販売費及び一般管理費
2022-03,10E200520,雑給,4314002,268960,0,4582962,販売費及び一般管理費
2022-03,10E200540,法定福利費,9354499,1820130,0,11174629,販売費及び一般管理費
2022-03,10E200600,支払報酬,1536810,139710,0,1676520,販売費及び一般管理費
2022-03,10E200690,支払手数料,131972,12021,0,143993,販売費及び一般管理費
2022-03,10E200720,地代家賃,37909000,3449000,0,41358000,販売費及び一般管理費
2022-03,10E200730,借地借家料,3232350,293850,0,3526200,販売費及び一般管理費
2022-03,10E200870,運賃,47167239,4229621,0,51396860,販売費及び一般管理費
2022-03,10E201000,修繕維持費,319500,17850,0,337350,販売費及び一般管理費
2022-03,10E201040,水道光熱費,6377401,693596,0,7070997,販売費及び一般管理費
2022-03,10E201110,事務用消耗品費,1376514,152118,0,1528632,販売費及び一般管理費
2022-03,10E201120,車両費,6848007,698921,0,7546928,販売費及び一般管理費
2022-03,10E201130,会議費,305424,24995,0,330419,販売費及び一般管理費
2022-03,10E201140,諸会費,1276000,116000,0,1392000,販売費及び一般管理費
2022-03,10E201160,図書費,274802,24982,0,299784,販売費及び一般管理費
2022-03,10E201230,旅費及び交通費,11660435,1311541,0,12971976,販売費及び一般管理費
2022-03,10E201270,雑費,5273191,473472,0,5746663,販売費及び一般管理費
2022-03,10E300020,支払利息,1169093,1339685,0,2508778,営業外費用
2022-03,10F100070,法人税、住民税及び事業税,0,5004173,0,5004173,その他
