Journal_Document_Link_ID,Transaction_ID,Line_ID,Document_ID,Relationship_Type,Link_Amount,Recognition_Basis
JDL-000583,919,4,DOC-20210731-0022,PRIMARY_EVIDENCE,1186200,INVOICE_BASIS
JDL-000584,1383,1,DOC-20210930-0052,SETTLEMENT_EVIDENCE,1186200,
JDL-000585,916,2,DOC-20210731-0002,PRIMARY_EVIDENCE,1299624,INVOICE_BASIS
JDL-000586,1384,1,DOC-20210930-0053,SETTLEMENT_EVIDENCE,1299624,
JDL-000587,918,6,DOC-20210731-0018,PRIMARY_EVIDENCE,911211,INVOICE_BASIS
JDL-000588,1254,1,DOC-20210915-0001,SETTLEMENT_EVIDENCE,911211,
JDL-000589,918,2,DOC-20210731-0014,PRIMARY_EVIDENCE,925880,INVOICE_BASIS
JDL-000590,1330,1,DOC-20210925-0002,SETTLEMENT_EVIDENCE,925880,
JDL-000591,919,5,DOC-20210731-0023,PRIMARY_EVIDENCE,560430,INVOICE_BASIS
JDL-000592,1255,1,DOC-20210915-0002,SETTLEMENT_EVIDENCE,560430,
JDL-000593,919,6,DOC-20210731-0024,PRIMARY_EVIDENCE,1013480,INVOICE_BASIS
JDL-000594,1256,1,DOC-20210915-0003,SETTLEMENT_EVIDENCE,1013480,
JDL-000595,917,11,DOC-20210731-0012,PRIMARY_EVIDENCE,305388,INVOICE_BASIS
JDL-000596,1388,1,DOC-20210930-0057,SETTLEMENT_EVIDENCE,305388,
JDL-000597,917,7,DOC-20210731-0010,PRIMARY_EVIDENCE,366976,INVOICE_BASIS
JDL-000598,1286,1,DOC-20210920-0001,SETTLEMENT_EVIDENCE,366976,
JDL-000599,917,1,DOC-20210731-0004,PRIMARY_EVIDENCE,9706318,INVOICE_BASIS
JDL-000600,1385,1,DOC-20210930-0054,SETTLEMENT_EVIDENCE,9706318,
JDL-000601,917,4,DOC-20210731-0007,PRIMARY_EVIDENCE,862193,INVOICE_BASIS
JDL-000602,1257,1,DOC-20210915-0004,SETTLEMENT_EVIDENCE,862193,
JDL-000603,916,3,DOC-20210731-0003,PRIMARY_EVIDENCE,1052584,INVOICE_BASIS
JDL-000604,1218,1,DOC-20210910-0003,SETTLEMENT_EVIDENCE,1052584,
JDL-000605,917,5,DOC-20210731-0008,PRIMARY_EVIDENCE,1678938,INVOICE_BASIS
JDL-000606,1218,2,DOC-20210910-0004,SETTLEMENT_EVIDENCE,1678938,
JDL-000607,918,3,DOC-20210731-0015,PRIMARY_EVIDENCE,928386,INVOICE_BASIS
JDL-000608,3035,1,DOC-20210930-0068,SETTLEMENT_EVIDENCE,928386,
JDL-000609,919,3,DOC-20210731-0021,PRIMARY_EVIDENCE,2487704,INVOICE_BASIS
JDL-000610,3036,1,DOC-20210930-0069,SETTLEMENT_EVIDENCE,2487704,
JDL-000611,920,1,DOC-20210731-0027,PRIMARY_EVIDENCE,943160,INVOICE_BASIS
JDL-000612,3037,1,DOC-20210930-0070,SETTLEMENT_EVIDENCE,943160,
JDL-000613,918,4,DOC-20210731-0016,PRIMARY_EVIDENCE,378495,INVOICE_BASIS
JDL-000614,1215,1,DOC-20210910-0001,SETTLEMENT_EVIDENCE,378495,
JDL-000615,919,7,DOC-20210731-0025,PRIMARY_EVIDENCE,942360,INVOICE_BASIS
JDL-000616,1258,1,DOC-20210915-0005,SETTLEMENT_EVIDENCE,942360,
JDL-000617,918,5,DOC-20210731-0017,PRIMARY_EVIDENCE,610974,INVOICE_BASIS
JDL-000618,1287,1,DOC-20210920-0002,SETTLEMENT_EVIDENCE,610974,
JDL-000619,920,2,DOC-20210731-0028,PRIMARY_EVIDENCE,1402208,INVOICE_BASIS
JDL-000620,1195,1,DOC-20210905-0001,SETTLEMENT_EVIDENCE,1402208,
JDL-000621,919,2,DOC-20210731-0020,PRIMARY_EVIDENCE,1135138,INVOICE_BASIS
JDL-000622,1331,1,DOC-20210925-0003,SETTLEMENT_EVIDENCE,1135138,
JDL-000623,917,10,DOC-20210731-0011,PRIMARY_EVIDENCE,376504,INVOICE_BASIS
JDL-000624,1386,1,DOC-20210930-0055,SETTLEMENT_EVIDENCE,376504,
JDL-000625,916,1,DOC-20210731-0001,PRIMARY_EVIDENCE,4665496,INVOICE_BASIS
JDL-000626,1332,1,DOC-20210925-0004,SETTLEMENT_EVIDENCE,4665496,
JDL-000627,917,6,DOC-20210731-0009,PRIMARY_EVIDENCE,1056864,INVOICE_BASIS
JDL-000628,1196,1,DOC-20210905-0002,SETTLEMENT_EVIDENCE,1056864,
JDL-000629,918,1,DOC-20210731-0013,PRIMARY_EVIDENCE,1184900,INVOICE_BASIS
JDL-000630,1197,1,DOC-20210905-0003,SETTLEMENT_EVIDENCE,1184900,
JDL-000631,919,1,DOC-20210731-0019,PRIMARY_EVIDENCE,6131174,INVOICE_BASIS
JDL-000632,1216,1,DOC-20210910-0002,SETTLEMENT_EVIDENCE,6131174,
JDL-000633,920,4,DOC-20210731-0030,PRIMARY_EVIDENCE,963720,INVOICE_BASIS
JDL-000634,1387,1,DOC-20210930-0056,SETTLEMENT_EVIDENCE,963720,
JDL-000635,917,3,DOC-20210731-0006,PRIMARY_EVIDENCE,1740812,INVOICE_BASIS
JDL-000636,1288,1,DOC-20210920-0003,SETTLEMENT_EVIDENCE,1740812,
JDL-000637,928,5,DOC-20210731-0036,PRIMARY_EVIDENCE,6120204,INVOICE_BASIS
JDL-000638,1259,1,DOC-20210915-0006,SETTLEMENT_EVIDENCE,6120204,
JDL-000639,927,2,DOC-20210731-0032,PRIMARY_EVIDENCE,176676,INVOICE_BASIS
JDL-000640,1394,1,DOC-20210930-0058,SETTLEMENT_EVIDENCE,176676,
JDL-000641,928,8,DOC-20210731-0039,PRIMARY_EVIDENCE,650681,INVOICE_BASIS
JDL-000642,3038,1,DOC-20210930-0071,SETTLEMENT_EVIDENCE,650681,
JDL-000643,929,5,DOC-20210731-0044,PRIMARY_EVIDENCE,77565,INVOICE_BASIS
JDL-000644,3039,1,DOC-20210930-0072,SETTLEMENT_EVIDENCE,77565,
JDL-000645,930,7,DOC-20210731-0051,PRIMARY_EVIDENCE,215458,INVOICE_BASIS
JDL-000646,3040,1,DOC-20210930-0073,SETTLEMENT_EVIDENCE,215458,
JDL-000647,931,2,DOC-20210731-0053,PRIMARY_EVIDENCE,198221,INVOICE_BASIS
JDL-000648,3041,1,DOC-20210930-0074,SETTLEMENT_EVIDENCE,198221,
JDL-000649,928,2,DOC-20210731-0034,PRIMARY_EVIDENCE,3216642,INVOICE_BASIS
JDL-000650,1219,1,DOC-20210910-0005,SETTLEMENT_EVIDENCE,3216642,
JDL-000651,930,2,DOC-20210731-0047,PRIMARY_EVIDENCE,929328,INVOICE_BASIS
JDL-000652,1289,1,DOC-20210920-0004,SETTLEMENT_EVIDENCE,929328,
JDL-000653,930,1,DOC-20210731-0046,PRIMARY_EVIDENCE,3841014,INVOICE_BASIS
JDL-000654,1395,1,DOC-20210930-0059,SETTLEMENT_EVIDENCE,3841014,
JDL-000655,930,4,DOC-20210731-0049,PRIMARY_EVIDENCE,3600809,INVOICE_BASIS
JDL-000656,1290,1,DOC-20210920-0005,SETTLEMENT_EVIDENCE,3600809,
JDL-000657,929,3,DOC-20210731-0043,PRIMARY_EVIDENCE,3639444,INVOICE_BASIS
JDL-000658,1396,1,DOC-20210930-0060,SETTLEMENT_EVIDENCE,3639444,
JDL-000659,927,1,DOC-20210731-0031,PRIMARY_EVIDENCE,49392,INVOICE_BASIS
JDL-000660,1220,1,DOC-20210910-0006,SETTLEMENT_EVIDENCE,49392,
JDL-000661,928,9,DOC-20210731-0040,PRIMARY_EVIDENCE,167932,INVOICE_BASIS
JDL-000662,3042,1,DOC-20210930-0075,SETTLEMENT_EVIDENCE,167932,
JDL-000663,929,6,DOC-20210731-0045,PRIMARY_EVIDENCE,24696,INVOICE_BASIS
JDL-000664,3043,1,DOC-20210930-0076,SETTLEMENT_EVIDENCE,24696,
JDL-000665,930,6,DOC-20210731-0050,PRIMARY_EVIDENCE,148176,INVOICE_BASIS
JDL-000666,3044,1,DOC-20210930-0077,SETTLEMENT_EVIDENCE,148176,
JDL-000667,931,1,DOC-20210731-0052,PRIMARY_EVIDENCE,24696,INVOICE_BASIS
JDL-000668,3045,1,DOC-20210930-0078,SETTLEMENT_EVIDENCE,24696,
JDL-000669,929,1,DOC-20210731-0041,PRIMARY_EVIDENCE,1819272,INVOICE_BASIS
JDL-000670,1397,1,DOC-20210930-0061,SETTLEMENT_EVIDENCE,1819272,
JDL-000671,930,3,DOC-20210731-0048,PRIMARY_EVIDENCE,3148603,INVOICE_BASIS
JDL-000672,1398,1,DOC-20210930-0062,SETTLEMENT_EVIDENCE,3148603,
JDL-000673,928,6,DOC-20210731-0037,PRIMARY_EVIDENCE,4398969,INVOICE_BASIS
JDL-000674,1291,1,DOC-20210920-0006,SETTLEMENT_EVIDENCE,4398969,
JDL-000675,928,7,DOC-20210731-0038,PRIMARY_EVIDENCE,336571,INVOICE_BASIS
JDL-000676,1399,1,DOC-20210930-0063,SETTLEMENT_EVIDENCE,336571,
JDL-000677,928,4,DOC-20210731-0035,PRIMARY_EVIDENCE,1317476,INVOICE_BASIS
JDL-000678,1400,1,DOC-20210930-0064,SETTLEMENT_EVIDENCE,1317476,
JDL-000679,928,1,DOC-20210731-0033,PRIMARY_EVIDENCE,2953512,INVOICE_BASIS
JDL-000680,1401,1,DOC-20210930-0065,SETTLEMENT_EVIDENCE,2953512,
JDL-000681,929,2,DOC-20210731-0042,PRIMARY_EVIDENCE,1159628,INVOICE_BASIS
JDL-000682,1402,1,DOC-20210930-0066,SETTLEMENT_EVIDENCE,1159628,
JDL-000683,1151,1,DOC-20210831-0027,PRIMARY_EVIDENCE,1096420,INVOICE_BASIS
JDL-000684,1485,1,DOC-20211015-0001,SETTLEMENT_EVIDENCE,1096420,
JDL-000685,1148,1,DOC-20210831-0004,PRIMARY_EVIDENCE,13866393,INVOICE_BASIS
JDL-000686,1561,1,DOC-20211025-0001,SETTLEMENT_EVIDENCE,13866393,
JDL-000687,1150,7,DOC-20210831-0025,PRIMARY_EVIDENCE,558315,INVOICE_BASIS
JDL-000688,3046,1,DOC-20211031-0068,SETTLEMENT_EVIDENCE,558315,
JDL-000689,1150,6,DOC-20210831-0024,PRIMARY_EVIDENCE,698808,INVOICE_BASIS
JDL-000690,1616,1,DOC-20211031-0053,SETTLEMENT_EVIDENCE,698808,
JDL-000691,1147,3,DOC-20210831-0003,PRIMARY_EVIDENCE,971864,INVOICE_BASIS
JDL-000692,1617,1,DOC-20211031-0054,SETTLEMENT_EVIDENCE,971864,
JDL-000693,1149,1,DOC-20210831-0013,PRIMARY_EVIDENCE,1018045,INVOICE_BASIS
JDL-000694,1486,1,DOC-20211015-0002,SETTLEMENT_EVIDENCE,1018045,
JDL-000695,1149,2,DOC-20210831-0014,PRIMARY_EVIDENCE,1120992,INVOICE_BASIS
JDL-000696,1562,1,DOC-20211025-0002,SETTLEMENT_EVIDENCE,1120992,
JDL-000697,1150,3,DOC-20210831-0021,PRIMARY_EVIDENCE,710064,INVOICE_BASIS
JDL-000698,1487,1,DOC-20211015-0003,SETTLEMENT_EVIDENCE,710064,
JDL-000699,1150,1,DOC-20210831-0019,PRIMARY_EVIDENCE,673120,INVOICE_BASIS
JDL-000700,1488,1,DOC-20211015-0004,SETTLEMENT_EVIDENCE,673120,
JDL-000701,1148,6,DOC-20210831-0009,PRIMARY_EVIDENCE,666376,INVOICE_BASIS
JDL-000702,1621,1,DOC-20211031-0058,SETTLEMENT_EVIDENCE,666376,
JDL-000703,1148,2,DOC-20210831-0005,PRIMARY_EVIDENCE,692628,INVOICE_BASIS
JDL-000704,1514,1,DOC-20211020-0001,SETTLEMENT_EVIDENCE,692628,
JDL-000705,1148,3,DOC-20210831-0006,PRIMARY_EVIDENCE,10599606,INVOICE_BASIS
JDL-000706,1618,1,DOC-20211031-0055,SETTLEMENT_EVIDENCE,10599606,
JDL-000707,1148,4,DOC-20210831-0007,PRIMARY_EVIDENCE,1088296,INVOICE_BASIS
JDL-000708,1489,1,DOC-20211015-0005,SETTLEMENT_EVIDENCE,1088296,
JDL-000709,1147,1,DOC-20210831-0001,PRIMARY_EVIDENCE,1577184,INVOICE_BASIS
JDL-000710,1460,1,DOC-20211010-0003,SETTLEMENT_EVIDENCE,1577184,
JDL-000711,1148,5,DOC-20210831-0008,PRIMARY_EVIDENCE,2070096,INVOICE_BASIS
JDL-000712,1460,2,DOC-20211010-0004,SETTLEMENT_EVIDENCE,2070096,
JDL-000713,1149,4,DOC-20210831-0016,PRIMARY_EVIDENCE,1108960,INVOICE_BASIS
JDL-000714,3047,1,DOC-20211031-0069,SETTLEMENT_EVIDENCE,1108960,
JDL-000715,1150,4,DOC-20210831-0022,PRIMARY_EVIDENCE,2583057,INVOICE_BASIS
JDL-000716,3048,1,DOC-20211031-0070,SETTLEMENT_EVIDENCE,2583057,
JDL-000717,1151,2,DOC-20210831-0028,PRIMARY_EVIDENCE,747840,INVOICE_BASIS
JDL-000718,3049,1,DOC-20211031-0071,SETTLEMENT_EVIDENCE,747840,
JDL-000719,1149,3,DOC-20210831-0015,PRIMARY_EVIDENCE,5817092,INVOICE_BASIS
JDL-000720,1457,1,DOC-20211010-0001,SETTLEMENT_EVIDENCE,5817092,
JDL-000721,1150,2,DOC-20210831-0020,PRIMARY_EVIDENCE,1128590,INVOICE_BASIS
JDL-000722,1490,1,DOC-20211015-0006,SETTLEMENT_EVIDENCE,1128590,
JDL-000723,1149,5,DOC-20210831-0017,PRIMARY_EVIDENCE,2661680,INVOICE_BASIS
JDL-000724,1515,1,DOC-20211020-0002,SETTLEMENT_EVIDENCE,2661680,
JDL-000725,1151,4,DOC-20210831-0030,PRIMARY_EVIDENCE,746944,INVOICE_BASIS
JDL-000726,1427,1,DOC-20211005-0001,SETTLEMENT_EVIDENCE,746944,
JDL-000727,1150,8,DOC-20210831-0026,PRIMARY_EVIDENCE,659000,INVOICE_BASIS
JDL-000728,1563,1,DOC-20211025-0003,SETTLEMENT_EVIDENCE,659000,
JDL-000729,1148,9,DOC-20210831-0012,PRIMARY_EVIDENCE,544580,INVOICE_BASIS
JDL-000730,1619,1,DOC-20211031-0056,SETTLEMENT_EVIDENCE,544580,
JDL-000731,1147,2,DOC-20210831-0002,PRIMARY_EVIDENCE,3658726,INVOICE_BASIS
JDL-000732,1564,1,DOC-20211025-0004,SETTLEMENT_EVIDENCE,3658726,
JDL-000733,1148,7,DOC-20210831-0010,PRIMARY_EVIDENCE,919640,INVOICE_BASIS
JDL-000734,1428,1,DOC-20211005-0002,SETTLEMENT_EVIDENCE,919640,
JDL-000735,1149,6,DOC-20210831-0018,PRIMARY_EVIDENCE,1695610,INVOICE_BASIS
JDL-000736,1429,1,DOC-20211005-0003,SETTLEMENT_EVIDENCE,1695610,
JDL-000737,1150,5,DOC-20210831-0023,PRIMARY_EVIDENCE,6477499,INVOICE_BASIS
JDL-000738,1458,1,DOC-20211010-0002,SETTLEMENT_EVIDENCE,6477499,
JDL-000739,1151,3,DOC-20210831-0029,PRIMARY_EVIDENCE,554400,INVOICE_BASIS
JDL-000740,1620,1,DOC-20211031-0057,SETTLEMENT_EVIDENCE,554400,
JDL-000741,1148,8,DOC-20210831-0011,PRIMARY_EVIDENCE,914454,INVOICE_BASIS
JDL-000742,1516,2,DOC-20211020-0003,SETTLEMENT_EVIDENCE,914454,
JDL-000743,1159,4,DOC-20210831-0036,PRIMARY_EVIDENCE,6139436,INVOICE_BASIS
JDL-000744,1491,1,DOC-20211015-0007,SETTLEMENT_EVIDENCE,6139436,
JDL-000745,1158,1,DOC-20210831-0031,PRIMARY_EVIDENCE,90491,INVOICE_BASIS
JDL-000746,1627,1,DOC-20211031-0059,SETTLEMENT_EVIDENCE,90491,
JDL-000747,1159,8,DOC-20210831-0040,PRIMARY_EVIDENCE,818740,INVOICE_BASIS
JDL-000748,3050,1,DOC-20211031-0072,SETTLEMENT_EVIDENCE,818740,
JDL-000749,1160,5,DOC-20210831-0045,PRIMARY_EVIDENCE,271477,INVOICE_BASIS
JDL-000750,3051,1,DOC-20211031-0073,SETTLEMENT_EVIDENCE,271477,
JDL-000751,1161,6,DOC-20210831-0051,PRIMARY_EVIDENCE,77565,INVOICE_BASIS
JDL-000752,3052,1,DOC-20211031-0074,SETTLEMENT_EVIDENCE,77565,
JDL-000753,1162,1,DOC-20210831-0052,PRIMARY_EVIDENCE,60328,INVOICE_BASIS
JDL-000754,3053,1,DOC-20211031-0075,SETTLEMENT_EVIDENCE,60328,
JDL-000755,1159,2,DOC-20210831-0034,PRIMARY_EVIDENCE,3251165,INVOICE_BASIS
JDL-000756,1461,1,DOC-20211010-0005,SETTLEMENT_EVIDENCE,3251165,
JDL-000757,1161,2,DOC-20210831-0047,PRIMARY_EVIDENCE,944145,INVOICE_BASIS
JDL-000758,1517,1,DOC-20211020-0004,SETTLEMENT_EVIDENCE,944145,
JDL-000759,1161,1,DOC-20210831-0046,PRIMARY_EVIDENCE,3841014,INVOICE_BASIS
JDL-000760,1628,1,DOC-20211031-0060,SETTLEMENT_EVIDENCE,3841014,
JDL-000761,1161,4,DOC-20210831-0049,PRIMARY_EVIDENCE,3600809,INVOICE_BASIS
JDL-000762,1518,1,DOC-20211020-0005,SETTLEMENT_EVIDENCE,3600809,
JDL-000763,1160,3,DOC-20210831-0043,PRIMARY_EVIDENCE,3639444,INVOICE_BASIS
JDL-000764,1629,1,DOC-20211031-0061,SETTLEMENT_EVIDENCE,3639444,
JDL-000765,1158,2,DOC-20210831-0032,PRIMARY_EVIDENCE,74088,INVOICE_BASIS
JDL-000766,1462,1,DOC-20211010-0006,SETTLEMENT_EVIDENCE,74088,
JDL-000767,1159,7,DOC-20210831-0039,PRIMARY_EVIDENCE,148176,INVOICE_BASIS
JDL-000768,3054,1,DOC-20211031-0076,SETTLEMENT_EVIDENCE,148176,
JDL-000769,1160,4,DOC-20210831-0044,PRIMARY_EVIDENCE,44452,INVOICE_BASIS
JDL-000770,3055,1,DOC-20211031-0077,SETTLEMENT_EVIDENCE,44452,
JDL-000771,1161,5,DOC-20210831-0050,PRIMARY_EVIDENCE,123480,INVOICE_BASIS
JDL-000772,3056,1,DOC-20211031-0078,SETTLEMENT_EVIDENCE,123480,
JDL-000773,1160,1,DOC-20210831-0041,PRIMARY_EVIDENCE,1819272,INVOICE_BASIS
JDL-000774,1630,1,DOC-20211031-0062,SETTLEMENT_EVIDENCE,1819272,
JDL-000775,1161,3,DOC-20210831-0048,PRIMARY_EVIDENCE,3148603,INVOICE_BASIS
JDL-000776,1631,1,DOC-20211031-0063,SETTLEMENT_EVIDENCE,3148603,
JDL-000777,1159,5,DOC-20210831-0037,PRIMARY_EVIDENCE,4398969,INVOICE_BASIS
JDL-000778,1519,1,DOC-20211020-0006,SETTLEMENT_EVIDENCE,4398969,
JDL-000779,1159,6,DOC-20210831-0038,PRIMARY_EVIDENCE,336571,INVOICE_BASIS
JDL-000780,1632,1,DOC-20211031-0064,SETTLEMENT_EVIDENCE,336571,
JDL-000781,1159,3,DOC-20210831-0035,PRIMARY_EVIDENCE,1317476,INVOICE_BASIS
JDL-000782,1633,1,DOC-20211031-0065,SETTLEMENT_EVIDENCE,1317476,
JDL-000783,1159,1,DOC-20210831-0033,PRIMARY_EVIDENCE,2953512,INVOICE_BASIS
JDL-000784,1634,1,DOC-20211031-0066,SETTLEMENT_EVIDENCE,2953512,
JDL-000785,1160,2,DOC-20210831-0042,PRIMARY_EVIDENCE,1178376,INVOICE_BASIS
JDL-000786,1635,1,DOC-20211031-0067,SETTLEMENT_EVIDENCE,1178376,
JDL-000787,1382,2,DOC-20210930-0028,PRIMARY_EVIDENCE,1370644,INVOICE_BASIS
JDL-000788,1717,1,DOC-20211115-0001,SETTLEMENT_EVIDENCE,1370644,
JDL-000789,1379,1,DOC-20210930-0004,PRIMARY_EVIDENCE,16028828,INVOICE_BASIS
JDL-000790,1796,1,DOC-20211125-0001,SETTLEMENT_EVIDENCE,16028828,
JDL-000791,1381,6,DOC-20210930-0024,PRIMARY_EVIDENCE,282780,INVOICE_BASIS
JDL-000792,3057,1,DOC-20211130-0069,SETTLEMENT_EVIDENCE,282780,
JDL-000793,1381,7,DOC-20210930-0025,PRIMARY_EVIDENCE,703968,INVOICE_BASIS
JDL-000794,1853,1,DOC-20211130-0054,SETTLEMENT_EVIDENCE,703968,
JDL-000795,1378,3,DOC-20210930-0003,PRIMARY_EVIDENCE,1129600,INVOICE_BASIS
JDL-000796,1854,1,DOC-20211130-0055,SETTLEMENT_EVIDENCE,1129600,
JDL-000797,1380,5,DOC-20210930-0017,PRIMARY_EVIDENCE,1023876,INVOICE_BASIS
JDL-000798,1719,1,DOC-20211115-0002,SETTLEMENT_EVIDENCE,1023876,
JDL-000799,1380,6,DOC-20210930-0018,PRIMARY_EVIDENCE,1209600,INVOICE_BASIS
JDL-000800,1797,1,DOC-20211125-0002,SETTLEMENT_EVIDENCE,1209600,
JDL-000801,1381,2,DOC-20210930-0020,PRIMARY_EVIDENCE,988155,INVOICE_BASIS
JDL-000802,1720,1,DOC-20211115-0003,SETTLEMENT_EVIDENCE,988155,
JDL-000803,1381,3,DOC-20210930-0021,PRIMARY_EVIDENCE,1104280,INVOICE_BASIS
JDL-000804,1721,1,DOC-20211115-0004,SETTLEMENT_EVIDENCE,1104280,
JDL-000805,1379,9,DOC-20210930-0012,PRIMARY_EVIDENCE,342468,INVOICE_BASIS
JDL-000806,1855,1,DOC-20211130-0056,SETTLEMENT_EVIDENCE,342468,
JDL-000807,1379,4,DOC-20210930-0007,PRIMARY_EVIDENCE,311649,INVOICE_BASIS
JDL-000808,1753,2,DOC-20211120-0001,SETTLEMENT_EVIDENCE,311649,
JDL-000809,1379,2,DOC-20210930-0005,PRIMARY_EVIDENCE,9607109,INVOICE_BASIS
JDL-000810,1856,1,DOC-20211130-0057,SETTLEMENT_EVIDENCE,9607109,
JDL-000811,1379,8,DOC-20210930-0011,PRIMARY_EVIDENCE,652365,INVOICE_BASIS
JDL-000812,1722,1,DOC-20211115-0005,SETTLEMENT_EVIDENCE,652365,
JDL-000813,1378,2,DOC-20210930-0002,PRIMARY_EVIDENCE,1121960,INVOICE_BASIS
JDL-000814,1684,1,DOC-20211110-0001,SETTLEMENT_EVIDENCE,1121960,
JDL-000815,1379,5,DOC-20210930-0008,PRIMARY_EVIDENCE,1733186,INVOICE_BASIS
JDL-000816,1684,2,DOC-20211110-0002,SETTLEMENT_EVIDENCE,1733186,
JDL-000817,1380,2,DOC-20210930-0014,PRIMARY_EVIDENCE,1356786,INVOICE_BASIS
JDL-000818,3058,1,DOC-20211130-0070,SETTLEMENT_EVIDENCE,1356786,
JDL-000819,1381,4,DOC-20210930-0022,PRIMARY_EVIDENCE,2538474,INVOICE_BASIS
JDL-000820,3059,1,DOC-20211130-0071,SETTLEMENT_EVIDENCE,2538474,
JDL-000821,1382,3,DOC-20210930-0029,PRIMARY_EVIDENCE,964280,INVOICE_BASIS
JDL-000822,3060,1,DOC-20211130-0072,SETTLEMENT_EVIDENCE,964280,
JDL-000823,1380,3,DOC-20210930-0015,PRIMARY_EVIDENCE,853605,INVOICE_BASIS
JDL-000824,1685,1,DOC-20211110-0003,SETTLEMENT_EVIDENCE,853605,
JDL-000825,1381,5,DOC-20210930-0023,PRIMARY_EVIDENCE,754274,INVOICE_BASIS
JDL-000826,1723,1,DOC-20211115-0006,SETTLEMENT_EVIDENCE,754274,
JDL-000827,1380,4,DOC-20210930-0016,PRIMARY_EVIDENCE,438255,INVOICE_BASIS
JDL-000828,1754,1,DOC-20211120-0002,SETTLEMENT_EVIDENCE,438255,
JDL-000829,1382,1,DOC-20210930-0027,PRIMARY_EVIDENCE,570784,INVOICE_BASIS
JDL-000830,1656,1,DOC-20211105-0001,SETTLEMENT_EVIDENCE,570784,
JDL-000831,1381,8,DOC-20210930-0026,PRIMARY_EVIDENCE,542236,INVOICE_BASIS
JDL-000832,1798,3,DOC-20211125-0003,SETTLEMENT_EVIDENCE,542236,
JDL-000833,1379,3,DOC-20210930-0006,PRIMARY_EVIDENCE,670364,INVOICE_BASIS
JDL-000834,1857,1,DOC-20211130-0058,SETTLEMENT_EVIDENCE,670364,
JDL-000835,1378,1,DOC-20210930-0001,PRIMARY_EVIDENCE,4531280,INVOICE_BASIS
JDL-000836,1799,1,DOC-20211125-0004,SETTLEMENT_EVIDENCE,4531280,
JDL-000837,1379,7,DOC-20210930-0010,PRIMARY_EVIDENCE,695408,INVOICE_BASIS
JDL-000838,1657,1,DOC-20211105-0002,SETTLEMENT_EVIDENCE,695408,
JDL-000839,1380,1,DOC-20210930-0013,PRIMARY_EVIDENCE,893184,INVOICE_BASIS
JDL-000840,1658,1,DOC-20211105-0003,SETTLEMENT_EVIDENCE,893184,
JDL-000841,1381,1,DOC-20210930-0019,PRIMARY_EVIDENCE,5964649,INVOICE_BASIS
JDL-000842,1686,1,DOC-20211110-0004,SETTLEMENT_EVIDENCE,5964649,
JDL-000843,1382,4,DOC-20210930-0030,PRIMARY_EVIDENCE,496980,INVOICE_BASIS
JDL-000844,1858,1,DOC-20211130-0059,SETTLEMENT_EVIDENCE,496980,
JDL-000845,1379,6,DOC-20210930-0009,PRIMARY_EVIDENCE,1044756,INVOICE_BASIS
JDL-000846,1755,1,DOC-20211120-0003,SETTLEMENT_EVIDENCE,1044756,
JDL-000847,1390,4,DOC-20210930-0035,PRIMARY_EVIDENCE,5934799,INVOICE_BASIS
JDL-000848,1724,1,DOC-20211115-0007,SETTLEMENT_EVIDENCE,5934799,
JDL-000849,1389,2,DOC-20210930-0031,PRIMARY_EVIDENCE,232695,INVOICE_BASIS
JDL-000850,1869,1,DOC-20211130-0065,SETTLEMENT_EVIDENCE,232695,
JDL-000851,1390,8,DOC-20210930-0039,PRIMARY_EVIDENCE,392134,INVOICE_BASIS
JDL-000852,3061,1,DOC-20211130-0073,SETTLEMENT_EVIDENCE,392134,
JDL-000853,1391,4,DOC-20210930-0043,PRIMARY_EVIDENCE,116347,INVOICE_BASIS
JDL-000854,3062,1,DOC-20211130-0074,SETTLEMENT_EVIDENCE,116347,
JDL-000855,1392,5,DOC-20210930-0049,PRIMARY_EVIDENCE,405060,INVOICE_BASIS
JDL-000856,3063,1,DOC-20211130-0075,SETTLEMENT_EVIDENCE,405060,
JDL-000857,1393,1,DOC-20210930-0051,PRIMARY_EVIDENCE,94801,INVOICE_BASIS
JDL-000858,3064,1,DOC-20211130-0076,SETTLEMENT_EVIDENCE,94801,
JDL-000859,1390,2,DOC-20210930-0033,PRIMARY_EVIDENCE,3153847,INVOICE_BASIS
JDL-000860,1687,1,DOC-20211110-0005,SETTLEMENT_EVIDENCE,3153847,
JDL-000861,1392,2,DOC-20210930-0046,PRIMARY_EVIDENCE,944145,INVOICE_BASIS
JDL-000862,1756,1,DOC-20211120-0004,SETTLEMENT_EVIDENCE,944145,
JDL-000863,1392,1,DOC-20210930-0045,PRIMARY_EVIDENCE,3730512,INVOICE_BASIS
JDL-000864,1864,1,DOC-20211130-0060,SETTLEMENT_EVIDENCE,3730512,
JDL-000865,1392,4,DOC-20210930-0048,PRIMARY_EVIDENCE,3484984,INVOICE_BASIS
JDL-000866,1757,1,DOC-20211120-0005,SETTLEMENT_EVIDENCE,3484984,
JDL-000867,1391,3,DOC-20210930-0042,PRIMARY_EVIDENCE,3447035,INVOICE_BASIS
JDL-000868,1865,1,DOC-20211130-0061,SETTLEMENT_EVIDENCE,3447035,
JDL-000869,1390,7,DOC-20210930-0038,PRIMARY_EVIDENCE,316108,INVOICE_BASIS
JDL-000870,1688,1,DOC-20211110-0006,SETTLEMENT_EVIDENCE,316108,
