Document_ID,Document_Number,Document_Type,Partner_Type,Partner_Code,Document_Month,Transaction_ID,Line_ID,Line_Number,Item_Code,Item_Description,Quantity,Unit,Unit_Price,Net_Amount,Tax_Category,Tax_Rate,Tax_Amount,Gross_Amount,Tax_Rounding,Amount_Basis
DOC-INV-202202-900645-1-AP,INV-202202-900645-1-AP,Purchase Invoice,S,V001,2022-02,24,1,1,SYN-AP,Synthetic evaluation item,1,EA,362650,362650,,,0,362650,none,gross equals linked control posting
DOC-INV-202202-900621-2-AR,INV-202202-900621-2-AR,Sales Invoice,C,C001,2022-02,26,2,1,SYN-AR,Synthetic evaluation item,1,EA,558020,558020,,,0,558020,none,gross equals linked control posting
DOC-INV-202202-900630-2-AR,INV-202202-900630-2-AR,Sales Invoice,C,C001,2022-02,27,2,1,SYN-AR,Synthetic evaluation item,1,EA,396830,396830,,,0,396830,none,gross equals linked control posting
DOC-INV-202202-900644-2-AR,INV-202202-900644-2-AR,Sales Invoice,C,C001,2022-02,28,2,1,SYN-AR,Synthetic evaluation item,1,EA,33250,33250,,,0,33250,none,gross equals linked control posting
DOC-INV-202202-900615-1-AP,INV-202202-900615-1-AP,Purchase Invoice,S,V001,2022-02,30,1,1,SYN-AP,Synthetic evaluation item,1,EA,292150,292150,,,0,292150,none,gross equals linked control posting
DOC-INV-202202-900610-2-AR,INV-202202-900610-2-AR,Sales Invoice,C,C001,2022-02,32,2,1,SYN-AR,Synthetic evaluation item,1,EA,460340,460340,,,0,460340,none,gross equals linked control posting
DOC-INV-202202-900622-2-AR,INV-202202-900622-2-AR,Sales Invoice,C,C001,2022-02,34,2,1,SYN-AR,Synthetic evaluation item,1,EA,362110,362110,,,0,362110,none,gross equals linked control posting
DOC-INV-202202-900636-1-AP,INV-202202-900636-1-AP,Purchase Invoice,S,V001,2022-02,40,1,1,SYN-AP,Synthetic evaluation item,1,EA,133490,133490,,,0,133490,none,gross equals linked control posting
DOC-INV-202202-900596-1-AP,INV-202202-900596-1-AP,Purchase Invoice,S,V001,2022-02,42,1,1,SYN-AP,Synthetic evaluation item,1,EA,199620,199620,,,0,199620,none,gross equals linked control posting
DOC-INV-202202-900611-2-AR,INV-202202-900611-2-AR,Sales Invoice,C,C001,2022-02,44,2,1,SYN-AR,Synthetic evaluation item,1,EA,53250,53250,,,0,53250,none,gross equals linked control posting
DOC-INV-202202-900632-2-AR,INV-202202-900632-2-AR,Sales Invoice,C,C001,2022-02,45,2,1,SYN-AR,Synthetic evaluation item,1,EA,532500,532500,,,0,532500,none,gross equals linked control posting
DOC-INV-202202-900601-2-AR,INV-202202-900601-2-AR,Sales Invoice,C,C001,2022-02,47,2,1,SYN-AR,Synthetic evaluation item,1,EA,524240,524240,,,0,524240,none,gross equals linked control posting
DOC-INV-202202-900602-2-AR,INV-202202-900602-2-AR,Sales Invoice,C,C001,2022-02,50,2,1,SYN-AR,Synthetic evaluation item,1,EA,61000,61000,,,0,61000,none,gross equals linked control posting
DOC-INV-202202-900606-2-AR,INV-202202-900606-2-AR,Sales Invoice,C,C001,2022-02,54,2,1,SYN-AR,Synthetic evaluation item,1,EA,83550,83550,,,0,83550,none,gross equals linked control posting
DOC-INV-202203-900671-2-AR,INV-202203-900671-2-AR,Sales Invoice,C,C001,2022-03,1,2,1,SYN-AR,Synthetic evaluation item,1,EA,478190,478190,,,0,478190,none,gross equals linked control posting
DOC-INV-202203-900692-2-AR,INV-202203-900692-2-AR,Sales Invoice,C,C001,2022-03,4,2,1,SYN-AR,Synthetic evaluation item,1,EA,333380,333380,,,0,333380,none,gross equals linked control posting
DOC-INV-202203-900686-1-AP,INV-202203-900686-1-AP,Purchase Invoice,S,V001,2022-03,7,1,1,SYN-AP,Synthetic evaluation item,1,EA,54120,54120,,,0,54120,none,gross equals linked control posting
DOC-INV-202203-900651-2-AR,INV-202203-900651-2-AR,Sales Invoice,C,C001,2022-03,9,2,1,SYN-AR,Synthetic evaluation item,1,EA,542830,542830,,,0,542830,none,gross equals linked control posting
DOC-INV-202203-900670-2-AR,INV-202203-900670-2-AR,Sales Invoice,C,C001,2022-03,11,2,1,SYN-AR,Synthetic evaluation item,1,EA,554310,554310,,,0,554310,none,gross equals linked control posting
DOC-INV-202203-900706-2-AR,INV-202203-900706-2-AR,Sales Invoice,C,C001,2022-03,12,2,1,SYN-AR,Synthetic evaluation item,1,EA,604030,604030,,,0,604030,none,gross equals linked control posting
DOC-INV-202203-900656-2-AR,INV-202203-900656-2-AR,Sales Invoice,C,C001,2022-03,13,2,1,SYN-AR,Synthetic evaluation item,1,EA,281490,281490,,,0,281490,none,gross equals linked control posting
DOC-INV-202203-900661-2-AR,INV-202203-900661-2-AR,Sales Invoice,C,C001,2022-03,14,2,1,SYN-AR,Synthetic evaluation item,1,EA,328340,328340,,,0,328340,none,gross equals linked control posting
DOC-INV-202203-900695-1-AP,INV-202203-900695-1-AP,Purchase Invoice,S,V001,2022-03,15,1,1,SYN-AP,Synthetic evaluation item,1,EA,39690,39690,,,0,39690,none,gross equals linked control posting
DOC-INV-202203-900650-2-AR,INV-202203-900650-2-AR,Sales Invoice,C,C001,2022-03,28,2,1,SYN-AR,Synthetic evaluation item,1,EA,439400,439400,,,0,439400,none,gross equals linked control posting
DOC-INV-202203-900700-2-AR,INV-202203-900700-2-AR,Sales Invoice,C,C001,2022-03,31,2,1,SYN-AR,Synthetic evaluation item,1,EA,134390,134390,,,0,134390,none,gross equals linked control posting
DOC-INV-202203-900662-2-AR,INV-202203-900662-2-AR,Sales Invoice,C,C001,2022-03,33,2,1,SYN-AR,Synthetic evaluation item,1,EA,47780,47780,,,0,47780,none,gross equals linked control posting
DOC-INV-202203-900694-2-AR,INV-202203-900694-2-AR,Sales Invoice,C,C001,2022-03,44,2,1,SYN-AR,Synthetic evaluation item,1,EA,122100,122100,,,0,122100,none,gross equals linked control posting
DOC-INV-202203-900688-2-AR,INV-202203-900688-2-AR,Sales Invoice,C,C001,2022-03,51,2,1,SYN-AR,Synthetic evaluation item,1,EA,253800,253800,,,0,253800,none,gross equals linked control posting
