scope,partner_type,partner_code,invoice_month,invoice_transaction_id,invoice_line_id,invoice_document_date,invoice_document_id,invoice_document_number,settlement_month,settlement_transaction_id,settlement_line_id,settlement_document_date,settlement_document_id,settlement_document_number,amount,relationship
REPORTING_PERIOD,C,C001,2021-06,44,2,2021-06-25,DOC-INV-202106-900152-2-AR,INV-202106-900152-2-AR,2021-10,15,1,2021-10-09,DOC-SET-202110-900354-1-AR,SET-202110-900354-1-AR,213180,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,52,1,2021-08-27,DOC-INV-202108-900295-1-AP,INV-202108-900295-1-AP,2021-10,21,1,2021-10-10,DOC-SET-202110-900411-1-AP,SET-202110-900411-1-AP,18700,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,54,1,2021-08-30,DOC-INV-202108-900256-1-AP,INV-202108-900256-1-AP,2021-10,21,1,2021-10-10,DOC-SET-202110-900411-1-AP,SET-202110-900411-1-AP,241330,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,44,2,2021-06-25,DOC-INV-202106-900152-2-AR,INV-202106-900152-2-AR,2021-10,23,1,2021-10-11,DOC-SET-202110-900394-1-AR,SET-202110-900394-1-AR,102750,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,54,1,2021-08-30,DOC-INV-202108-900256-1-AP,INV-202108-900256-1-AP,2021-10,27,1,2021-10-15,DOC-SET-202110-900361-1-AP,SET-202110-900361-1-AP,73490,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,54,1,2021-08-30,DOC-INV-202108-900256-1-AP,INV-202108-900256-1-AP,2021-10,29,2,2021-10-15,DOC-SET-202110-900397-2-AP,SET-202110-900397-2-AP,18900,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,58,1,2021-08-31,DOC-INV-202108-900266-1-AP,INV-202108-900266-1-AP,2021-10,29,2,2021-10-15,DOC-SET-202110-900397-2-AP,SET-202110-900397-2-AP,150810,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,44,2,2021-06-25,DOC-INV-202106-900152-2-AR,INV-202106-900152-2-AR,2021-10,30,1,2021-10-16,DOC-SET-202110-900363-1-AR,SET-202110-900363-1-AR,187930,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,47,2,2021-06-25,DOC-INV-202106-900161-2-AR,INV-202106-900161-2-AR,2021-10,30,1,2021-10-16,DOC-SET-202110-900363-1-AR,SET-202110-900363-1-AR,73460,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,47,2,2021-06-25,DOC-INV-202106-900161-2-AR,INV-202106-900161-2-AR,2021-10,33,1,2021-10-17,DOC-SET-202110-900404-1-AR,SET-202110-900404-1-AR,24880,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,48,2,2021-06-26,DOC-INV-202106-900151-2-AR,INV-202106-900151-2-AR,2021-10,33,1,2021-10-17,DOC-SET-202110-900404-1-AR,SET-202110-900404-1-AR,102260,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,49,2,2021-06-26,DOC-INV-202106-900166-2-AR,INV-202106-900166-2-AR,2021-10,33,1,2021-10-17,DOC-SET-202110-900404-1-AR,SET-202110-900404-1-AR,175070,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,50,2,2021-06-27,DOC-INV-202106-900171-2-AR,INV-202106-900171-2-AR,2021-10,33,1,2021-10-17,DOC-SET-202110-900404-1-AR,SET-202110-900404-1-AR,56280,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,50,2,2021-06-27,DOC-INV-202106-900171-2-AR,INV-202106-900171-2-AR,2021-10,38,1,2021-10-21,DOC-SET-202110-900384-1-AR,SET-202110-900384-1-AR,112250,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,54,2,2021-06-30,DOC-INV-202106-900142-2-AR,INV-202106-900142-2-AR,2021-10,38,1,2021-10-21,DOC-SET-202110-900384-1-AR,SET-202110-900384-1-AR,76180,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-08,58,1,2021-08-31,DOC-INV-202108-900266-1-AP,INV-202108-900266-1-AP,2021-10,40,2,2021-10-22,DOC-SET-202110-900357-2-AP,SET-202110-900357-2-AP,220870,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,21,1,2021-09-12,DOC-INV-202109-900296-1-AP,INV-202109-900296-1-AP,2021-10,40,2,2021-10-22,DOC-SET-202110-900357-2-AP,SET-202110-900357-2-AP,124030,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,21,1,2021-09-12,DOC-INV-202109-900296-1-AP,INV-202109-900296-1-AP,2021-10,43,1,2021-10-23,DOC-SET-202110-900373-1-AP,SET-202110-900373-1-AP,134400,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,35,1,2021-09-17,DOC-INV-202109-900335-1-AP,INV-202109-900335-1-AP,2021-10,43,1,2021-10-23,DOC-SET-202110-900373-1-AP,SET-202110-900373-1-AP,178650,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,37,1,2021-09-17,DOC-INV-202109-900346-1-AP,INV-202109-900346-1-AP,2021-10,43,1,2021-10-23,DOC-SET-202110-900373-1-AP,SET-202110-900373-1-AP,107350,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,37,1,2021-09-17,DOC-INV-202109-900346-1-AP,INV-202109-900346-1-AP,2021-10,46,1,2021-10-25,DOC-SET-202110-900405-1-AP,SET-202110-900405-1-AP,202880,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-06,54,2,2021-06-30,DOC-INV-202106-900142-2-AR,INV-202106-900142-2-AR,2021-10,48,1,2021-10-26,DOC-SET-202110-900374-1-AR,SET-202110-900374-1-AR,323080,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,2,2,2021-07-01,DOC-INV-202107-900190-2-AR,INV-202107-900190-2-AR,2021-10,48,1,2021-10-26,DOC-SET-202110-900374-1-AR,SET-202110-900374-1-AR,130870,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,37,1,2021-09-17,DOC-INV-202109-900346-1-AP,INV-202109-900346-1-AP,2021-10,54,1,2021-10-31,DOC-SET-202110-900355-1-AP,SET-202110-900355-1-AP,22390,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,39,1,2021-09-18,DOC-INV-202109-900325-1-AP,INV-202109-900325-1-AP,2021-10,54,1,2021-10-31,DOC-SET-202110-900355-1-AP,SET-202110-900355-1-AP,284710,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,43,1,2021-09-21,DOC-INV-202109-900316-1-AP,INV-202109-900316-1-AP,2021-10,54,1,2021-10-31,DOC-SET-202110-900355-1-AP,SET-202110-900355-1-AP,19030,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,43,1,2021-09-21,DOC-INV-202109-900316-1-AP,INV-202109-900316-1-AP,2021-10,55,2,2021-10-31,DOC-SET-202110-900387-2-AP,SET-202110-900387-2-AP,82330,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,2,2,2021-07-01,DOC-INV-202107-900190-2-AR,INV-202107-900190-2-AR,2021-10,57,1,2021-10-31,DOC-SET-202110-900393-1-AR,SET-202110-900393-1-AR,191140,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,3,2,2021-07-03,DOC-INV-202107-900211-2-AR,INV-202107-900211-2-AR,2021-10,57,1,2021-10-31,DOC-SET-202110-900393-1-AR,SET-202110-900393-1-AR,232620,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,3,2,2021-07-03,DOC-INV-202107-900211-2-AR,INV-202107-900211-2-AR,2021-10,58,1,2021-10-31,DOC-SET-202110-900403-1-AR,SET-202110-900403-1-AR,184540,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,9,2,2021-07-06,DOC-INV-202107-900201-2-AR,INV-202107-900201-2-AR,2021-10,58,1,2021-10-31,DOC-SET-202110-900403-1-AR,SET-202110-900403-1-AR,84220,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,9,2,2021-07-06,DOC-INV-202107-900201-2-AR,INV-202107-900201-2-AR,2021-11,1,1,2021-11-01,DOC-SET-202111-900414-1-AR,SET-202111-900414-1-AR,70310,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,9,2,2021-07-06,DOC-INV-202107-900201-2-AR,INV-202107-900201-2-AR,2021-11,5,1,2021-11-02,DOC-SET-202111-900454-1-AR,SET-202111-900454-1-AR,297690,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,11,2,2021-07-10,DOC-INV-202107-900231-2-AR,INV-202107-900231-2-AR,2021-11,5,1,2021-11-02,DOC-SET-202111-900454-1-AR,SET-202111-900454-1-AR,156810,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,11,2,2021-07-10,DOC-INV-202107-900231-2-AR,INV-202107-900231-2-AR,2021-11,7,1,2021-11-05,DOC-SET-202111-900453-1-AR,SET-202111-900453-1-AR,135620,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,14,2,2021-07-12,DOC-INV-202107-900192-2-AR,INV-202107-900192-2-AR,2021-11,7,1,2021-11-05,DOC-SET-202111-900453-1-AR,SET-202111-900453-1-AR,207940,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,14,2,2021-07-12,DOC-INV-202107-900192-2-AR,INV-202107-900192-2-AR,2021-11,9,1,2021-11-05,DOC-SET-202111-900463-1-AR,SET-202111-900463-1-AR,57020,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,19,2,2021-07-14,DOC-INV-202107-900221-2-AR,INV-202107-900221-2-AR,2021-11,9,1,2021-11-05,DOC-SET-202111-900463-1-AR,SET-202111-900463-1-AR,24490,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,43,1,2021-09-21,DOC-INV-202109-900316-1-AP,INV-202109-900316-1-AP,2021-11,11,1,2021-11-06,DOC-SET-202111-900455-1-AP,SET-202111-900455-1-AP,47180,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,46,1,2021-09-23,DOC-INV-202109-900315-1-AP,INV-202109-900315-1-AP,2021-11,11,1,2021-11-06,DOC-SET-202111-900455-1-AP,SET-202111-900455-1-AP,185550,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,19,2,2021-07-14,DOC-INV-202107-900221-2-AR,INV-202107-900221-2-AR,2021-11,15,1,2021-11-07,DOC-SET-202111-900443-1-AR,SET-202111-900443-1-AR,358660,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,21,2,2021-07-15,DOC-INV-202107-900200-2-AR,INV-202107-900200-2-AR,2021-11,15,1,2021-11-07,DOC-SET-202111-900443-1-AR,SET-202111-900443-1-AR,46190,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,21,2,2021-07-15,DOC-INV-202107-900200-2-AR,INV-202107-900200-2-AR,2021-11,16,1,2021-11-07,DOC-SET-202111-900464-1-AR,SET-202111-900464-1-AR,121240,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,46,1,2021-09-23,DOC-INV-202109-900315-1-AP,INV-202109-900315-1-AP,2021-11,17,1,2021-11-08,DOC-SET-202111-900449-1-AP,SET-202111-900449-1-AP,168410,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-09,57,1,2021-09-30,DOC-INV-202109-900305-1-AP,INV-202109-900305-1-AP,2021-11,17,1,2021-11-08,DOC-SET-202111-900449-1-AP,SET-202111-900449-1-AP,101790,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,3,1,2021-10-02,DOC-INV-202110-900385-1-AP,INV-202110-900385-1-AP,2021-11,17,1,2021-11-08,DOC-SET-202111-900449-1-AP,SET-202111-900449-1-AP,36660,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,6,1,2021-10-04,DOC-INV-202110-900406-1-AP,INV-202110-900406-1-AP,2021-11,17,1,2021-11-08,DOC-SET-202111-900449-1-AP,SET-202111-900449-1-AP,94660,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,21,2,2021-07-15,DOC-INV-202107-900200-2-AR,INV-202107-900200-2-AR,2021-11,19,1,2021-11-09,DOC-SET-202111-900423-1-AR,SET-202111-900423-1-AR,102520,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,22,2,2021-07-16,DOC-INV-202107-900204-2-AR,INV-202107-900204-2-AR,2021-11,19,1,2021-11-09,DOC-SET-202111-900423-1-AR,SET-202111-900423-1-AR,56250,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,24,2,2021-07-17,DOC-INV-202107-900182-2-AR,INV-202107-900182-2-AR,2021-11,19,1,2021-11-09,DOC-SET-202111-900423-1-AR,SET-202111-900423-1-AR,61740,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,6,1,2021-10-04,DOC-INV-202110-900406-1-AP,INV-202110-900406-1-AP,2021-11,30,2,2021-11-15,DOC-SET-202111-900427-2-AP,SET-202111-900427-2-AP,159020,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,6,1,2021-10-04,DOC-INV-202110-900406-1-AP,INV-202110-900406-1-AP,2021-11,35,2,2021-11-16,DOC-SET-202111-900437-2-AP,SET-202111-900437-2-AP,80270,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,7,1,2021-10-05,DOC-INV-202110-900395-1-AP,INV-202110-900395-1-AP,2021-11,35,2,2021-11-16,DOC-SET-202111-900437-2-AP,SET-202111-900437-2-AP,7820,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,7,1,2021-10-05,DOC-INV-202110-900395-1-AP,INV-202110-900395-1-AP,2021-11,42,2,2021-11-18,DOC-SET-202111-900447-2-AP,SET-202111-900447-2-AP,187620,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,16,1,2021-10-09,DOC-INV-202110-900356-1-AP,INV-202110-900356-1-AP,2021-11,42,2,2021-11-18,DOC-SET-202111-900447-2-AP,SET-202111-900447-2-AP,52970,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,24,2,2021-07-17,DOC-INV-202107-900182-2-AR,INV-202107-900182-2-AR,2021-11,45,1,2021-11-23,DOC-SET-202111-900434-1-AR,SET-202111-900434-1-AR,241650,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,27,2,2021-07-18,DOC-INV-202107-900180-2-AR,INV-202107-900180-2-AR,2021-11,45,1,2021-11-23,DOC-SET-202111-900434-1-AR,SET-202111-900434-1-AR,18790,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,27,2,2021-07-18,DOC-INV-202107-900180-2-AR,INV-202107-900180-2-AR,2021-11,51,1,2021-11-27,DOC-SET-202111-900444-1-AR,SET-202111-900444-1-AR,328450,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,16,1,2021-10-09,DOC-INV-202110-900356-1-AP,INV-202110-900356-1-AP,2021-11,53,2,2021-11-28,DOC-SET-202111-900457-2-AP,SET-202111-900457-2-AP,215030,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,37,1,2021-10-20,DOC-INV-202110-900375-1-AP,INV-202110-900375-1-AP,2021-11,53,2,2021-11-28,DOC-SET-202111-900457-2-AP,SET-202111-900457-2-AP,72270,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,37,1,2021-10-20,DOC-INV-202110-900375-1-AP,INV-202110-900375-1-AP,2021-11,56,2,2021-11-29,DOC-SET-202111-900467-2-AP,SET-202111-900467-2-AP,41410,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,42,1,2021-10-23,DOC-INV-202110-900366-1-AP,INV-202110-900366-1-AP,2021-11,56,2,2021-11-29,DOC-SET-202111-900467-2-AP,SET-202111-900467-2-AP,200910,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,42,1,2021-10-23,DOC-INV-202110-900366-1-AP,INV-202110-900366-1-AP,2021-11,57,1,2021-11-30,DOC-SET-202111-900417-1-AP,SET-202111-900417-1-AP,21380,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,49,1,2021-10-27,DOC-INV-202110-900365-1-AP,INV-202110-900365-1-AP,2021-11,57,1,2021-11-30,DOC-SET-202111-900417-1-AP,SET-202111-900417-1-AP,208190,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,49,1,2021-10-27,DOC-INV-202110-900365-1-AP,INV-202110-900365-1-AP,2021-11,58,1,2021-11-30,DOC-SET-202111-900461-1-AP,SET-202111-900461-1-AP,40940,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-10,52,1,2021-10-28,DOC-INV-202110-900376-1-AP,INV-202110-900376-1-AP,2021-11,58,1,2021-11-30,DOC-SET-202111-900461-1-AP,SET-202111-900461-1-AP,184540,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,2,1,2021-11-01,DOC-INV-202111-900425-1-AP,INV-202111-900425-1-AP,2021-11,58,1,2021-11-30,DOC-SET-202111-900461-1-AP,SET-202111-900461-1-AP,39690,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,2,1,2021-11-01,DOC-INV-202111-900425-1-AP,INV-202111-900425-1-AP,2021-12,10,2,2021-12-05,DOC-SET-202112-900517-2-AP,SET-202112-900517-2-AP,269470,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,4,1,2021-11-02,DOC-INV-202111-900435-1-AP,INV-202111-900435-1-AP,2021-12,10,2,2021-12-05,DOC-SET-202112-900517-2-AP,SET-202112-900517-2-AP,72000,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,6,1,2021-11-04,DOC-INV-202111-900466-1-AP,INV-202111-900466-1-AP,2021-12,10,2,2021-12-05,DOC-SET-202112-900517-2-AP,SET-202112-900517-2-AP,6920,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,27,2,2021-07-18,DOC-INV-202107-900180-2-AR,INV-202107-900180-2-AR,2021-12,12,1,2021-12-06,DOC-SET-202112-900473-1-AR,SET-202112-900473-1-AR,52030,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,32,2,2021-07-19,DOC-INV-202107-900210-2-AR,INV-202107-900210-2-AR,2021-12,12,1,2021-12-06,DOC-SET-202112-900473-1-AR,SET-202112-900473-1-AR,60770,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,32,2,2021-07-19,DOC-INV-202107-900210-2-AR,INV-202107-900210-2-AR,2021-12,18,1,2021-12-07,DOC-SET-202112-900509-1-AR,SET-202112-900509-1-AR,179860,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,45,2,2021-07-26,DOC-INV-202107-900230-2-AR,INV-202107-900230-2-AR,2021-12,18,1,2021-12-07,DOC-SET-202112-900509-1-AR,SET-202112-900509-1-AR,28020,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,45,2,2021-07-26,DOC-INV-202107-900230-2-AR,INV-202107-900230-2-AR,2021-12,18,3,2021-12-07,DOC-SET-202112-900509-3-AR,SET-202112-900509-3-AR,59390,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,45,2,2021-07-26,DOC-INV-202107-900230-2-AR,INV-202107-900230-2-AR,2021-12,18,4,2021-12-07,DOC-SET-202112-900509-4-AR,SET-202112-900509-4-AR,145970,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,47,2,2021-07-28,DOC-INV-202107-900216-2-AR,INV-202107-900216-2-AR,2021-12,18,4,2021-12-07,DOC-SET-202112-900509-4-AR,SET-202112-900509-4-AR,11020,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,6,1,2021-11-04,DOC-INV-202111-900466-1-AP,INV-202111-900466-1-AP,2021-12,21,1,2021-12-09,DOC-SET-202112-900493-1-AP,SET-202112-900493-1-AP,59810,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,6,1,2021-11-04,DOC-INV-202111-900466-1-AP,INV-202111-900466-1-AP,2021-12,22,1,2021-12-09,DOC-SET-202112-900505-1-AP,SET-202112-900505-1-AP,296920,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,24,1,2021-11-12,DOC-INV-202111-900456-1-AP,INV-202111-900456-1-AP,2021-12,22,1,2021-12-09,DOC-SET-202112-900505-1-AP,SET-202112-900505-1-AP,34550,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,24,1,2021-11-12,DOC-INV-202111-900456-1-AP,INV-202111-900456-1-AP,2021-12,25,2,2021-12-11,DOC-SET-202112-900507-2-AP,SET-202112-900507-2-AP,169700,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,41,1,2021-11-18,DOC-INV-202111-900446-1-AP,INV-202111-900446-1-AP,2021-12,25,2,2021-12-11,DOC-SET-202112-900507-2-AP,SET-202112-900507-2-AP,15980,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,47,2,2021-07-28,DOC-INV-202107-900216-2-AR,INV-202107-900216-2-AR,2021-12,30,1,2021-12-12,DOC-SET-202112-900523-1-AR,SET-202112-900523-1-AR,385730,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,47,2,2021-07-28,DOC-INV-202107-900216-2-AR,INV-202107-900216-2-AR,2021-12,34,1,2021-12-16,DOC-SET-202112-900513-1-AR,SET-202112-900513-1-AR,23260,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,48,2,2021-07-28,DOC-INV-202107-900220-2-AR,INV-202107-900220-2-AR,2021-12,34,1,2021-12-16,DOC-SET-202112-900513-1-AR,SET-202112-900513-1-AR,458600,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,49,2,2021-07-28,DOC-INV-202107-900222-2-AR,INV-202107-900222-2-AR,2021-12,34,1,2021-12-16,DOC-SET-202112-900513-1-AR,SET-202112-900513-1-AR,15510,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,41,1,2021-11-18,DOC-INV-202111-900446-1-AP,INV-202111-900446-1-AP,2021-12,36,1,2021-12-17,DOC-SET-202112-900499-1-AP,SET-202112-900499-1-AP,127010,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,47,1,2021-11-25,DOC-INV-202111-900415-1-AP,INV-202111-900415-1-AP,2021-12,36,1,2021-12-17,DOC-SET-202112-900499-1-AP,SET-202112-900499-1-AP,127820,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,52,1,2021-11-28,DOC-INV-202111-900416-1-AP,INV-202111-900416-1-AP,2021-12,36,1,2021-12-17,DOC-SET-202112-900499-1-AP,SET-202112-900499-1-AP,65270,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,49,2,2021-07-28,DOC-INV-202107-900222-2-AR,INV-202107-900222-2-AR,2021-12,42,1,2021-12-19,DOC-SET-202112-900494-1-AR,SET-202112-900494-1-AR,319590,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,49,2,2021-07-28,DOC-INV-202107-900222-2-AR,INV-202107-900222-2-AR,2021-12,53,1,2021-12-25,DOC-SET-202112-900483-1-AR,SET-202112-900483-1-AR,262080,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,51,2,2021-07-29,DOC-INV-202107-900202-2-AR,INV-202107-900202-2-AR,2021-12,53,1,2021-12-25,DOC-SET-202112-900483-1-AR,SET-202112-900483-1-AR,70910,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-07,51,2,2021-07-29,DOC-INV-202107-900202-2-AR,INV-202107-900202-2-AR,2021-12,59,1,2021-12-30,DOC-SET-202112-900504-1-AR,SET-202112-900504-1-AR,246540,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,3,2,2021-08-02,DOC-INV-202108-900250-2-AR,INV-202108-900250-2-AR,2021-12,59,1,2021-12-30,DOC-SET-202112-900504-1-AR,SET-202112-900504-1-AR,143380,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-11,52,1,2021-11-28,DOC-INV-202111-900416-1-AP,INV-202111-900416-1-AP,2021-12,60,2,2021-12-31,DOC-SET-202112-900487-2-AP,SET-202112-900487-2-AP,5460,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,2,1,2021-12-02,DOC-INV-202112-900516-1-AP,INV-202112-900516-1-AP,2021-12,60,2,2021-12-31,DOC-SET-202112-900487-2-AP,SET-202112-900487-2-AP,102160,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,6,1,2021-12-03,DOC-INV-202112-900496-1-AP,INV-202112-900496-1-AP,2021-12,60,2,2021-12-31,DOC-SET-202112-900487-2-AP,SET-202112-900487-2-AP,232720,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,3,2,2021-08-02,DOC-INV-202108-900250-2-AR,INV-202108-900250-2-AR,2022-01,4,1,2022-01-04,DOC-SET-202201-900534-1-AR,SET-202201-900534-1-AR,223570,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,4,2,2021-08-02,DOC-INV-202108-900252-2-AR,INV-202108-900252-2-AR,2022-01,4,1,2022-01-04,DOC-SET-202201-900534-1-AR,SET-202201-900534-1-AR,28450,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,4,2,2021-08-02,DOC-INV-202108-900252-2-AR,INV-202108-900252-2-AR,2022-01,5,1,2022-01-04,DOC-SET-202201-900583-1-AR,SET-202201-900583-1-AR,181110,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,4,2,2021-08-02,DOC-INV-202108-900252-2-AR,INV-202108-900252-2-AR,2022-01,6,1,2022-01-05,DOC-SET-202201-900573-1-AR,SET-202201-900573-1-AR,335470,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,4,2,2021-08-02,DOC-INV-202108-900252-2-AR,INV-202108-900252-2-AR,2022-01,7,1,2022-01-06,DOC-SET-202201-900563-1-AR,SET-202201-900563-1-AR,38290,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,6,2,2021-08-04,DOC-INV-202108-900240-2-AR,INV-202108-900240-2-AR,2022-01,7,1,2022-01-06,DOC-SET-202201-900563-1-AR,SET-202201-900563-1-AR,48440,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,6,1,2021-12-03,DOC-INV-202112-900496-1-AP,INV-202112-900496-1-AP,2022-01,14,2,2022-01-07,DOC-SET-202201-900567-2-AP,SET-202201-900567-2-AP,132130,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,6,1,2021-12-03,DOC-INV-202112-900496-1-AP,INV-202112-900496-1-AP,2022-01,20,2,2022-01-08,DOC-SET-202201-900547-2-AP,SET-202201-900547-2-AP,22160,EXPLICIT_APPLICATION
