Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
2021-09-24,業務委託費,10E200020,販売手数料,,,,,147000,0,10B100630,未払金,,,,,11509708,2021-09
2021-09-24,携帯代,10A100020,現金及び預金,20,みずほ 本店,,,0,100596,10E200180,通信費,,,,,7052654,2021-09
2021-09-24,携帯代,10E200180,通信費,,,,,100596,0,10A100020,現金及び預金,20,みずほ 本店,,,6521821,2021-09
2021-09-24,ティッシュ代他,10A100020,現金及び預金,,,,,0,963,10E201270,雑費,,,,,7051691,2021-09
2021-09-24,ティッシュ代他,10E201270,雑費,,,,,963,0,10A100020,現金及び預金,,,,,2603922,2021-09
2021-09-25,タクシー代,10B100630,未払金,,,,,0,8990,10E201230,旅費及び交通費,,,,,36920756,2021-09
2021-09-25,タクシー代,10E201230,旅費及び交通費,,,,,8990,0,10B100630,未払金,,,,,5875941,2021-09
2021-09-25,9月25日伝票No313今井百貨店,10A100060,受取手形,,,,,14559712,0,10A100090,売掛金,2,今井百貨店,,,57172013,2021-09
2021-09-25,9月25日伝票No313今井百貨店,10A100090,売掛金,2,今井百貨店,,,0,14559712,10A100060,受取手形,,,,,-103854404,2021-09
2021-09-25,9月25日伝票No314株式会社 総合経営,10A100020,現金及び預金,30,三井 名古屋,,,1176306,0,10A100090,売掛金,7,㈱総合経営,,,8227997,2021-09
2021-09-25,9月25日伝票No314株式会社 総合経営,10A100090,売掛金,7,㈱総合経営,,,0,1176306,10A100020,現金及び預金,30,三井 名古屋,,,-105030710,2021-09
2021-09-25,9月25日伝票No314株式会社 総合経営,10A100090,売掛金,7,㈱総合経営,,,0,735,10E200690,支払手数料,,,,,-105031445,2021-09
2021-09-25,9月25日伝票No314株式会社 総合経営,10E200690,支払手数料,,,,,735,0,10A100090,売掛金,7,㈱総合経営,,,67772,2021-09
2021-09-25,9月25日伝票No315株式会社 鎌田商店,10A100020,現金及び預金,40,三菱東京 梅田,,,691320,0,10A100090,売掛金,23,㈱鎌田商店,,,8919317,2021-09
2021-09-25,9月25日伝票No315株式会社 鎌田商店,10A100090,売掛金,23,㈱鎌田商店,,,0,691320,10A100020,現金及び預金,40,三菱東京 梅田,,,-105722765,2021-09
2021-09-25,9月25日伝票No315株式会社 鎌田商店,10A100090,売掛金,23,㈱鎌田商店,,,0,630,10E200690,支払手数料,,,,,-105723395,2021-09
2021-09-25,9月25日伝票No315株式会社 鎌田商店,10E200690,支払手数料,,,,,630,0,10A100090,売掛金,23,㈱鎌田商店,,,68402,2021-09
2021-09-25,9月25日伝票No316株式会社 小林マーケット,10A100020,現金及び預金,10,北海道 駅前,,,3840814,0,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,12760131,2021-09
2021-09-25,9月25日伝票No316株式会社 小林マーケット,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,0,3840814,10A100020,現金及び預金,10,北海道 駅前,,,-109564209,2021-09
2021-09-25,9月25日伝票No316株式会社 小林マーケット,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,0,840,10E200690,支払手数料,,,,,-109565049,2021-09
2021-09-25,9月25日伝票No316株式会社 小林マーケット,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,69242,2021-09
2021-09-25,お茶代,10A100020,現金及び預金,,,,,0,9500,10E200140,福利厚生費,,,,,12750631,2021-09
2021-09-25,お茶代,10E200140,福利厚生費,,,,,9500,0,10A100020,現金及び預金,,,,,2486971,2021-09
2021-09-25,会費,10A100020,現金及び預金,40,三菱東京 梅田,,,0,24000,10E201140,諸会費,,,,,12726631,2021-09
2021-09-25,会費,10E201140,諸会費,,,,,24000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,666000,2021-09
2021-09-25,業務委託費支払い,10B100630,未払金,,,,,0,87000,10E200020,販売手数料,,,,,37007756,2021-09
2021-09-25,業務委託費支払い,10E200020,販売手数料,,,,,87000,0,10B100630,未払金,,,,,11596708,2021-09
2021-09-25,携帯電話代,10A100020,現金及び預金,10,北海道 駅前,,,0,94547,10E200180,通信費,,,,,12632084,2021-09
2021-09-25,携帯電話代,10E200180,通信費,,,,,94547,0,10A100020,現金及び預金,10,北海道 駅前,,,6616368,2021-09
2021-09-25,新聞代,10A100020,現金及び預金,,,,,0,3925,10E201160,図書費,,,,,12628159,2021-09
2021-09-25,新聞代,10E201160,図書費,,,,,3925,0,10A100020,現金及び預金,,,,,128835,2021-09
2021-09-25,業務委託費支払い,10B100630,未払金,,,,,0,193359,10E200020,販売手数料,,,,,37201115,2021-09
2021-09-25,業務委託費支払い,10E200020,販売手数料,,,,,193359,0,10B100630,未払金,,,,,11790067,2021-09
2021-09-25,9月給与その他 0001 役員,10A100020,現金及び預金,20,みずほ 本店,,,0,1130529,10E200090,役員報酬,,,,,11497630,2021-09
2021-09-25,9月給与その他 0020 営業部,10A100020,現金及び預金,20,みずほ 本店,,,0,1357372,10E200090,役員報酬,,,,,10140258,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10A100020,現金及び預金,20,みずほ 本店,,,0,563545,10E200090,役員報酬,,,,,9576713,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10A100020,現金及び預金,20,みずほ 本店,,,0,496652,10E200090,役員報酬,,,,,9080061,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10A100020,現金及び預金,20,みずほ 本店,,,0,717802,10E200090,役員報酬,,,,,8362259,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10A100020,現金及び預金,20,みずほ 本店,,,0,412243,10E200090,役員報酬,,,,,7950016,2021-09
2021-09-25,9月給与その他 0001 役員,10B100690,預り金,1,保険料,,,0,112236,10E200090,役員報酬,,,,,12171,2021-09
2021-09-25,9月給与その他 0001 役員,10B100690,預り金,2,住民税,,,0,171200,10E200090,役員報酬,,,,,183371,2021-09
2021-09-25,9月給与その他 0001 役員,10B100690,預り金,3,源泉税,,,0,166343,10E200090,役員報酬,,,,,349714,2021-09
2021-09-25,9月給与その他 0001 役員,10B100690,預り金,4,貯蓄・保険,,,0,133972,10E200090,役員報酬,,,,,483686,2021-09
2021-09-25,9月給与その他 0001 役員,10B100690,預り金,9,その他,,,0,5720,10E200090,役員報酬,,,,,489406,2021-09
2021-09-25,9月給与その他 0020 営業部,10B100690,預り金,1,保険料,,,0,219315,10E200090,役員報酬,,,,,708721,2021-09
2021-09-25,9月給与その他 0020 営業部,10B100690,預り金,2,住民税,,,0,104300,10E200090,役員報酬,,,,,813021,2021-09
2021-09-25,9月給与その他 0020 営業部,10B100690,預り金,3,源泉税,,,0,29480,10E200090,役員報酬,,,,,842501,2021-09
2021-09-25,9月給与その他 0020 営業部,10B100690,預り金,4,貯蓄・保険,,,0,43305,10E200090,役員報酬,,,,,885806,2021-09
2021-09-25,9月給与その他 0020 営業部,10B100690,預り金,9,その他,,,0,56661,10E200090,役員報酬,,,,,942467,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10B100690,預り金,1,保険料,,,0,96280,10E200090,役員報酬,,,,,1038747,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10B100690,預り金,2,住民税,,,0,46300,10E200090,役員報酬,,,,,1085047,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10B100690,預り金,3,源泉税,,,0,12130,10E200090,役員報酬,,,,,1097177,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10B100690,預り金,4,貯蓄・保険,,,0,50648,10E200090,役員報酬,,,,,1147825,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10B100690,預り金,9,その他,,,0,41663,10E200090,役員報酬,,,,,1189488,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10B100690,預り金,1,保険料,,,0,94031,10E200090,役員報酬,,,,,1283519,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10B100690,預り金,2,住民税,,,0,42600,10E200090,役員報酬,,,,,1326119,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10B100690,預り金,3,源泉税,,,0,5680,10E200090,役員報酬,,,,,1331799,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10B100690,預り金,4,貯蓄・保険,,,0,40759,10E200090,役員報酬,,,,,1372558,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10B100690,預り金,9,その他,,,0,33278,10E200090,役員報酬,,,,,1405836,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10B100690,預り金,1,保険料,,,0,121795,10E200090,役員報酬,,,,,1527631,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10B100690,預り金,2,住民税,,,0,53400,10E200090,役員報酬,,,,,1581031,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10B100690,預り金,3,源泉税,,,0,14710,10E200090,役員報酬,,,,,1595741,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10B100690,預り金,4,貯蓄・保険,,,0,13570,10E200090,役員報酬,,,,,1609311,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10B100690,預り金,9,その他,,,0,15017,10E200090,役員報酬,,,,,1624328,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10B100690,預り金,1,保険料,,,0,67268,10E200090,役員報酬,,,,,1691596,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10B100690,預り金,2,住民税,,,0,31700,10E200090,役員報酬,,,,,1723296,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10B100690,預り金,3,源泉税,,,0,6630,10E200090,役員報酬,,,,,1729926,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10B100690,預り金,4,貯蓄・保険,,,0,18540,10E200090,役員報酬,,,,,1748466,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10B100690,預り金,9,その他,,,0,8871,10E200090,役員報酬,,,,,1757337,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,1130529,0,10A100020,現金及び預金,20,みずほ 本店,,,31222885,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,112236,0,10B100690,預り金,1,保険料,,,31335121,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,171200,0,10B100690,預り金,2,住民税,,,31506321,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,166343,0,10B100690,預り金,3,源泉税,,,31672664,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,133972,0,10B100690,預り金,4,貯蓄・保険,,,31806636,2021-09
2021-09-25,9月給与その他 0001 役員,10E200090,役員報酬,,,,,5720,0,10B100690,預り金,9,その他,,,31812356,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,1357372,0,10A100020,現金及び預金,20,みずほ 本店,,,33169728,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,219315,0,10B100690,預り金,1,保険料,,,33389043,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,104300,0,10B100690,預り金,2,住民税,,,33493343,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,29480,0,10B100690,預り金,3,源泉税,,,33522823,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,43305,0,10B100690,預り金,4,貯蓄・保険,,,33566128,2021-09
2021-09-25,9月給与その他 0020 営業部,10E200090,役員報酬,,,,,56661,0,10B100690,預り金,9,その他,,,33622789,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,563545,0,10A100020,現金及び預金,20,みずほ 本店,,,34186334,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,96280,0,10B100690,預り金,1,保険料,,,34282614,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,46300,0,10B100690,預り金,2,住民税,,,34328914,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,12130,0,10B100690,預り金,3,源泉税,,,34341044,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,50648,0,10B100690,預り金,4,貯蓄・保険,,,34391692,2021-09
2021-09-25,9月給与その他 1000 札幌営業所,10E200090,役員報酬,,,,,41663,0,10B100690,預り金,9,その他,,,34433355,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,496652,0,10A100020,現金及び預金,20,みずほ 本店,,,34930007,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,94031,0,10B100690,預り金,1,保険料,,,35024038,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,42600,0,10B100690,預り金,2,住民税,,,35066638,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,5680,0,10B100690,預り金,3,源泉税,,,35072318,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,40759,0,10B100690,預り金,4,貯蓄・保険,,,35113077,2021-09
2021-09-25,9月給与その他 3000 名古屋営業所,10E200090,役員報酬,,,,,33278,0,10B100690,預り金,9,その他,,,35146355,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,717802,0,10A100020,現金及び預金,20,みずほ 本店,,,35864157,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,121795,0,10B100690,預り金,1,保険料,,,35985952,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,53400,0,10B100690,預り金,2,住民税,,,36039352,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,14710,0,10B100690,預り金,3,源泉税,,,36054062,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,13570,0,10B100690,預り金,4,貯蓄・保険,,,36067632,2021-09
2021-09-25,9月給与その他 4000 大阪支店,10E200090,役員報酬,,,,,15017,0,10B100690,預り金,9,その他,,,36082649,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,412243,0,10A100020,現金及び預金,20,みずほ 本店,,,36494892,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,67268,0,10B100690,預り金,1,保険料,,,36562160,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,31700,0,10B100690,預り金,2,住民税,,,36593860,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,6630,0,10B100690,預り金,3,源泉税,,,36600490,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,18540,0,10B100690,預り金,4,貯蓄・保険,,,36619030,2021-09
2021-09-25,9月給与その他 5000 九州営業所,10E200090,役員報酬,,,,,8871,0,10B100690,預り金,9,その他,,,36627901,2021-09
2021-09-26,ガソリン代,10A100020,現金及び預金,,,,,0,7246,10E201120,車両費,,,,,7942770,2021-09
2021-09-26,ガソリン代,10E201120,車両費,,,,,7246,0,10A100020,現金及び預金,,,,,3199306,2021-09
2021-09-26,新聞代,10A100020,現金及び預金,,,,,0,3007,10E201160,図書費,,,,,7939763,2021-09
2021-09-26,新聞代,10E201160,図書費,,,,,3007,0,10A100020,現金及び預金,,,,,131842,2021-09
2021-09-26,旅費,10A100020,現金及び預金,,,,,0,61213,10E201230,旅費及び交通費,,,,,7878550,2021-09
2021-09-26,旅費,10E201230,旅費及び交通費,,,,,61213,0,10A100020,現金及び預金,,,,,5937154,2021-09
2021-09-26,新聞代,10A100020,現金及び預金,,,,,0,2864,10E201160,図書費,,,,,7875686,2021-09
2021-09-26,新聞代,10A100020,現金及び預金,,,,,0,2815,10E201160,図書費,,,,,7872871,2021-09
2021-09-26,新聞代,10A100020,現金及び預金,,,,,0,3399,10E201160,図書費,,,,,7869472,2021-09
2021-09-26,新聞代,10E201160,図書費,,,,,2864,0,10A100020,現金及び預金,,,,,134706,2021-09
2021-09-26,新聞代,10E201160,図書費,,,,,2815,0,10A100020,現金及び預金,,,,,137521,2021-09
2021-09-26,新聞代,10E201160,図書費,,,,,3399,0,10A100020,現金及び預金,,,,,140920,2021-09
2021-09-26,定例ミーティング会費,10A100020,現金及び預金,,,,,0,20000,10E200150,交際費,,,,,7849472,2021-09
2021-09-26,定例ミーティング会費,10E200150,交際費,,,,,20000,0,10A100020,現金及び預金,,,,,1942503,2021-09
2021-09-26,携帯代,10A100020,現金及び預金,30,三井 名古屋,,,0,44116,10E200180,通信費,,,,,7805356,2021-09
2021-09-26,携帯代,10E200180,通信費,,,,,44116,0,10A100020,現金及び預金,30,三井 名古屋,,,6660484,2021-09
2021-09-27,携帯代,10A100020,現金及び預金,40,三菱東京 梅田,,,0,74680,10E200180,通信費,,,,,7730676,2021-09
2021-09-27,携帯代,10E200180,通信費,,,,,74680,0,10A100020,現金及び預金,40,三菱東京 梅田,,,6735164,2021-09
2021-09-27,新聞代,10A100020,現金及び預金,,,,,0,2540,10E201160,図書費,,,,,7728136,2021-09
2021-09-27,新聞代,10A100020,現金及び預金,,,,,0,2864,10E201160,図書費,,,,,7725272,2021-09
2021-09-27,新聞代,10E201160,図書費,,,,,2540,0,10A100020,現金及び預金,,,,,143460,2021-09
2021-09-27,新聞代,10E201160,図書費,,,,,2864,0,10A100020,現金及び預金,,,,,146324,2021-09
2021-09-27,修理代,10A100020,現金及び預金,,,,,0,93450,10E201120,車両費,,,,,7631822,2021-09
2021-09-27,修理代,10E201120,車両費,,,,,93450,0,10A100020,現金及び預金,,,,,3292756,2021-09
2021-09-27,ガソリン代,10A100020,現金及び預金,,,,,0,4000,10E201120,車両費,,,,,7627822,2021-09
2021-09-27,ガソリン代,10E201120,車両費,,,,,4000,0,10A100020,現金及び預金,,,,,3296756,2021-09
2021-09-27,携帯代,10A100020,現金及び預金,50,福岡 北九州,,,0,55182,10E200180,通信費,,,,,7572640,2021-09
2021-09-27,携帯代,10E200180,通信費,,,,,55182,0,10A100020,現金及び預金,50,福岡 北九州,,,6790346,2021-09
2021-09-27,保険料支払,10A100020,現金及び預金,10,北海道 駅前,,,0,54320,10E200240,保険料,,,,,7518320,2021-09
2021-09-27,保険料支払,10E200240,保険料,,,,,54320,0,10A100020,現金及び預金,10,北海道 駅前,,,1648420,2021-09
2021-09-27,業務委託費,10B100630,未払金,,,,,0,986000,10E200020,販売手数料,,,,,38187115,2021-09
2021-09-27,業務委託費,10E200020,販売手数料,,,,,986000,0,10B100630,未払金,,,,,12776067,2021-09
2021-09-27,会費,10A100020,現金及び預金,,,,,0,9000,10E200140,福利厚生費,,,,,7509320,2021-09
2021-09-27,会費,10E200140,福利厚生費,,,,,9000,0,10A100020,現金及び預金,,,,,2495971,2021-09
2021-09-27,旅費,10A100020,現金及び預金,,,,,0,21500,10E201230,旅費及び交通費,,,,,7487820,2021-09
2021-09-27,旅費,10E201230,旅費及び交通費,,,,,21500,0,10A100020,現金及び預金,,,,,5958654,2021-09
2021-09-28,車両管理費,10A100020,現金及び預金,,,,,0,48500,10E201120,車両費,,,,,7439320,2021-09
2021-09-28,車両管理費,10E201120,車両費,,,,,48500,0,10A100020,現金及び預金,,,,,3345256,2021-09
2021-09-28,新聞代,10A100020,現金及び預金,,,,,0,3568,10E201160,図書費,,,,,7435752,2021-09
2021-09-28,新聞代,10E201160,図書費,,,,,3568,0,10A100020,現金及び預金,,,,,149892,2021-09
2021-09-28,修繕費,10B100630,未払金,,,,,0,17850,10E201000,修繕維持費,,,,,38204965,2021-09
2021-09-28,修繕費,10E201000,修繕維持費,,,,,17850,0,10B100630,未払金,,,,,247950,2021-09
2021-09-29,食事代 レストラン梅田,10A100020,現金及び預金,,,,,0,5530,10E200150,交際費,,,,,7430222,2021-09
2021-09-29,食事代 レストラン梅田,10E200150,交際費,,,,,5530,0,10A100020,現金及び預金,,,,,1948033,2021-09
2021-09-29,有線,10B100630,未払金,,,,,0,6000,10E201270,雑費,,,,,38210965,2021-09
2021-09-29,警備料,10B100630,未払金,,,,,0,42858,10E201270,雑費,,,,,38253823,2021-09
2021-09-29,高速料,10B100630,未払金,,,,,0,67810,10E201120,車両費,,,,,38321633,2021-09
2021-09-29,清掃料,10B100630,未払金,,,,,0,73500,10E201270,雑費,,,,,38395133,2021-09
2021-09-29,高速料,10E201120,車両費,,,,,67810,0,10B100630,未払金,,,,,3413066,2021-09
2021-09-29,有線,10E201270,雑費,,,,,6000,0,10B100630,未払金,,,,,2609922,2021-09
2021-09-29,警備料,10E201270,雑費,,,,,42858,0,10B100630,未払金,,,,,2652780,2021-09
2021-09-29,清掃料,10E201270,雑費,,,,,73500,0,10B100630,未払金,,,,,2726280,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,4000000,0,10A100020,現金及び預金,10,北海道 駅前,,,11430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,3000000,0,10A100020,現金及び預金,30,三井 名古屋,,,14430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,3000000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,17430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,20,みずほ 本店,,,2000000,0,10A100020,現金及び預金,50,福岡 北九州,,,19430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,10,北海道 駅前,,,0,4000000,10A100020,現金及び預金,20,みずほ 本店,,,15430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,30,三井 名古屋,,,0,3000000,10A100020,現金及び預金,20,みずほ 本店,,,12430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,40,三菱東京 梅田,,,0,3000000,10A100020,現金及び預金,20,みずほ 本店,,,9430222,2021-09
2021-09-29,資金移動,10A100020,現金及び預金,50,福岡 北九州,,,0,2000000,10A100020,現金及び預金,20,みずほ 本店,,,7430222,2021-09
2021-09-29,お茶代,10B100630,未払金,,,,,0,18900,10E200140,福利厚生費,,,,,38414033,2021-09
2021-09-29,お茶代,10E200140,福利厚生費,,,,,18900,0,10B100630,未払金,,,,,2514871,2021-09
2021-09-29,ガソリン代,10A100020,現金及び預金,,,,,0,4360,10E201120,車両費,,,,,7425862,2021-09
2021-09-29,ガソリン代,10E201120,車両費,,,,,4360,0,10A100020,現金及び預金,,,,,3417426,2021-09
2021-09-30,運賃 佐川急便,10B100630,未払金,,,,,0,131560,10E200870,運賃,,,,,38545593,2021-09
2021-09-30,運賃 佐川急便,10E200870,運賃,,,,,131560,0,10B100630,未払金,,,,,18277177,2021-09
2021-09-30,会費,10A100020,現金及び預金,,,,,0,6000,10E200140,福利厚生費,,,,,7419862,2021-09
2021-09-30,会費,10E200140,福利厚生費,,,,,6000,0,10A100020,現金及び預金,,,,,2520871,2021-09
2021-09-30,保険料,10A100020,現金及び預金,40,三菱東京 梅田,,,0,64500,10E200240,保険料,,,,,7355362,2021-09
2021-09-30,保険料,10E200240,保険料,,,,,64500,0,10A100020,現金及び預金,40,三菱東京 梅田,,,1712920,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,4531280,0,10D100101,電子取引総売上高,,,,,-105033769,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,14,㈱藤田,,,1121960,0,10D100101,電子取引総売上高,,,,,-103911809,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,5,㈱ABC,,,1129600,0,10D100101,電子取引総売上高,,,,,-102782209,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,4531280,10A100090,売掛金,25,㈱小林ﾏｰｹｯﾄ,,,79442093,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1121960,10A100090,売掛金,14,㈱藤田,,,80564053,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1129600,10A100090,売掛金,5,㈱ABC,,,81693653,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,2,今井百貨店,,,16028828,0,10D100102,電子取引以外総売上高,,,,,-86753381,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,9607109,0,10D100102,電子取引以外総売上高,,,,,-77146272,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,24,㈱畠山商事,,,670364,0,10D100102,電子取引以外総売上高,,,,,-76475908,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,11,㈱斉藤,,,311649,0,10D100102,電子取引以外総売上高,,,,,-76164259,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,14,㈱藤田,,,1733186,0,10D100102,電子取引以外総売上高,,,,,-74431073,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,30,㈱YAG,,,1044756,0,10D100102,電子取引以外総売上高,,,,,-73386317,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,26,佐々木販売㈱,,,695408,0,10D100102,電子取引以外総売上高,,,,,-72690909,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,13,阿部商事㈱,,,652365,0,10D100102,電子取引以外総売上高,,,,,-72038544,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,342468,0,10D100102,電子取引以外総売上高,,,,,-71696076,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,16028828,10A100090,売掛金,2,今井百貨店,,,253035471,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,9607109,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,262642580,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,670364,10A100090,売掛金,24,㈱畠山商事,,,263312944,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,311649,10A100090,売掛金,11,㈱斉藤,,,263624593,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,1733186,10A100090,売掛金,14,㈱藤田,,,265357779,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,1044756,10A100090,売掛金,30,㈱YAG,,,266402535,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,695408,10A100090,売掛金,26,佐々木販売㈱,,,267097943,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,652365,10A100090,売掛金,13,阿部商事㈱,,,267750308,2021-09
2021-09-30,9月1日～9月30日分売上,10D100102,電子取引以外総売上高,,,,,0,342468,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,268092776,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,27,岩下物産㈱,,,893184,0,10D100101,電子取引総売上高,,,,,-70802892,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,14,㈱藤田,,,1356786,0,10D100101,電子取引総売上高,,,,,-69446106,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,853605,0,10D100101,電子取引総売上高,,,,,-68592501,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,21,(同)たかだ,,,438255,0,10D100101,電子取引総売上高,,,,,-68154246,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,1023876,0,10D100101,電子取引総売上高,,,,,-67130370,2021-09
