C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20211122"",""900438""]",811-C,,,,,,,C,4140,,,,,,,
1,"[""20211122"",""900438""]",811-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211122"",""900438""]",811-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211122"",""900438""]",811-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211122"",""900438""]",811-C,,,1,,,,,,,,,,,00,0
1,"[""20211122"",""900438""]",811-D,,,,,,,D,4140,,,,,,,
1,"[""20211122"",""900438""]",811-D,1,,,,,,,,6080,Demo Advertising,,,,,
1,"[""20211122"",""900438""]",811-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211122"",""900438""]",811-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211122"",""900438""]",811-D,,,1,,,,,,,,,,,Q5,376
1,"[""20211123"",""900434""]",,,,,2021-11-23,900434,Synthetic demo customer receipt 900434,,,,,,,,,
1,"[""20211123"",""900434""]",812-C,,,,,,,C,260440,,,,,,,
1,"[""20211123"",""900434""]",812-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211123"",""900434""]",812-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211123"",""900434""]",812-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211123"",""900434""]",812-C,,,1,,,,,,,,,,,00,0
1,"[""20211123"",""900434""]",812-D,,,,,,,D,260440,,,,,,,
1,"[""20211123"",""900434""]",812-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211123"",""900434""]",812-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211123"",""900434""]",812-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211123"",""900434""]",812-D,,,1,,,,,,,,,,,00,0
1,"[""20211123"",""900459""]",,,,,2021-11-23,900459,Synthetic demo prepaid service 900459,,,,,,,,,
1,"[""20211123"",""900459""]",813-C,,,,,,,C,157240,,,,,,,
1,"[""20211123"",""900459""]",813-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211123"",""900459""]",813-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211123"",""900459""]",813-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211123"",""900459""]",813-C,,,1,,,,,,,,,,,00,0
1,"[""20211123"",""900459""]",813-D,,,,,,,D,157240,,,,,,,
1,"[""20211123"",""900459""]",813-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211123"",""900459""]",813-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211123"",""900459""]",813-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20211123"",""900459""]",813-D,,,1,,,,,,,,,,,00,0
1,"[""20211125"",""900415""]",,,,,2021-11-25,900415,Synthetic demo purchase on account 900415,,,,,,,,,
1,"[""20211125"",""900415""]",814-C,,,,,,,C,127820,,,,,,,
1,"[""20211125"",""900415""]",814-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211125"",""900415""]",814-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211125"",""900415""]",814-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211125"",""900415""]",814-C,,,1,,,,,,,,,,,00,0
1,"[""20211125"",""900415""]",814-D,,,,,,,D,127820,,,,,,,
1,"[""20211125"",""900415""]",814-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20211125"",""900415""]",814-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211125"",""900415""]",814-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20211125"",""900415""]",814-D,,,1,,,,,,,,,,,Q5,11620
1,"[""20211126"",""900424""]",,,,,2021-11-26,900424,Synthetic demo mixed sales and receipt 900424,,,,,,,,,
1,"[""20211126"",""900424""]",815-D,,,,,,,D,103280,,,,,,,
1,"[""20211126"",""900424""]",815-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211126"",""900424""]",815-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900424""]",815-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211126"",""900424""]",815-D,,,1,,,,,,,,,,,00,0
1,"[""20211126"",""900424""]",816-D,,,,,,,D,200490,,,,,,,
1,"[""20211126"",""900424""]",816-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211126"",""900424""]",816-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900424""]",816-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211126"",""900424""]",816-D,,,1,,,,,,,,,,,00,0
1,"[""20211126"",""900424""]",817-C,,,,,,,C,127580,,,,,,,
1,"[""20211126"",""900424""]",817-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211126"",""900424""]",817-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900424""]",817-C,1,2-auxiliary-account,,,,,,,,,C006,Demo Customer Fjord,auxiliary-account,,
1,"[""20211126"",""900424""]",817-C,,,1,,,,,,,,,,,B5,11598
1,"[""20211126"",""900424""]",818-C,,,,,,,C,176190,,,,,,,
1,"[""20211126"",""900424""]",818-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211126"",""900424""]",818-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900424""]",818-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20211126"",""900424""]",818-C,,,1,,,,,,,,,,,B5,16017
1,"[""20211126"",""900431""]",,,,,2021-11-26,900431,Synthetic demo credit sale 900431,,,,,,,,,
1,"[""20211126"",""900431""]",819-C,,,,,,,C,380420,,,,,,,
1,"[""20211126"",""900431""]",819-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20211126"",""900431""]",819-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900431""]",819-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20211126"",""900431""]",819-C,,,1,,,,,,,,,,,B5,34584
1,"[""20211126"",""900431""]",819-D,,,,,,,D,380420,,,,,,,
1,"[""20211126"",""900431""]",819-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211126"",""900431""]",819-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900431""]",819-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211126"",""900431""]",819-D,,,1,,,,,,,,,,,00,0
1,"[""20211126"",""900468""]",,,,,2021-11-26,900468,Synthetic demo mixed sales and receipt 900468,,,,,,,,,
1,"[""20211126"",""900468""]",820-D,,,,,,,D,177230,,,,,,,
1,"[""20211126"",""900468""]",820-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211126"",""900468""]",820-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900468""]",820-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211126"",""900468""]",820-D,,,1,,,,,,,,,,,00,0
1,"[""20211126"",""900468""]",821-D,,,,,,,D,145010,,,,,,,
1,"[""20211126"",""900468""]",821-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211126"",""900468""]",821-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900468""]",821-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211126"",""900468""]",821-D,,,1,,,,,,,,,,,00,0
1,"[""20211126"",""900468""]",822-C,,,,,,,C,206230,,,,,,,
1,"[""20211126"",""900468""]",822-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211126"",""900468""]",822-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900468""]",822-C,1,2-auxiliary-account,,,,,,,,,C010,Demo Customer Juniper,auxiliary-account,,
1,"[""20211126"",""900468""]",822-C,,,1,,,,,,,,,,,B5,18748
1,"[""20211126"",""900468""]",823-C,,,,,,,C,116010,,,,,,,
1,"[""20211126"",""900468""]",823-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211126"",""900468""]",823-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211126"",""900468""]",823-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211126"",""900468""]",823-C,,,1,,,,,,,,,,,B5,10546
1,"[""20211127"",""900444""]",,,,,2021-11-27,900444,Synthetic demo customer receipt 900444,,,,,,,,,
1,"[""20211127"",""900444""]",824-C,,,,,,,C,328450,,,,,,,
1,"[""20211127"",""900444""]",824-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211127"",""900444""]",824-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211127"",""900444""]",824-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211127"",""900444""]",824-C,,,1,,,,,,,,,,,00,0
1,"[""20211127"",""900444""]",824-D,,,,,,,D,328450,,,,,,,
1,"[""20211127"",""900444""]",824-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211127"",""900444""]",824-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211127"",""900444""]",824-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211127"",""900444""]",824-D,,,1,,,,,,,,,,,00,0
1,"[""20211128"",""900416""]",,,,,2021-11-28,900416,Synthetic demo purchase on account 900416,,,,,,,,,
1,"[""20211128"",""900416""]",825-C,,,,,,,C,70730,,,,,,,
1,"[""20211128"",""900416""]",825-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211128"",""900416""]",825-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211128"",""900416""]",825-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211128"",""900416""]",825-C,,,1,,,,,,,,,,,00,0
1,"[""20211128"",""900416""]",825-D,,,,,,,D,70730,,,,,,,
1,"[""20211128"",""900416""]",825-D,1,,,,,,,,5020,Demo Inventory Adjustment,,,,,
1,"[""20211128"",""900416""]",825-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211128"",""900416""]",825-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211128"",""900416""]",825-D,,,1,,,,,,,,,,,Q5,6430
1,"[""20211128"",""900457""]",,,,,2021-11-28,900457,Synthetic demo vendor settlement 900457,,,,,,,,,
1,"[""20211128"",""900457""]",826-C,,,,,,,C,287300,,,,,,,
1,"[""20211128"",""900457""]",826-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211128"",""900457""]",826-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211128"",""900457""]",826-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211128"",""900457""]",826-C,,,1,,,,,,,,,,,00,0
1,"[""20211128"",""900457""]",826-D,,,,,,,D,287300,,,,,,,
1,"[""20211128"",""900457""]",826-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211128"",""900457""]",826-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211128"",""900457""]",826-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211128"",""900457""]",826-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900426""]",,,,,2021-11-29,900426,Synthetic demo monthly payroll bundle 900426,,,,,,,,,
1,"[""20211129"",""900426""]",827-C,,,,,,,C,370910,,,,,,,
1,"[""20211129"",""900426""]",827-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211129"",""900426""]",827-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211129"",""900426""]",827-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211129"",""900426""]",827-C,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900426""]",827-D,,,,,,,D,55630,,,,,,,
1,"[""20211129"",""900426""]",827-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20211129"",""900426""]",827-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211129"",""900426""]",827-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900426""]",828-D,,,,,,,D,29670,,,,,,,
1,"[""20211129"",""900426""]",828-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20211129"",""900426""]",828-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211129"",""900426""]",828-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900426""]",829-D,,,,,,,D,285610,,,,,,,
1,"[""20211129"",""900426""]",829-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20211129"",""900426""]",829-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211129"",""900426""]",829-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900430""]",,,,,2021-11-29,900430,Synthetic demo mixed sales and receipt 900430,,,,,,,,,
1,"[""20211129"",""900430""]",830-D,,,,,,,D,353830,,,,,,,
1,"[""20211129"",""900430""]",830-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211129"",""900430""]",830-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211129"",""900430""]",830-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211129"",""900430""]",830-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900430""]",831-D,,,,,,,D,245890,,,,,,,
1,"[""20211129"",""900430""]",831-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211129"",""900430""]",831-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211129"",""900430""]",831-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211129"",""900430""]",831-D,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900430""]",832-C,,,,,,,C,503760,,,,,,,
1,"[""20211129"",""900430""]",832-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20211129"",""900430""]",832-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211129"",""900430""]",832-C,1,2-auxiliary-account,,,,,,,,,C002,Demo Customer Birch,auxiliary-account,,
1,"[""20211129"",""900430""]",832-C,,,1,,,,,,,,,,,B5,45796
1,"[""20211129"",""900430""]",833-C,,,,,,,C,95960,,,,,,,
1,"[""20211129"",""900430""]",833-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211129"",""900430""]",833-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211129"",""900430""]",833-C,1,2-auxiliary-account,,,,,,,,,C003,Demo Customer Cobalt,auxiliary-account,,
1,"[""20211129"",""900430""]",833-C,,,1,,,,,,,,,,,B5,8724
1,"[""20211129"",""900467""]",,,,,2021-11-29,900467,Synthetic demo vendor settlement 900467,,,,,,,,,
1,"[""20211129"",""900467""]",834-C,,,,,,,C,242320,,,,,,,
1,"[""20211129"",""900467""]",834-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211129"",""900467""]",834-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211129"",""900467""]",834-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211129"",""900467""]",834-C,,,1,,,,,,,,,,,00,0
1,"[""20211129"",""900467""]",834-D,,,,,,,D,242320,,,,,,,
1,"[""20211129"",""900467""]",834-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211129"",""900467""]",834-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211129"",""900467""]",834-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211129"",""900467""]",834-D,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900417""]",,,,,2021-11-30,900417,Synthetic demo multi-vendor settlement 900417,,,,,,,,,
1,"[""20211130"",""900417""]",835-D,,,,,,,D,229570,,,,,,,
1,"[""20211130"",""900417""]",835-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211130"",""900417""]",835-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900417""]",835-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211130"",""900417""]",835-D,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900417""]",836-D,,,,,,,D,203590,,,,,,,
1,"[""20211130"",""900417""]",836-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211130"",""900417""]",836-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900417""]",836-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211130"",""900417""]",836-D,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900417""]",837-C,,,,,,,C,329200,,,,,,,
1,"[""20211130"",""900417""]",837-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211130"",""900417""]",837-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900417""]",837-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211130"",""900417""]",837-C,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900417""]",838-C,,,,,,,C,103960,,,,,,,
1,"[""20211130"",""900417""]",838-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211130"",""900417""]",838-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900417""]",838-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211130"",""900417""]",838-C,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900461""]",,,,,2021-11-30,900461,Synthetic demo multi-vendor settlement 900461,,,,,,,,,
1,"[""20211130"",""900461""]",839-D,,,,,,,D,265170,,,,,,,
1,"[""20211130"",""900461""]",839-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211130"",""900461""]",839-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900461""]",839-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211130"",""900461""]",839-D,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900461""]",840-D,,,,,,,D,184280,,,,,,,
1,"[""20211130"",""900461""]",840-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211130"",""900461""]",840-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900461""]",840-D,1,2-auxiliary-account,,,,,,,,,V005,Demo Vendor Orchid,auxiliary-account,,
1,"[""20211130"",""900461""]",840-D,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900461""]",841-C,,,,,,,C,233710,,,,,,,
1,"[""20211130"",""900461""]",841-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211130"",""900461""]",841-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900461""]",841-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211130"",""900461""]",841-C,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900461""]",842-C,,,,,,,C,215740,,,,,,,
1,"[""20211130"",""900461""]",842-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211130"",""900461""]",842-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211130"",""900461""]",842-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211130"",""900461""]",842-C,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900469""]",,,,,2021-11-30,900469,Synthetic demo prepaid service 900469,,,,,,,,,
1,"[""20211130"",""900469""]",843-C,,,,,,,C,89210,,,,,,,
1,"[""20211130"",""900469""]",843-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211130"",""900469""]",843-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211130"",""900469""]",843-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211130"",""900469""]",843-C,,,1,,,,,,,,,,,00,0
1,"[""20211130"",""900469""]",843-D,,,,,,,D,89210,,,,,,,
1,"[""20211130"",""900469""]",843-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211130"",""900469""]",843-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211130"",""900469""]",843-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20211130"",""900469""]",843-D,,,1,,,,,,,,,,,00,0
