C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20210920"",""900332""]",608-D,,,,,,,D,251070,,,,,,,
1,"[""20210920"",""900332""]",608-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20210920"",""900332""]",608-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210920"",""900332""]",608-D,,,1,,,,,,,,,,,00,0
1,"[""20210920"",""900332""]",609-D,,,,,,,D,80700,,,,,,,
1,"[""20210920"",""900332""]",609-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20210920"",""900332""]",609-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210920"",""900332""]",609-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210920"",""900332""]",609-D,,,1,,,,,,,,,,,00,0
1,"[""20210920"",""900332""]",610-D,,,,,,,D,116570,,,,,,,
1,"[""20210920"",""900332""]",610-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20210920"",""900332""]",610-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210920"",""900332""]",610-D,,,1,,,,,,,,,,,P0,0
1,"[""20210920"",""900342""]",,,,,2021-09-20,900342,Synthetic demo mixed sales and receipt 900342,,,,,,,,,
1,"[""20210920"",""900342""]",611-D,,,,,,,D,195920,,,,,,,
1,"[""20210920"",""900342""]",611-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210920"",""900342""]",611-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210920"",""900342""]",611-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210920"",""900342""]",611-D,,,1,,,,,,,,,,,00,0
1,"[""20210920"",""900342""]",612-D,,,,,,,D,160300,,,,,,,
1,"[""20210920"",""900342""]",612-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210920"",""900342""]",612-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210920"",""900342""]",612-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210920"",""900342""]",612-D,,,1,,,,,,,,,,,00,0
1,"[""20210920"",""900342""]",613-C,,,,,,,C,302780,,,,,,,
1,"[""20210920"",""900342""]",613-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210920"",""900342""]",613-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210920"",""900342""]",613-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210920"",""900342""]",613-C,,,1,,,,,,,,,,,B5,27525
1,"[""20210920"",""900342""]",614-C,,,,,,,C,53440,,,,,,,
1,"[""20210920"",""900342""]",614-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210920"",""900342""]",614-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210920"",""900342""]",614-C,1,2-auxiliary-account,,,,,,,,,C005,Demo Customer Elm,auxiliary-account,,
1,"[""20210920"",""900342""]",614-C,,,1,,,,,,,,,,,B5,4858
1,"[""20210921"",""900316""]",,,,,2021-09-21,900316,Synthetic demo purchase on account 900316,,,,,,,,,
1,"[""20210921"",""900316""]",615-C,,,,,,,C,148540,,,,,,,
1,"[""20210921"",""900316""]",615-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210921"",""900316""]",615-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210921"",""900316""]",615-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210921"",""900316""]",615-C,,,1,,,,,,,,,,,00,0
1,"[""20210921"",""900316""]",615-D,,,,,,,D,148540,,,,,,,
1,"[""20210921"",""900316""]",615-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210921"",""900316""]",615-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210921"",""900316""]",615-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210921"",""900316""]",615-D,,,1,,,,,,,,,,,Q5,13504
1,"[""20210921"",""900328""]",,,,,2021-09-21,900328,Synthetic demo operating expense 900328,,,,,,,,,
1,"[""20210921"",""900328""]",616-C,,,,,,,C,34930,,,,,,,
1,"[""20210921"",""900328""]",616-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210921"",""900328""]",616-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210921"",""900328""]",616-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210921"",""900328""]",616-C,,,1,,,,,,,,,,,00,0
1,"[""20210921"",""900328""]",616-D,,,,,,,D,34930,,,,,,,
1,"[""20210921"",""900328""]",616-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20210921"",""900328""]",616-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210921"",""900328""]",616-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210921"",""900328""]",616-D,,,1,,,,,,,,,,,C5,3175
1,"[""20210923"",""900297""]",,,,,2021-09-23,900297,Synthetic demo vendor settlement 900297,,,,,,,,,
1,"[""20210923"",""900297""]",617-C,,,,,,,C,146380,,,,,,,
1,"[""20210923"",""900297""]",617-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210923"",""900297""]",617-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210923"",""900297""]",617-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210923"",""900297""]",617-C,,,1,,,,,,,,,,,00,0
1,"[""20210923"",""900297""]",617-D,,,,,,,D,146380,,,,,,,
1,"[""20210923"",""900297""]",617-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210923"",""900297""]",617-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210923"",""900297""]",617-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210923"",""900297""]",617-D,,,1,,,,,,,,,,,00,0
1,"[""20210923"",""900315""]",,,,,2021-09-23,900315,Synthetic demo purchase on account 900315,,,,,,,,,
1,"[""20210923"",""900315""]",618-C,,,,,,,C,353960,,,,,,,
1,"[""20210923"",""900315""]",618-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210923"",""900315""]",618-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210923"",""900315""]",618-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210923"",""900315""]",618-C,,,1,,,,,,,,,,,00,0
1,"[""20210923"",""900315""]",618-D,,,,,,,D,353960,,,,,,,
1,"[""20210923"",""900315""]",618-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20210923"",""900315""]",618-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210923"",""900315""]",618-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210923"",""900315""]",618-D,,,1,,,,,,,,,,,Q5,32178
1,"[""20210925"",""900311""]",,,,,2021-09-25,900311,Synthetic demo multi-vendor settlement 900311,,,,,,,,,
1,"[""20210925"",""900311""]",619-D,,,,,,,D,116410,,,,,,,
1,"[""20210925"",""900311""]",619-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210925"",""900311""]",619-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900311""]",619-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210925"",""900311""]",619-D,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900311""]",620-D,,,,,,,D,465670,,,,,,,
1,"[""20210925"",""900311""]",620-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210925"",""900311""]",620-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900311""]",620-D,1,2-auxiliary-account,,,,,,,,,V005,Demo Vendor Orchid,auxiliary-account,,
1,"[""20210925"",""900311""]",620-D,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900311""]",621-C,,,,,,,C,232830,,,,,,,
1,"[""20210925"",""900311""]",621-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210925"",""900311""]",621-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900311""]",621-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210925"",""900311""]",621-C,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900311""]",622-C,,,,,,,C,349250,,,,,,,
1,"[""20210925"",""900311""]",622-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210925"",""900311""]",622-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900311""]",622-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210925"",""900311""]",622-C,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900320""]",,,,,2021-09-25,900320,Synthetic demo credit sale 900320,,,,,,,,,
1,"[""20210925"",""900320""]",623-C,,,,,,,C,305090,,,,,,,
1,"[""20210925"",""900320""]",623-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20210925"",""900320""]",623-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900320""]",623-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210925"",""900320""]",623-C,,,1,,,,,,,,,,,B5,27735
1,"[""20210925"",""900320""]",623-D,,,,,,,D,305090,,,,,,,
1,"[""20210925"",""900320""]",623-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210925"",""900320""]",623-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210925"",""900320""]",623-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210925"",""900320""]",623-D,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900347""]",,,,,2021-09-25,900347,Synthetic demo vendor settlement 900347,,,,,,,,,
1,"[""20210925"",""900347""]",624-C,,,,,,,C,185570,,,,,,,
1,"[""20210925"",""900347""]",624-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210925"",""900347""]",624-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210925"",""900347""]",624-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210925"",""900347""]",624-C,,,1,,,,,,,,,,,00,0
1,"[""20210925"",""900347""]",624-D,,,,,,,D,185570,,,,,,,
1,"[""20210925"",""900347""]",624-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210925"",""900347""]",624-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210925"",""900347""]",624-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210925"",""900347""]",624-D,,,1,,,,,,,,,,,00,0
1,"[""20210926"",""900318""]",,,,,2021-09-26,900318,Synthetic demo operating expense 900318,,,,,,,,,
1,"[""20210926"",""900318""]",625-C,,,,,,,C,143410,,,,,,,
1,"[""20210926"",""900318""]",625-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210926"",""900318""]",625-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210926"",""900318""]",625-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210926"",""900318""]",625-C,,,1,,,,,,,,,,,00,0
1,"[""20210926"",""900318""]",625-D,,,,,,,D,143410,,,,,,,
1,"[""20210926"",""900318""]",625-D,1,,,,,,,,6140,Demo Vehicle Expense,,,,,
1,"[""20210926"",""900318""]",625-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210926"",""900318""]",625-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210926"",""900318""]",625-D,,,1,,,,,,,,,,,Q5,13037
1,"[""20210928"",""900307""]",,,,,2021-09-28,900307,Synthetic demo vendor settlement 900307,,,,,,,,,
1,"[""20210928"",""900307""]",626-C,,,,,,,C,214630,,,,,,,
1,"[""20210928"",""900307""]",626-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210928"",""900307""]",626-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210928"",""900307""]",626-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210928"",""900307""]",626-C,,,1,,,,,,,,,,,00,0
1,"[""20210928"",""900307""]",626-D,,,,,,,D,214630,,,,,,,
1,"[""20210928"",""900307""]",626-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210928"",""900307""]",626-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210928"",""900307""]",626-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210928"",""900307""]",626-D,,,1,,,,,,,,,,,00,0
1,"[""20210928"",""900337""]",,,,,2021-09-28,900337,Synthetic demo vendor settlement 900337,,,,,,,,,
1,"[""20210928"",""900337""]",627-C,,,,,,,C,221550,,,,,,,
1,"[""20210928"",""900337""]",627-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210928"",""900337""]",627-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210928"",""900337""]",627-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210928"",""900337""]",627-C,,,1,,,,,,,,,,,00,0
1,"[""20210928"",""900337""]",627-D,,,,,,,D,221550,,,,,,,
1,"[""20210928"",""900337""]",627-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210928"",""900337""]",627-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210928"",""900337""]",627-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210928"",""900337""]",627-D,,,1,,,,,,,,,,,00,0
1,"[""20210929"",""900321""]",,,,,2021-09-29,900321,Synthetic demo credit sale 900321,,,,,,,,,
1,"[""20210929"",""900321""]",628-C,,,,,,,C,595770,,,,,,,
1,"[""20210929"",""900321""]",628-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210929"",""900321""]",628-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900321""]",628-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210929"",""900321""]",628-C,,,1,,,,,,,,,,,B5,54161
1,"[""20210929"",""900321""]",628-D,,,,,,,D,595770,,,,,,,
1,"[""20210929"",""900321""]",628-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210929"",""900321""]",628-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900321""]",628-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210929"",""900321""]",628-D,,,1,,,,,,,,,,,00,0
1,"[""20210929"",""900333""]",,,,,2021-09-29,900333,Synthetic demo customer receipt 900333,,,,,,,,,
1,"[""20210929"",""900333""]",629-C,,,,,,,C,203720,,,,,,,
1,"[""20210929"",""900333""]",629-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210929"",""900333""]",629-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900333""]",629-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210929"",""900333""]",629-C,,,1,,,,,,,,,,,00,0
1,"[""20210929"",""900333""]",629-D,,,,,,,D,203720,,,,,,,
1,"[""20210929"",""900333""]",629-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210929"",""900333""]",629-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900333""]",629-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210929"",""900333""]",629-D,,,1,,,,,,,,,,,00,0
1,"[""20210929"",""900341""]",,,,,2021-09-29,900341,Synthetic demo credit sale 900341,,,,,,,,,
1,"[""20210929"",""900341""]",630-C,,,,,,,C,285420,,,,,,,
1,"[""20210929"",""900341""]",630-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20210929"",""900341""]",630-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900341""]",630-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20210929"",""900341""]",630-C,,,1,,,,,,,,,,,B5,25947
1,"[""20210929"",""900341""]",630-D,,,,,,,D,285420,,,,,,,
1,"[""20210929"",""900341""]",630-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210929"",""900341""]",630-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210929"",""900341""]",630-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210929"",""900341""]",630-D,,,1,,,,,,,,,,,00,0
1,"[""20210930"",""900303""]",,,,,2021-09-30,900303,Synthetic demo customer receipt 900303,,,,,,,,,
1,"[""20210930"",""900303""]",631-C,,,,,,,C,175050,,,,,,,
1,"[""20210930"",""900303""]",631-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210930"",""900303""]",631-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210930"",""900303""]",631-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210930"",""900303""]",631-C,,,1,,,,,,,,,,,00,0
1,"[""20210930"",""900303""]",631-D,,,,,,,D,175050,,,,,,,
1,"[""20210930"",""900303""]",631-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210930"",""900303""]",631-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210930"",""900303""]",631-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210930"",""900303""]",631-D,,,1,,,,,,,,,,,00,0
1,"[""20210930"",""900305""]",,,,,2021-09-30,900305,Synthetic demo purchase on account 900305,,,,,,,,,
1,"[""20210930"",""900305""]",632-C,,,,,,,C,101790,,,,,,,
1,"[""20210930"",""900305""]",632-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210930"",""900305""]",632-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210930"",""900305""]",632-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210930"",""900305""]",632-C,,,1,,,,,,,,,,,00,0
1,"[""20210930"",""900305""]",632-D,,,,,,,D,101790,,,,,,,
1,"[""20210930"",""900305""]",632-D,1,,,,,,,,5020,Demo Inventory Adjustment,,,,,
1,"[""20210930"",""900305""]",632-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210930"",""900305""]",632-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210930"",""900305""]",632-D,,,1,,,,,,,,,,,Q5,9254
1,"[""20210930"",""900352""]",,,,,2021-09-30,900352,Synthetic demo credit sale 900352,,,,,,,,,
1,"[""20210930"",""900352""]",633-C,,,,,,,C,272770,,,,,,,
1,"[""20210930"",""900352""]",633-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210930"",""900352""]",633-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210930"",""900352""]",633-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210930"",""900352""]",633-C,,,1,,,,,,,,,,,B5,24797
1,"[""20210930"",""900352""]",633-D,,,,,,,D,272770,,,,,,,
1,"[""20210930"",""900352""]",633-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210930"",""900352""]",633-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210930"",""900352""]",633-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210930"",""900352""]",633-D,,,1,,,,,,,,,,,00,0
