C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20210522"",""900084""]",187-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210522"",""900084""]",187-D,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900084""]",188-D,,,,,,,D,13590,,,,,,,
1,"[""20210522"",""900084""]",188-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20210522"",""900084""]",188-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210522"",""900084""]",188-D,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900084""]",189-D,,,,,,,D,57090,,,,,,,
1,"[""20210522"",""900084""]",189-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20210522"",""900084""]",189-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210522"",""900084""]",189-D,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900104""]",,,,,2021-05-22,900104,Synthetic demo customer receipt 900104,,,,,,,,,
1,"[""20210522"",""900104""]",190-C,,,,,,,C,106650,,,,,,,
1,"[""20210522"",""900104""]",190-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210522"",""900104""]",190-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210522"",""900104""]",190-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210522"",""900104""]",190-C,,,1,,,,,,,,,,,00,0
1,"[""20210522"",""900104""]",190-D,,,,,,,D,106650,,,,,,,
1,"[""20210522"",""900104""]",190-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210522"",""900104""]",190-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210522"",""900104""]",190-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210522"",""900104""]",190-D,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900078""]",,,,,2021-05-23,900078,Synthetic demo monthly payroll bundle 900078,,,,,,,,,
1,"[""20210523"",""900078""]",191-C,,,,,,,C,574360,,,,,,,
1,"[""20210523"",""900078""]",191-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210523"",""900078""]",191-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210523"",""900078""]",191-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210523"",""900078""]",191-C,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900078""]",191-D,,,,,,,D,367590,,,,,,,
1,"[""20210523"",""900078""]",191-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20210523"",""900078""]",191-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210523"",""900078""]",191-D,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900078""]",192-D,,,,,,,D,40200,,,,,,,
1,"[""20210523"",""900078""]",192-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20210523"",""900078""]",192-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210523"",""900078""]",192-D,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900078""]",193-D,,,,,,,D,166570,,,,,,,
1,"[""20210523"",""900078""]",193-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20210523"",""900078""]",193-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20210523"",""900078""]",193-D,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900083""]",,,,,2021-05-23,900083,Synthetic demo customer receipt 900083,,,,,,,,,
1,"[""20210523"",""900083""]",194-C,,,,,,,C,192450,,,,,,,
1,"[""20210523"",""900083""]",194-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210523"",""900083""]",194-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210523"",""900083""]",194-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210523"",""900083""]",194-C,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900083""]",194-D,,,,,,,D,192450,,,,,,,
1,"[""20210523"",""900083""]",194-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210523"",""900083""]",194-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210523"",""900083""]",194-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210523"",""900083""]",194-D,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900107""]",,,,,2021-05-23,900107,Synthetic demo vendor settlement 900107,,,,,,,,,
1,"[""20210523"",""900107""]",195-C,,,,,,,C,182360,,,,,,,
1,"[""20210523"",""900107""]",195-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210523"",""900107""]",195-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210523"",""900107""]",195-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210523"",""900107""]",195-C,,,1,,,,,,,,,,,00,0
1,"[""20210523"",""900107""]",195-D,,,,,,,D,182360,,,,,,,
1,"[""20210523"",""900107""]",195-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210523"",""900107""]",195-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210523"",""900107""]",195-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210523"",""900107""]",195-D,,,1,,,,,,,,,,,00,0
1,"[""20210524"",""900063""]",,,,,2021-05-24,900063,Synthetic demo customer receipt 900063,,,,,,,,,
1,"[""20210524"",""900063""]",196-C,,,,,,,C,348220,,,,,,,
1,"[""20210524"",""900063""]",196-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210524"",""900063""]",196-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210524"",""900063""]",196-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210524"",""900063""]",196-C,,,1,,,,,,,,,,,00,0
1,"[""20210524"",""900063""]",196-D,,,,,,,D,348220,,,,,,,
1,"[""20210524"",""900063""]",196-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210524"",""900063""]",196-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210524"",""900063""]",196-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210524"",""900063""]",196-D,,,1,,,,,,,,,,,00,0
1,"[""20210524"",""900114""]",,,,,2021-05-24,900114,Synthetic demo customer receipt 900114,,,,,,,,,
1,"[""20210524"",""900114""]",197-C,,,,,,,C,254150,,,,,,,
1,"[""20210524"",""900114""]",197-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210524"",""900114""]",197-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210524"",""900114""]",197-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210524"",""900114""]",197-C,,,1,,,,,,,,,,,00,0
1,"[""20210524"",""900114""]",197-D,,,,,,,D,254150,,,,,,,
1,"[""20210524"",""900114""]",197-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210524"",""900114""]",197-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210524"",""900114""]",197-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210524"",""900114""]",197-D,,,1,,,,,,,,,,,00,0
1,"[""20210525"",""900109""]",,,,,2021-05-25,900109,Synthetic demo multi-vendor settlement 900109,,,,,,,,,
1,"[""20210525"",""900109""]",198-D,,,,,,,D,120280,,,,,,,
1,"[""20210525"",""900109""]",198-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210525"",""900109""]",198-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210525"",""900109""]",198-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210525"",""900109""]",198-D,,,1,,,,,,,,,,,00,0
1,"[""20210525"",""900109""]",199-D,,,,,,,D,244220,,,,,,,
1,"[""20210525"",""900109""]",199-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210525"",""900109""]",199-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210525"",""900109""]",199-D,1,2-auxiliary-account,,,,,,,,,V003,Demo Vendor Mosaic,auxiliary-account,,
1,"[""20210525"",""900109""]",199-D,,,1,,,,,,,,,,,00,0
1,"[""20210525"",""900109""]",200-C,,,,,,,C,193180,,,,,,,
1,"[""20210525"",""900109""]",200-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210525"",""900109""]",200-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210525"",""900109""]",200-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210525"",""900109""]",200-C,,,1,,,,,,,,,,,00,0
1,"[""20210525"",""900109""]",201-C,,,,,,,C,171320,,,,,,,
1,"[""20210525"",""900109""]",201-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210525"",""900109""]",201-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210525"",""900109""]",201-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210525"",""900109""]",201-C,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900070""]",,,,,2021-05-26,900070,Synthetic demo credit sale 900070,,,,,,,,,
1,"[""20210526"",""900070""]",202-C,,,,,,,C,237630,,,,,,,
1,"[""20210526"",""900070""]",202-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20210526"",""900070""]",202-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900070""]",202-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210526"",""900070""]",202-C,,,1,,,,,,,,,,,B5,21603
1,"[""20210526"",""900070""]",202-D,,,,,,,D,237630,,,,,,,
1,"[""20210526"",""900070""]",202-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210526"",""900070""]",202-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900070""]",202-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210526"",""900070""]",202-D,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900102""]",,,,,2021-05-26,900102,Synthetic demo credit sale 900102,,,,,,,,,
1,"[""20210526"",""900102""]",203-C,,,,,,,C,482460,,,,,,,
1,"[""20210526"",""900102""]",203-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210526"",""900102""]",203-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900102""]",203-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210526"",""900102""]",203-C,,,1,,,,,,,,,,,B5,43860
1,"[""20210526"",""900102""]",203-D,,,,,,,D,482460,,,,,,,
1,"[""20210526"",""900102""]",203-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210526"",""900102""]",203-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900102""]",203-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210526"",""900102""]",203-D,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900103""]",,,,,2021-05-26,900103,Synthetic demo multi-vendor settlement 900103,,,,,,,,,
1,"[""20210526"",""900103""]",204-D,,,,,,,D,347920,,,,,,,
1,"[""20210526"",""900103""]",204-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210526"",""900103""]",204-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900103""]",204-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210526"",""900103""]",204-D,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900103""]",205-D,,,,,,,D,76380,,,,,,,
1,"[""20210526"",""900103""]",205-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210526"",""900103""]",205-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900103""]",205-D,1,2-auxiliary-account,,,,,,,,,V007,Demo Vendor Quartz,auxiliary-account,,
1,"[""20210526"",""900103""]",205-D,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900103""]",206-C,,,,,,,C,190930,,,,,,,
1,"[""20210526"",""900103""]",206-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210526"",""900103""]",206-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900103""]",206-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210526"",""900103""]",206-C,,,1,,,,,,,,,,,00,0
1,"[""20210526"",""900103""]",207-C,,,,,,,C,233370,,,,,,,
1,"[""20210526"",""900103""]",207-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210526"",""900103""]",207-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210526"",""900103""]",207-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210526"",""900103""]",207-C,,,1,,,,,,,,,,,00,0
1,"[""20210527"",""900072""]",,,,,2021-05-27,900072,Synthetic demo credit sale 900072,,,,,,,,,
1,"[""20210527"",""900072""]",208-C,,,,,,,C,396750,,,,,,,
1,"[""20210527"",""900072""]",208-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210527"",""900072""]",208-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210527"",""900072""]",208-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20210527"",""900072""]",208-C,,,1,,,,,,,,,,,B5,36068
1,"[""20210527"",""900072""]",208-D,,,,,,,D,396750,,,,,,,
1,"[""20210527"",""900072""]",208-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210527"",""900072""]",208-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210527"",""900072""]",208-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210527"",""900072""]",208-D,,,1,,,,,,,,,,,00,0
1,"[""20210527"",""900098""]",,,,,2021-05-27,900098,Synthetic demo operating expense 900098,,,,,,,,,
1,"[""20210527"",""900098""]",209-C,,,,,,,C,147960,,,,,,,
1,"[""20210527"",""900098""]",209-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210527"",""900098""]",209-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210527"",""900098""]",209-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210527"",""900098""]",209-C,,,1,,,,,,,,,,,00,0
1,"[""20210527"",""900098""]",209-D,,,,,,,D,147960,,,,,,,
1,"[""20210527"",""900098""]",209-D,1,,,,,,,,6100,Demo Repairs,,,,,
1,"[""20210527"",""900098""]",209-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20210527"",""900098""]",209-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210527"",""900098""]",209-D,,,1,,,,,,,,,,,Q5,13451
1,"[""20210527"",""900120""]",,,,,2021-05-27,900120,Synthetic demo credit sale 900120,,,,,,,,,
1,"[""20210527"",""900120""]",210-C,,,,,,,C,97300,,,,,,,
1,"[""20210527"",""900120""]",210-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20210527"",""900120""]",210-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210527"",""900120""]",210-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210527"",""900120""]",210-C,,,1,,,,,,,,,,,B5,8845
1,"[""20210527"",""900120""]",210-D,,,,,,,D,97300,,,,,,,
1,"[""20210527"",""900120""]",210-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210527"",""900120""]",210-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210527"",""900120""]",210-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210527"",""900120""]",210-D,,,1,,,,,,,,,,,00,0
1,"[""20210528"",""900110""]",,,,,2021-05-28,900110,Synthetic demo credit sale 900110,,,,,,,,,
1,"[""20210528"",""900110""]",211-C,,,,,,,C,240910,,,,,,,
1,"[""20210528"",""900110""]",211-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20210528"",""900110""]",211-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210528"",""900110""]",211-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210528"",""900110""]",211-C,,,1,,,,,,,,,,,B5,21901
1,"[""20210528"",""900110""]",211-D,,,,,,,D,240910,,,,,,,
1,"[""20210528"",""900110""]",211-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20210528"",""900110""]",211-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210528"",""900110""]",211-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20210528"",""900110""]",211-D,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900071""]",,,,,2021-05-29,900071,Synthetic demo financing settlement 900071,,,,,,,,,
1,"[""20210529"",""900071""]",212-C,,,,,,,C,533310,,,,,,,
1,"[""20210529"",""900071""]",212-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20210529"",""900071""]",212-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210529"",""900071""]",212-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210529"",""900071""]",212-C,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900071""]",212-D,,,,,,,D,330650,,,,,,,
1,"[""20210529"",""900071""]",212-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20210529"",""900071""]",212-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210529"",""900071""]",212-D,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900071""]",213-D,,,,,,,D,31990,,,,,,,
1,"[""20210529"",""900071""]",213-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20210529"",""900071""]",213-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210529"",""900071""]",213-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20210529"",""900071""]",213-D,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900071""]",214-D,,,,,,,D,170670,,,,,,,
1,"[""20210529"",""900071""]",214-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20210529"",""900071""]",214-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20210529"",""900071""]",214-D,,,1,,,,,,,,,,,P0,0
1,"[""20210529"",""900093""]",,,,,2021-05-29,900093,Synthetic demo multi-vendor settlement 900093,,,,,,,,,
1,"[""20210529"",""900093""]",215-D,,,,,,,D,135240,,,,,,,
1,"[""20210529"",""900093""]",215-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210529"",""900093""]",215-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210529"",""900093""]",215-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210529"",""900093""]",215-D,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900093""]",216-D,,,,,,,D,274600,,,,,,,
1,"[""20210529"",""900093""]",216-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20210529"",""900093""]",216-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210529"",""900093""]",216-D,1,2-auxiliary-account,,,,,,,,,V007,Demo Vendor Quartz,auxiliary-account,,
1,"[""20210529"",""900093""]",216-D,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900093""]",217-C,,,,,,,C,331970,,,,,,,
1,"[""20210529"",""900093""]",217-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20210529"",""900093""]",217-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210529"",""900093""]",217-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20210529"",""900093""]",217-C,,,1,,,,,,,,,,,00,0
1,"[""20210529"",""900093""]",218-C,,,,,,,C,77870,,,,,,,
1,"[""20210529"",""900093""]",218-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210529"",""900093""]",218-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20210529"",""900093""]",218-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210529"",""900093""]",218-C,,,1,,,,,,,,,,,00,0
1,"[""20210530"",""900088""]",,,,,2021-05-30,900088,Synthetic demo operating expense 900088,,,,,,,,,
1,"[""20210530"",""900088""]",219-C,,,,,,,C,167270,,,,,,,
1,"[""20210530"",""900088""]",219-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20210530"",""900088""]",219-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210530"",""900088""]",219-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20210530"",""900088""]",219-C,,,1,,,,,,,,,,,00,0
1,"[""20210530"",""900088""]",219-D,,,,,,,D,167270,,,,,,,
1,"[""20210530"",""900088""]",219-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20210530"",""900088""]",219-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20210530"",""900088""]",219-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210530"",""900088""]",219-D,,,1,,,,,,,,,,,P0,0
1,"[""20210531"",""900115""]",,,,,2021-05-31,900115,Synthetic demo purchase on account 900115,,,,,,,,,
1,"[""20210531"",""900115""]",220-C,,,,,,,C,36650,,,,,,,
1,"[""20210531"",""900115""]",220-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20210531"",""900115""]",220-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210531"",""900115""]",220-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20210531"",""900115""]",220-C,,,1,,,,,,,,,,,00,0
1,"[""20210531"",""900115""]",220-D,,,,,,,D,36650,,,,,,,
1,"[""20210531"",""900115""]",220-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20210531"",""900115""]",220-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20210531"",""900115""]",220-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20210531"",""900115""]",220-D,,,1,,,,,,,,,,,Q6,2715
