C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20220120"",""900554""]",1028-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900554""]",1028-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220120"",""900554""]",1028-C,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900554""]",1028-D,,,,,,,D,242600,,,,,,,
1,"[""20220120"",""900554""]",1028-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220120"",""900554""]",1028-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900554""]",1028-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220120"",""900554""]",1028-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900574""]",,,,,2022-01-20,900574,Synthetic demo mixed sales and receipt 900574,,,,,,,,,
1,"[""20220120"",""900574""]",1029-D,,,,,,,D,93230,,,,,,,
1,"[""20220120"",""900574""]",1029-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220120"",""900574""]",1029-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900574""]",1029-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220120"",""900574""]",1029-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900574""]",1030-D,,,,,,,D,158760,,,,,,,
1,"[""20220120"",""900574""]",1030-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220120"",""900574""]",1030-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900574""]",1030-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220120"",""900574""]",1030-D,,,1,,,,,,,,,,,00,0
1,"[""20220120"",""900574""]",1031-C,,,,,,,C,148670,,,,,,,
1,"[""20220120"",""900574""]",1031-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220120"",""900574""]",1031-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900574""]",1031-C,1,2-auxiliary-account,,,,,,,,,C006,Demo Customer Fjord,auxiliary-account,,
1,"[""20220120"",""900574""]",1031-C,,,1,,,,,,,,,,,B5,13515
1,"[""20220120"",""900574""]",1032-C,,,,,,,C,103320,,,,,,,
1,"[""20220120"",""900574""]",1032-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220120"",""900574""]",1032-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220120"",""900574""]",1032-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220120"",""900574""]",1032-C,,,1,,,,,,,,,,,B5,9393
1,"[""20220122"",""900561""]",,,,,2022-01-22,900561,Synthetic demo credit sale 900561,,,,,,,,,
1,"[""20220122"",""900561""]",1033-C,,,,,,,C,470100,,,,,,,
1,"[""20220122"",""900561""]",1033-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220122"",""900561""]",1033-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220122"",""900561""]",1033-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20220122"",""900561""]",1033-C,,,1,,,,,,,,,,,B5,42736
1,"[""20220122"",""900561""]",1033-D,,,,,,,D,470100,,,,,,,
1,"[""20220122"",""900561""]",1033-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220122"",""900561""]",1033-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220122"",""900561""]",1033-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220122"",""900561""]",1033-D,,,1,,,,,,,,,,,00,0
1,"[""20220122"",""900570""]",,,,,2022-01-22,900570,Synthetic demo credit sale 900570,,,,,,,,,
1,"[""20220122"",""900570""]",1034-C,,,,,,,C,594780,,,,,,,
1,"[""20220122"",""900570""]",1034-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220122"",""900570""]",1034-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220122"",""900570""]",1034-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220122"",""900570""]",1034-C,,,1,,,,,,,,,,,B5,54071
1,"[""20220122"",""900570""]",1034-D,,,,,,,D,594780,,,,,,,
1,"[""20220122"",""900570""]",1034-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220122"",""900570""]",1034-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220122"",""900570""]",1034-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220122"",""900570""]",1034-D,,,1,,,,,,,,,,,00,0
1,"[""20220122"",""900585""]",,,,,2022-01-22,900585,Synthetic demo purchase on account 900585,,,,,,,,,
1,"[""20220122"",""900585""]",1035-C,,,,,,,C,184820,,,,,,,
1,"[""20220122"",""900585""]",1035-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220122"",""900585""]",1035-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220122"",""900585""]",1035-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220122"",""900585""]",1035-C,,,1,,,,,,,,,,,00,0
1,"[""20220122"",""900585""]",1035-D,,,,,,,D,184820,,,,,,,
1,"[""20220122"",""900585""]",1035-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20220122"",""900585""]",1035-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220122"",""900585""]",1035-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220122"",""900585""]",1035-D,,,1,,,,,,,,,,,Q5,16802
1,"[""20220124"",""900549""]",,,,,2022-01-24,900549,Synthetic demo multi-vendor settlement 900549,,,,,,,,,
1,"[""20220124"",""900549""]",1036-D,,,,,,,D,189650,,,,,,,
1,"[""20220124"",""900549""]",1036-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220124"",""900549""]",1036-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220124"",""900549""]",1036-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220124"",""900549""]",1036-D,,,1,,,,,,,,,,,00,0
1,"[""20220124"",""900549""]",1037-D,,,,,,,D,102130,,,,,,,
1,"[""20220124"",""900549""]",1037-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20220124"",""900549""]",1037-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220124"",""900549""]",1037-D,1,2-auxiliary-account,,,,,,,,,V003,Demo Vendor Mosaic,auxiliary-account,,
1,"[""20220124"",""900549""]",1037-D,,,1,,,,,,,,,,,00,0
1,"[""20220124"",""900549""]",1038-C,,,,,,,C,148800,,,,,,,
1,"[""20220124"",""900549""]",1038-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220124"",""900549""]",1038-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220124"",""900549""]",1038-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220124"",""900549""]",1038-C,,,1,,,,,,,,,,,00,0
1,"[""20220124"",""900549""]",1039-C,,,,,,,C,142980,,,,,,,
1,"[""20220124"",""900549""]",1039-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220124"",""900549""]",1039-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220124"",""900549""]",1039-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220124"",""900549""]",1039-C,,,1,,,,,,,,,,,00,0
1,"[""20220125"",""900564""]",,,,,2022-01-25,900564,Synthetic demo customer receipt 900564,,,,,,,,,
1,"[""20220125"",""900564""]",1040-C,,,,,,,C,94750,,,,,,,
1,"[""20220125"",""900564""]",1040-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220125"",""900564""]",1040-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220125"",""900564""]",1040-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220125"",""900564""]",1040-C,,,1,,,,,,,,,,,00,0
1,"[""20220125"",""900564""]",1040-D,,,,,,,D,94750,,,,,,,
1,"[""20220125"",""900564""]",1040-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220125"",""900564""]",1040-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220125"",""900564""]",1040-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220125"",""900564""]",1040-D,,,1,,,,,,,,,,,00,0
1,"[""20220126"",""900582""]",,,,,2022-01-26,900582,Synthetic demo credit sale 900582,,,,,,,,,
1,"[""20220126"",""900582""]",1041-C,,,,,,,C,69520,,,,,,,
1,"[""20220126"",""900582""]",1041-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220126"",""900582""]",1041-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220126"",""900582""]",1041-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220126"",""900582""]",1041-C,,,1,,,,,,,,,,,B5,6320
1,"[""20220126"",""900582""]",1041-D,,,,,,,D,69520,,,,,,,
1,"[""20220126"",""900582""]",1041-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220126"",""900582""]",1041-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220126"",""900582""]",1041-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220126"",""900582""]",1041-D,,,1,,,,,,,,,,,00,0
1,"[""20220126"",""900586""]",,,,,2022-01-26,900586,Synthetic demo purchase on account 900586,,,,,,,,,
1,"[""20220126"",""900586""]",1042-C,,,,,,,C,274530,,,,,,,
1,"[""20220126"",""900586""]",1042-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220126"",""900586""]",1042-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220126"",""900586""]",1042-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220126"",""900586""]",1042-C,,,1,,,,,,,,,,,00,0
1,"[""20220126"",""900586""]",1042-D,,,,,,,D,274530,,,,,,,
1,"[""20220126"",""900586""]",1042-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20220126"",""900586""]",1042-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220126"",""900586""]",1042-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220126"",""900586""]",1042-D,,,1,,,,,,,,,,,Q5,24957
1,"[""20220128"",""900542""]",,,,,2022-01-28,900542,Synthetic demo credit sale 900542,,,,,,,,,
1,"[""20220128"",""900542""]",1043-C,,,,,,,C,555200,,,,,,,
1,"[""20220128"",""900542""]",1043-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20220128"",""900542""]",1043-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220128"",""900542""]",1043-C,1,2-auxiliary-account,,,,,,,,,C007,Demo Customer Grove,auxiliary-account,,
1,"[""20220128"",""900542""]",1043-C,,,1,,,,,,,,,,,B5,50473
1,"[""20220128"",""900542""]",1043-D,,,,,,,D,555200,,,,,,,
1,"[""20220128"",""900542""]",1043-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220128"",""900542""]",1043-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220128"",""900542""]",1043-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220128"",""900542""]",1043-D,,,1,,,,,,,,,,,00,0
1,"[""20220128"",""900555""]",,,,,2022-01-28,900555,Synthetic demo purchase on account 900555,,,,,,,,,
1,"[""20220128"",""900555""]",1044-C,,,,,,,C,170990,,,,,,,
1,"[""20220128"",""900555""]",1044-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220128"",""900555""]",1044-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220128"",""900555""]",1044-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220128"",""900555""]",1044-C,,,1,,,,,,,,,,,00,0
1,"[""20220128"",""900555""]",1044-D,,,,,,,D,170990,,,,,,,
1,"[""20220128"",""900555""]",1044-D,1,,,,,,,,5000,Demo Purchases,,,,,
1,"[""20220128"",""900555""]",1044-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20220128"",""900555""]",1044-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20220128"",""900555""]",1044-D,,,1,,,,,,,,,,,Q5,15545
1,"[""20220129"",""900533""]",,,,,2022-01-29,900533,Synthetic demo financing settlement 900533,,,,,,,,,
1,"[""20220129"",""900533""]",1045-C,,,,,,,C,705970,,,,,,,
1,"[""20220129"",""900533""]",1045-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220129"",""900533""]",1045-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220129"",""900533""]",1045-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220129"",""900533""]",1045-C,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900533""]",1045-D,,,,,,,D,331800,,,,,,,
1,"[""20220129"",""900533""]",1045-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20220129"",""900533""]",1045-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220129"",""900533""]",1045-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900533""]",1046-D,,,,,,,D,204730,,,,,,,
1,"[""20220129"",""900533""]",1046-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20220129"",""900533""]",1046-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220129"",""900533""]",1046-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220129"",""900533""]",1046-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900533""]",1047-D,,,,,,,D,169440,,,,,,,
1,"[""20220129"",""900533""]",1047-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20220129"",""900533""]",1047-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20220129"",""900533""]",1047-D,,,1,,,,,,,,,,,P0,0
1,"[""20220129"",""900560""]",,,,,2022-01-29,900560,Synthetic demo credit sale 900560,,,,,,,,,
1,"[""20220129"",""900560""]",1048-C,,,,,,,C,143540,,,,,,,
1,"[""20220129"",""900560""]",1048-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20220129"",""900560""]",1048-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900560""]",1048-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220129"",""900560""]",1048-C,,,1,,,,,,,,,,,B5,13049
1,"[""20220129"",""900560""]",1048-D,,,,,,,D,143540,,,,,,,
1,"[""20220129"",""900560""]",1048-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220129"",""900560""]",1048-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900560""]",1048-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220129"",""900560""]",1048-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900568""]",,,,,2022-01-29,900568,Synthetic demo mixed sales and receipt 900568,,,,,,,,,
1,"[""20220129"",""900568""]",1049-D,,,,,,,D,177030,,,,,,,
1,"[""20220129"",""900568""]",1049-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20220129"",""900568""]",1049-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900568""]",1049-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20220129"",""900568""]",1049-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900568""]",1050-D,,,,,,,D,103980,,,,,,,
1,"[""20220129"",""900568""]",1050-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220129"",""900568""]",1050-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900568""]",1050-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220129"",""900568""]",1050-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900568""]",1051-C,,,,,,,C,78680,,,,,,,
1,"[""20220129"",""900568""]",1051-C,1,,,,,,,,4000,Demo Product Sales,,,,,
1,"[""20220129"",""900568""]",1051-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900568""]",1051-C,1,2-auxiliary-account,,,,,,,,,C010,Demo Customer Juniper,auxiliary-account,,
1,"[""20220129"",""900568""]",1051-C,,,1,,,,,,,,,,,B5,7153
1,"[""20220129"",""900568""]",1052-C,,,,,,,C,202330,,,,,,,
1,"[""20220129"",""900568""]",1052-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220129"",""900568""]",1052-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900568""]",1052-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220129"",""900568""]",1052-C,,,1,,,,,,,,,,,B5,18394
1,"[""20220129"",""900581""]",,,,,2022-01-29,900581,Synthetic demo multi-vendor settlement 900581,,,,,,,,,
1,"[""20220129"",""900581""]",1053-D,,,,,,,D,438010,,,,,,,
1,"[""20220129"",""900581""]",1053-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20220129"",""900581""]",1053-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900581""]",1053-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20220129"",""900581""]",1053-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900581""]",1054-D,,,,,,,D,83440,,,,,,,
1,"[""20220129"",""900581""]",1054-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20220129"",""900581""]",1054-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900581""]",1054-D,1,2-auxiliary-account,,,,,,,,,V005,Demo Vendor Orchid,auxiliary-account,,
1,"[""20220129"",""900581""]",1054-D,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900581""]",1055-C,,,,,,,C,156430,,,,,,,
1,"[""20220129"",""900581""]",1055-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20220129"",""900581""]",1055-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900581""]",1055-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20220129"",""900581""]",1055-C,,,1,,,,,,,,,,,00,0
1,"[""20220129"",""900581""]",1056-C,,,,,,,C,365020,,,,,,,
1,"[""20220129"",""900581""]",1056-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20220129"",""900581""]",1056-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220129"",""900581""]",1056-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20220129"",""900581""]",1056-C,,,1,,,,,,,,,,,00,0
1,"[""20220131"",""900541""]",,,,,2022-01-31,900541,Synthetic demo credit sale 900541,,,,,,,,,
1,"[""20220131"",""900541""]",1057-C,,,,,,,C,470430,,,,,,,
1,"[""20220131"",""900541""]",1057-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220131"",""900541""]",1057-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220131"",""900541""]",1057-C,1,2-auxiliary-account,,,,,,,,,C004,Demo Customer Dawn,auxiliary-account,,
1,"[""20220131"",""900541""]",1057-C,,,1,,,,,,,,,,,B5,42766
1,"[""20220131"",""900541""]",1057-D,,,,,,,D,470430,,,,,,,
1,"[""20220131"",""900541""]",1057-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220131"",""900541""]",1057-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220131"",""900541""]",1057-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220131"",""900541""]",1057-D,,,1,,,,,,,,,,,00,0
1,"[""20220131"",""900580""]",,,,,2022-01-31,900580,Synthetic demo credit sale 900580,,,,,,,,,
1,"[""20220131"",""900580""]",1058-C,,,,,,,C,498270,,,,,,,
1,"[""20220131"",""900580""]",1058-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20220131"",""900580""]",1058-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220131"",""900580""]",1058-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220131"",""900580""]",1058-C,,,1,,,,,,,,,,,B5,45297
1,"[""20220131"",""900580""]",1058-D,,,,,,,D,498270,,,,,,,
1,"[""20220131"",""900580""]",1058-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20220131"",""900580""]",1058-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20220131"",""900580""]",1058-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20220131"",""900580""]",1058-D,,,1,,,,,,,,,,,00,0
