C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18
1,"[""20211023"",""900366""]",708-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211023"",""900366""]",708-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211023"",""900366""]",708-D,,,1,,,,,,,,,,,Q5,20208
1,"[""20211023"",""900373""]",,,,,2021-10-23,900373,Synthetic demo multi-vendor settlement 900373,,,,,,,,,
1,"[""20211023"",""900373""]",709-D,,,,,,,D,420400,,,,,,,
1,"[""20211023"",""900373""]",709-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211023"",""900373""]",709-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900373""]",709-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211023"",""900373""]",709-D,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900373""]",710-D,,,,,,,D,304440,,,,,,,
1,"[""20211023"",""900373""]",710-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211023"",""900373""]",710-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900373""]",710-D,1,2-auxiliary-account,,,,,,,,,V007,Demo Vendor Quartz,auxiliary-account,,
1,"[""20211023"",""900373""]",710-D,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900373""]",711-C,,,,,,,C,181210,,,,,,,
1,"[""20211023"",""900373""]",711-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211023"",""900373""]",711-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900373""]",711-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211023"",""900373""]",711-C,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900373""]",712-C,,,,,,,C,543630,,,,,,,
1,"[""20211023"",""900373""]",712-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211023"",""900373""]",712-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211023"",""900373""]",712-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211023"",""900373""]",712-C,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900379""]",,,,,2021-10-23,900379,Synthetic demo prepaid service 900379,,,,,,,,,
1,"[""20211023"",""900379""]",713-C,,,,,,,C,193830,,,,,,,
1,"[""20211023"",""900379""]",713-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211023"",""900379""]",713-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211023"",""900379""]",713-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211023"",""900379""]",713-C,,,1,,,,,,,,,,,00,0
1,"[""20211023"",""900379""]",713-D,,,,,,,D,193830,,,,,,,
1,"[""20211023"",""900379""]",713-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211023"",""900379""]",713-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211023"",""900379""]",713-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20211023"",""900379""]",713-D,,,1,,,,,,,,,,,00,0
1,"[""20211024"",""900358""]",,,,,2021-10-24,900358,Synthetic demo operating cost bundle 900358,,,,,,,,,
1,"[""20211024"",""900358""]",714-C,,,,,,,C,612420,,,,,,,
1,"[""20211024"",""900358""]",714-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211024"",""900358""]",714-C,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20211024"",""900358""]",714-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211024"",""900358""]",714-C,,,1,,,,,,,,,,,00,0
1,"[""20211024"",""900358""]",714-D,,,,,,,D,226590,,,,,,,
1,"[""20211024"",""900358""]",714-D,1,,,,,,,,6030,Demo Utilities,,,,,
1,"[""20211024"",""900358""]",714-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20211024"",""900358""]",714-D,1,2-auxiliary-account,,,,,,,,,S002,Demo Energy Services,auxiliary-account,,
1,"[""20211024"",""900358""]",714-D,,,1,,,,,,,,,,,Q5,20599
1,"[""20211024"",""900358""]",715-D,,,,,,,D,251090,,,,,,,
1,"[""20211024"",""900358""]",715-D,1,,,,,,,,6040,Demo Communication,,,,,
1,"[""20211024"",""900358""]",715-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20211024"",""900358""]",715-D,1,2-auxiliary-account,,,,,,,,,S003,Demo Network Services,auxiliary-account,,
1,"[""20211024"",""900358""]",715-D,,,1,,,,,,,,,,,Q5,22826
1,"[""20211024"",""900358""]",716-D,,,,,,,D,134740,,,,,,,
1,"[""20211024"",""900358""]",716-D,1,,,,,,,,6060,Demo Office Supplies,,,,,
1,"[""20211024"",""900358""]",716-D,1,1-department,,,,,,,,,D03,Demo Operations,department,,
1,"[""20211024"",""900358""]",716-D,1,2-auxiliary-account,,,,,,,,,V009,Demo Vendor Summit,auxiliary-account,,
1,"[""20211024"",""900358""]",716-D,,,1,,,,,,,,,,,Q5,12249
1,"[""20211025"",""900405""]",,,,,2021-10-25,900405,Synthetic demo multi-vendor settlement 900405,,,,,,,,,
1,"[""20211025"",""900405""]",717-D,,,,,,,D,202880,,,,,,,
1,"[""20211025"",""900405""]",717-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211025"",""900405""]",717-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211025"",""900405""]",717-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211025"",""900405""]",717-D,,,1,,,,,,,,,,,00,0
1,"[""20211025"",""900405""]",718-D,,,,,,,D,41560,,,,,,,
1,"[""20211025"",""900405""]",718-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211025"",""900405""]",718-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211025"",""900405""]",718-D,1,2-auxiliary-account,,,,,,,,,V009,Demo Vendor Summit,auxiliary-account,,
1,"[""20211025"",""900405""]",718-D,,,1,,,,,,,,,,,00,0
1,"[""20211025"",""900405""]",719-C,,,,,,,C,83100,,,,,,,
1,"[""20211025"",""900405""]",719-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211025"",""900405""]",719-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211025"",""900405""]",719-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211025"",""900405""]",719-C,,,1,,,,,,,,,,,00,0
1,"[""20211025"",""900405""]",720-C,,,,,,,C,161340,,,,,,,
1,"[""20211025"",""900405""]",720-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211025"",""900405""]",720-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211025"",""900405""]",720-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211025"",""900405""]",720-C,,,1,,,,,,,,,,,00,0
1,"[""20211026"",""900369""]",,,,,2021-10-26,900369,Synthetic demo prepaid service 900369,,,,,,,,,
1,"[""20211026"",""900369""]",721-C,,,,,,,C,165310,,,,,,,
1,"[""20211026"",""900369""]",721-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211026"",""900369""]",721-C,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211026"",""900369""]",721-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211026"",""900369""]",721-C,,,1,,,,,,,,,,,00,0
1,"[""20211026"",""900369""]",721-D,,,,,,,D,165310,,,,,,,
1,"[""20211026"",""900369""]",721-D,1,,,,,,,,1400,Demo Prepaid Expenses,,,,,
1,"[""20211026"",""900369""]",721-D,1,1-department,,,,,,,,,D05,Demo Digital Services,department,,
1,"[""20211026"",""900369""]",721-D,1,2-auxiliary-account,,,,,,,,,S004,Demo Logistics Services,auxiliary-account,,
1,"[""20211026"",""900369""]",721-D,,,1,,,,,,,,,,,00,0
1,"[""20211026"",""900374""]",,,,,2021-10-26,900374,Synthetic demo customer receipt 900374,,,,,,,,,
1,"[""20211026"",""900374""]",722-C,,,,,,,C,453950,,,,,,,
1,"[""20211026"",""900374""]",722-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211026"",""900374""]",722-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211026"",""900374""]",722-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211026"",""900374""]",722-C,,,1,,,,,,,,,,,00,0
1,"[""20211026"",""900374""]",722-D,,,,,,,D,453950,,,,,,,
1,"[""20211026"",""900374""]",722-D,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211026"",""900374""]",722-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211026"",""900374""]",722-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211026"",""900374""]",722-D,,,1,,,,,,,,,,,00,0
1,"[""20211027"",""900365""]",,,,,2021-10-27,900365,Synthetic demo purchase on account 900365,,,,,,,,,
1,"[""20211027"",""900365""]",723-C,,,,,,,C,249130,,,,,,,
1,"[""20211027"",""900365""]",723-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211027"",""900365""]",723-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211027"",""900365""]",723-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211027"",""900365""]",723-C,,,1,,,,,,,,,,,00,0
1,"[""20211027"",""900365""]",723-D,,,,,,,D,249130,,,,,,,
1,"[""20211027"",""900365""]",723-D,1,,,,,,,,5020,Demo Inventory Adjustment,,,,,
1,"[""20211027"",""900365""]",723-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211027"",""900365""]",723-D,1,2-auxiliary-account,,,,,,,,,V006,Demo Vendor Prairie,auxiliary-account,,
1,"[""20211027"",""900365""]",723-D,,,1,,,,,,,,,,,Q5,22648
1,"[""20211028"",""900370""]",,,,,2021-10-28,900370,Synthetic demo credit sale 900370,,,,,,,,,
1,"[""20211028"",""900370""]",724-C,,,,,,,C,376100,,,,,,,
1,"[""20211028"",""900370""]",724-C,1,,,,,,,,4010,Demo Service Revenue,,,,,
1,"[""20211028"",""900370""]",724-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211028"",""900370""]",724-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211028"",""900370""]",724-C,,,1,,,,,,,,,,,R5,27859
1,"[""20211028"",""900370""]",724-D,,,,,,,D,376100,,,,,,,
1,"[""20211028"",""900370""]",724-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211028"",""900370""]",724-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211028"",""900370""]",724-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211028"",""900370""]",724-D,,,1,,,,,,,,,,,00,0
1,"[""20211028"",""900371""]",,,,,2021-10-28,900371,Synthetic demo financing settlement 900371,,,,,,,,,
1,"[""20211028"",""900371""]",725-C,,,,,,,C,344680,,,,,,,
1,"[""20211028"",""900371""]",725-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211028"",""900371""]",725-C,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211028"",""900371""]",725-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211028"",""900371""]",725-C,,,1,,,,,,,,,,,00,0
1,"[""20211028"",""900371""]",725-D,,,,,,,D,186120,,,,,,,
1,"[""20211028"",""900371""]",725-D,1,,,,,,,,2200,Demo Short-term Loans,,,,,
1,"[""20211028"",""900371""]",725-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211028"",""900371""]",725-D,,,1,,,,,,,,,,,00,0
1,"[""20211028"",""900371""]",726-D,,,,,,,D,86170,,,,,,,
1,"[""20211028"",""900371""]",726-D,1,,,,,,,,6070,Demo Bank Fees,,,,,
1,"[""20211028"",""900371""]",726-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211028"",""900371""]",726-D,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211028"",""900371""]",726-D,,,1,,,,,,,,,,,00,0
1,"[""20211028"",""900371""]",727-D,,,,,,,D,72390,,,,,,,
1,"[""20211028"",""900371""]",727-D,1,,,,,,,,7000,Demo Taxes and Dues,,,,,
1,"[""20211028"",""900371""]",727-D,1,1-department,,,,,,,,,D06,Demo Management,department,,
1,"[""20211028"",""900371""]",727-D,,,1,,,,,,,,,,,P0,0
1,"[""20211028"",""900376""]",,,,,2021-10-28,900376,Synthetic demo purchase on account 900376,,,,,,,,,
1,"[""20211028"",""900376""]",728-C,,,,,,,C,184540,,,,,,,
1,"[""20211028"",""900376""]",728-C,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211028"",""900376""]",728-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211028"",""900376""]",728-C,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211028"",""900376""]",728-C,,,1,,,,,,,,,,,00,0
1,"[""20211028"",""900376""]",728-D,,,,,,,D,184540,,,,,,,
1,"[""20211028"",""900376""]",728-D,1,,,,,,,,5010,Demo Freight-in,,,,,
1,"[""20211028"",""900376""]",728-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211028"",""900376""]",728-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211028"",""900376""]",728-D,,,1,,,,,,,,,,,Q5,16776
1,"[""20211028"",""900410""]",,,,,2021-10-28,900410,Synthetic demo credit sale 900410,,,,,,,,,
1,"[""20211028"",""900410""]",729-C,,,,,,,C,256830,,,,,,,
1,"[""20211028"",""900410""]",729-C,1,,,,,,,,4020,Demo Other Operating Revenue,,,,,
1,"[""20211028"",""900410""]",729-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211028"",""900410""]",729-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211028"",""900410""]",729-C,,,1,,,,,,,,,,,B5,23348
1,"[""20211028"",""900410""]",729-D,,,,,,,D,256830,,,,,,,
1,"[""20211028"",""900410""]",729-D,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211028"",""900410""]",729-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211028"",""900410""]",729-D,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211028"",""900410""]",729-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900355""]",,,,,2021-10-31,900355,Synthetic demo multi-vendor settlement 900355,,,,,,,,,
1,"[""20211031"",""900355""]",730-D,,,,,,,D,326130,,,,,,,
1,"[""20211031"",""900355""]",730-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211031"",""900355""]",730-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900355""]",730-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211031"",""900355""]",730-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900355""]",731-D,,,,,,,D,339450,,,,,,,
1,"[""20211031"",""900355""]",731-D,1,,,,,,,,2100,Demo Accrued Payables,,,,,
1,"[""20211031"",""900355""]",731-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900355""]",731-D,1,2-auxiliary-account,,,,,,,,,V009,Demo Vendor Summit,auxiliary-account,,
1,"[""20211031"",""900355""]",731-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900355""]",732-C,,,,,,,C,372720,,,,,,,
1,"[""20211031"",""900355""]",732-C,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211031"",""900355""]",732-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900355""]",732-C,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211031"",""900355""]",732-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900355""]",733-C,,,,,,,C,292860,,,,,,,
1,"[""20211031"",""900355""]",733-C,1,,,,,,,,1120,Demo Harbor Ordinary Deposit,,,,,
1,"[""20211031"",""900355""]",733-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900355""]",733-C,1,2-auxiliary-account,,,,,,,,,B003,Harbor Demo Bank,auxiliary-account,,
1,"[""20211031"",""900355""]",733-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900387""]",,,,,2021-10-31,900387,Synthetic demo vendor settlement 900387,,,,,,,,,
1,"[""20211031"",""900387""]",734-C,,,,,,,C,82330,,,,,,,
1,"[""20211031"",""900387""]",734-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211031"",""900387""]",734-C,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211031"",""900387""]",734-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211031"",""900387""]",734-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900387""]",734-D,,,,,,,D,82330,,,,,,,
1,"[""20211031"",""900387""]",734-D,1,,,,,,,,2000,Demo Accounts Payable,,,,,
1,"[""20211031"",""900387""]",734-D,1,1-department,,,,,,,,,D04,Demo Logistics,department,,
1,"[""20211031"",""900387""]",734-D,1,2-auxiliary-account,,,,,,,,,V001,Demo Vendor Keystone,auxiliary-account,,
1,"[""20211031"",""900387""]",734-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900390""]",,,,,2021-10-31,900390,Synthetic demo monthly payroll bundle 900390,,,,,,,,,
1,"[""20211031"",""900390""]",735-C,,,,,,,C,406750,,,,,,,
1,"[""20211031"",""900390""]",735-C,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211031"",""900390""]",735-C,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211031"",""900390""]",735-C,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211031"",""900390""]",735-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900390""]",735-D,,,,,,,D,178970,,,,,,,
1,"[""20211031"",""900390""]",735-D,1,,,,,,,,6000,Demo Salaries,,,,,
1,"[""20211031"",""900390""]",735-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211031"",""900390""]",735-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900390""]",736-D,,,,,,,D,28470,,,,,,,
1,"[""20211031"",""900390""]",736-D,1,,,,,,,,6010,Demo Statutory Welfare,,,,,
1,"[""20211031"",""900390""]",736-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211031"",""900390""]",736-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900390""]",737-D,,,,,,,D,199310,,,,,,,
1,"[""20211031"",""900390""]",737-D,1,,,,,,,,2110,Demo Payroll Withholding,,,,,
1,"[""20211031"",""900390""]",737-D,1,1-department,,,,,,,,,D02,Demo Administration,department,,
1,"[""20211031"",""900390""]",737-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900393""]",,,,,2021-10-31,900393,Synthetic demo customer receipt 900393,,,,,,,,,
1,"[""20211031"",""900393""]",738-C,,,,,,,C,423760,,,,,,,
1,"[""20211031"",""900393""]",738-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211031"",""900393""]",738-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900393""]",738-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211031"",""900393""]",738-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900393""]",738-D,,,,,,,D,423760,,,,,,,
1,"[""20211031"",""900393""]",738-D,1,,,,,,,,1100,Demo Central Ordinary Deposit,,,,,
1,"[""20211031"",""900393""]",738-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900393""]",738-D,1,2-auxiliary-account,,,,,,,,,B001,Demo Central Bank,auxiliary-account,,
1,"[""20211031"",""900393""]",738-D,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900403""]",,,,,2021-10-31,900403,Synthetic demo customer receipt 900403,,,,,,,,,
1,"[""20211031"",""900403""]",739-C,,,,,,,C,268760,,,,,,,
1,"[""20211031"",""900403""]",739-C,1,,,,,,,,1200,Demo Accounts Receivable,,,,,
1,"[""20211031"",""900403""]",739-C,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900403""]",739-C,1,2-auxiliary-account,,,,,,,,,C001,Demo Customer Aurora,auxiliary-account,,
1,"[""20211031"",""900403""]",739-C,,,1,,,,,,,,,,,00,0
1,"[""20211031"",""900403""]",739-D,,,,,,,D,268760,,,,,,,
1,"[""20211031"",""900403""]",739-D,1,,,,,,,,1110,Demo North Current Deposit,,,,,
1,"[""20211031"",""900403""]",739-D,1,1-department,,,,,,,,,D01,Demo Sales,department,,
1,"[""20211031"",""900403""]",739-D,1,2-auxiliary-account,,,,,,,,,B002,North Demo Bank,auxiliary-account,,
1,"[""20211031"",""900403""]",739-D,,,1,,,,,,,,,,,00,0
