Document_ID,Document_Number,Document_Type,Partner_Type,Partner_Code,Document_Month,Transaction_ID,Line_ID,Line_Number,Item_Code,Item_Description,Quantity,Unit,Unit_Price,Net_Amount,Tax_Category,Tax_Rate,Tax_Amount,Gross_Amount,Tax_Rounding,Amount_Basis
DOC-20210831-0010,,Sales invoice,C,26,2021-08,1148,7,1,AR-DEMO-01,Household goods (demo line),1,lot,480409,436736,Standard 10%,10,43673,480409,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0010,,Sales invoice,C,26,2021-08,1148,7,2,AR-DEMO-02,Daily consumables (demo line),1,lot,295108,268280,Standard 10%,10,26828,295108,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0010,,Sales invoice,C,26,2021-08,1148,7,3,AR-DEMO-03,General merchandise (demo line),1,lot,144123,131021,Standard 10%,10,13102,144123,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0018,,Sales invoice,C,27,2021-08,1149,6,1,AR-DEMO-01,Household goods (demo line),1,lot,921237,837488,Standard 10%,10,83749,921237,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0018,,Sales invoice,C,27,2021-08,1149,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,427240,388400,Standard 10%,10,38840,427240,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0018,,Sales invoice,C,27,2021-08,1149,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,347133,315576,Standard 10%,10,31557,347133,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0023,,Sales invoice,C,28,2021-08,1150,5,1,AR-DEMO-01,Household goods (demo line),1,lot,3026373,2751249,Standard 10%,10,275124,3026373,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0023,,Sales invoice,C,28,2021-08,1150,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,2336147,2123770,Standard 10%,10,212377,2336147,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0023,,Sales invoice,C,28,2021-08,1150,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,1114979,1013617,Standard 10%,10,101362,1114979,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0029,,Sales invoice,C,29,2021-08,1151,3,1,AR-DEMO-01,Household goods (demo line),1,lot,293785,267077,Standard 10%,10,26708,293785,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0029,,Sales invoice,C,29,2021-08,1151,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,180061,163692,Standard 10%,10,16369,180061,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0029,,Sales invoice,C,29,2021-08,1151,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,80554,73231,Standard 10%,10,7323,80554,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0011,,Sales invoice,C,30,2021-08,1148,8,1,AR-DEMO-01,Household goods (demo line),1,lot,559253,508412,Standard 10%,10,50841,559253,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0011,,Sales invoice,C,30,2021-08,1148,8,2,AR-DEMO-02,Daily consumables (demo line),1,lot,219167,199243,Standard 10%,10,19924,219167,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0011,,Sales invoice,C,30,2021-08,1148,8,3,AR-DEMO-03,General merchandise (demo line),1,lot,136034,123667,Standard 10%,10,12367,136034,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0036,,Purchase invoice,S,1,2021-08,1159,4,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,3651906,3319915,Standard 10%,10,331991,3651906,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0036,,Purchase invoice,S,1,2021-08,1159,4,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1640711,1491556,Standard 10%,10,149155,1640711,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0036,,Purchase invoice,S,1,2021-08,1159,4,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,846819,769835,Standard 10%,10,76984,846819,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0031,,Purchase invoice,S,2,2021-08,1158,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,40483,36803,Standard 10%,10,3680,40483,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0031,,Purchase invoice,S,2,2021-08,1158,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,32545,29586,Standard 10%,10,2959,32545,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0031,,Purchase invoice,S,2,2021-08,1158,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,17463,15876,Standard 10%,10,1587,17463,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0040,,Purchase invoice,S,2,2021-08,1159,8,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,470957,428143,Standard 10%,10,42814,470957,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0040,,Purchase invoice,S,2,2021-08,1159,8,2,AP-DEMO-02,Packaging materials (demo line),1,lot,217364,197604,Standard 10%,10,19760,217364,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0040,,Purchase invoice,S,2,2021-08,1159,8,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,130419,118563,Standard 10%,10,11856,130419,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0045,,Purchase invoice,S,2,2021-08,1160,5,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,154011,140010,Standard 10%,10,14001,154011,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0045,,Purchase invoice,S,2,2021-08,1160,5,2,AP-DEMO-02,Packaging materials (demo line),1,lot,78311,71192,Standard 10%,10,7119,78311,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0045,,Purchase invoice,S,2,2021-08,1160,5,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,39155,35596,Standard 10%,10,3559,39155,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0051,,Purchase invoice,S,2,2021-08,1161,6,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,38420,34927,Standard 10%,10,3493,38420,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0051,,Purchase invoice,S,2,2021-08,1161,6,2,AP-DEMO-02,Packaging materials (demo line),1,lot,21022,19111,Standard 10%,10,1911,21022,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0051,,Purchase invoice,S,2,2021-08,1161,6,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,18123,16476,Standard 10%,10,1647,18123,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0052,,Purchase invoice,S,2,2021-08,1162,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,26460,24055,Standard 10%,10,2405,26460,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0052,,Purchase invoice,S,2,2021-08,1162,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,19580,17800,Standard 10%,10,1780,19580,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0052,,Purchase invoice,S,2,2021-08,1162,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,14288,12989,Standard 10%,10,1299,14288,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0034,,Purchase invoice,S,3,2021-08,1159,2,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1695052,1540957,Standard 10%,10,154095,1695052,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0034,,Purchase invoice,S,3,2021-08,1159,2,2,AP-DEMO-02,Packaging materials (demo line),1,lot,972571,884155,Standard 10%,10,88416,972571,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0034,,Purchase invoice,S,3,2021-08,1159,2,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,583542,530493,Standard 10%,10,53049,583542,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0047,,Purchase invoice,S,4,2021-08,1161,2,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,485560,441418,Standard 10%,10,44142,485560,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0047,,Purchase invoice,S,4,2021-08,1161,2,2,AP-DEMO-02,Packaging materials (demo line),1,lot,269756,245233,Standard 10%,10,24523,269756,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0047,,Purchase invoice,S,4,2021-08,1161,2,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,188829,171663,Standard 10%,10,17166,188829,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0046,,Purchase invoice,S,5,2021-08,1161,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,2042444,1856767,Standard 10%,10,185677,2042444,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0046,,Purchase invoice,S,5,2021-08,1161,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1188885,1080805,Standard 10%,10,108080,1188885,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0046,,Purchase invoice,S,5,2021-08,1161,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,609685,554259,Standard 10%,10,55426,609685,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0049,,Purchase invoice,S,6,2021-08,1161,4,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1846569,1678699,Standard 10%,10,167870,1846569,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0049,,Purchase invoice,S,6,2021-08,1161,4,2,AP-DEMO-02,Packaging materials (demo line),1,lot,861732,783393,Standard 10%,10,78339,861732,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0049,,Purchase invoice,S,6,2021-08,1161,4,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,892508,811371,Standard 10%,10,81137,892508,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0043,,Purchase invoice,S,7,2021-08,1160,3,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1941037,1764579,Standard 10%,10,176458,1941037,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0043,,Purchase invoice,S,7,2021-08,1160,3,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1005180,913800,Standard 10%,10,91380,1005180,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0043,,Purchase invoice,S,7,2021-08,1160,3,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,693227,630207,Standard 10%,10,63020,693227,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0032,,Purchase invoice,S,8,2021-08,1158,2,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,37390,33991,Standard 10%,10,3399,37390,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0032,,Purchase invoice,S,8,2021-08,1158,2,2,AP-DEMO-02,Packaging materials (demo line),1,lot,20772,18884,Standard 10%,10,1888,20772,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0032,,Purchase invoice,S,8,2021-08,1158,2,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,15926,14478,Standard 10%,10,1448,15926,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0039,,Purchase invoice,S,8,2021-08,1159,7,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,74662,67875,Standard 10%,10,6787,74662,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0039,,Purchase invoice,S,8,2021-08,1159,7,2,AP-DEMO-02,Packaging materials (demo line),1,lot,50541,45946,Standard 10%,10,4595,50541,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0039,,Purchase invoice,S,8,2021-08,1159,7,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,22973,20885,Standard 10%,10,2088,22973,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0044,,Purchase invoice,S,8,2021-08,1160,4,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,22226,20206,Standard 10%,10,2020,22226,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0044,,Purchase invoice,S,8,2021-08,1160,4,2,AP-DEMO-02,Packaging materials (demo line),1,lot,13846,12587,Standard 10%,10,1259,13846,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0044,,Purchase invoice,S,8,2021-08,1160,4,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,8380,7618,Standard 10%,10,762,8380,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0050,,Purchase invoice,S,8,2021-08,1161,5,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,64464,58604,Standard 10%,10,5860,64464,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0050,,Purchase invoice,S,8,2021-08,1161,5,2,AP-DEMO-02,Packaging materials (demo line),1,lot,36318,33016,Standard 10%,10,3302,36318,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0050,,Purchase invoice,S,8,2021-08,1161,5,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,22698,20635,Standard 10%,10,2063,22698,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0041,,Purchase invoice,S,9,2021-08,1160,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,909636,826942,Standard 10%,10,82694,909636,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0041,,Purchase invoice,S,9,2021-08,1160,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,654300,594818,Standard 10%,10,59482,654300,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0041,,Purchase invoice,S,9,2021-08,1160,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,255336,232124,Standard 10%,10,23212,255336,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0048,,Purchase invoice,S,10,2021-08,1161,3,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1574302,1431184,Standard 10%,10,143118,1574302,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0048,,Purchase invoice,S,10,2021-08,1161,3,2,AP-DEMO-02,Packaging materials (demo line),1,lot,839627,763297,Standard 10%,10,76330,839627,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0048,,Purchase invoice,S,10,2021-08,1161,3,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,734674,667886,Standard 10%,10,66788,734674,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0037,,Purchase invoice,S,11,2021-08,1159,5,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,2474420,2249473,Standard 10%,10,224947,2474420,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0037,,Purchase invoice,S,11,2021-08,1159,5,2,AP-DEMO-02,Packaging materials (demo line),1,lot,1256848,1142589,Standard 10%,10,114259,1256848,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0037,,Purchase invoice,S,11,2021-08,1159,5,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,667701,607001,Standard 10%,10,60700,667701,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0038,,Purchase invoice,S,12,2021-08,1159,6,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,192714,175195,Standard 10%,10,17519,192714,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0038,,Purchase invoice,S,12,2021-08,1159,6,2,AP-DEMO-02,Packaging materials (demo line),1,lot,95000,86364,Standard 10%,10,8636,95000,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0038,,Purchase invoice,S,12,2021-08,1159,6,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,48857,44415,Standard 10%,10,4442,48857,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0035,,Purchase invoice,S,13,2021-08,1159,3,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,718623,653294,Standard 10%,10,65329,718623,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0035,,Purchase invoice,S,13,2021-08,1159,3,2,AP-DEMO-02,Packaging materials (demo line),1,lot,293982,267256,Standard 10%,10,26726,293982,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0035,,Purchase invoice,S,13,2021-08,1159,3,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,304871,277156,Standard 10%,10,27715,304871,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0033,,Purchase invoice,S,14,2021-08,1159,1,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,1389888,1263535,Standard 10%,10,126353,1389888,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0033,,Purchase invoice,S,14,2021-08,1159,1,2,AP-DEMO-02,Packaging materials (demo line),1,lot,933831,848937,Standard 10%,10,84894,933831,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0033,,Purchase invoice,S,14,2021-08,1159,1,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,629793,572539,Standard 10%,10,57254,629793,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0042,,Purchase invoice,S,15,2021-08,1160,2,1,AP-DEMO-01,Merchandise purchase (demo line),1,lot,638287,580261,Standard 10%,10,58026,638287,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0042,,Purchase invoice,S,15,2021-08,1160,2,2,AP-DEMO-02,Packaging materials (demo line),1,lot,373152,339229,Standard 10%,10,33923,373152,floor,document-rate-total-tax-floor-source-verified
DOC-20210831-0042,,Purchase invoice,S,15,2021-08,1160,2,3,AP-DEMO-03,Purchase-related goods (demo line),1,lot,166937,151761,Standard 10%,10,15176,166937,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0028,,Sales invoice,C,1,2021-09,1382,2,1,AR-DEMO-01,Household goods (demo line),1,lot,630739,573399,Standard 10%,10,57340,630739,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0028,,Sales invoice,C,1,2021-09,1382,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,424536,385942,Standard 10%,10,38594,424536,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0028,,Sales invoice,C,1,2021-09,1382,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,315369,286699,Standard 10%,10,28670,315369,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0004,,Sales invoice,C,2,2021-09,1379,1,1,AR-DEMO-01,Household goods (demo line),1,lot,8540908,7764462,Standard 10%,10,776446,8540908,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0004,,Sales invoice,C,2,2021-09,1379,1,2,AR-DEMO-02,Daily consumables (demo line),1,lot,4328954,3935413,Standard 10%,10,393541,4328954,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0004,,Sales invoice,C,2,2021-09,1379,1,3,AR-DEMO-03,General merchandise (demo line),1,lot,3158966,2871787,Standard 10%,10,287179,3158966,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0024,,Sales invoice,C,3,2021-09,1381,6,1,AR-DEMO-01,Household goods (demo line),1,lot,155926,141751,Standard 10%,10,14175,155926,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0024,,Sales invoice,C,3,2021-09,1381,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,76641,69674,Standard 10%,10,6967,76641,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0024,,Sales invoice,C,3,2021-09,1381,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,50213,45648,Standard 10%,10,4565,50213,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0025,,Sales invoice,C,4,2021-09,1381,7,1,AR-DEMO-01,Household goods (demo line),1,lot,342639,311490,Standard 10%,10,31149,342639,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0025,,Sales invoice,C,4,2021-09,1381,7,2,AR-DEMO-02,Daily consumables (demo line),1,lot,236733,215212,Standard 10%,10,21521,236733,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0025,,Sales invoice,C,4,2021-09,1381,7,3,AR-DEMO-03,General merchandise (demo line),1,lot,124596,113269,Standard 10%,10,11327,124596,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0003,,Sales invoice,C,5,2021-09,1378,3,1,AR-DEMO-01,Household goods (demo line),1,lot,560054,509141,Standard 10%,10,50913,560054,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0003,,Sales invoice,C,5,2021-09,1378,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,389190,353809,Standard 10%,10,35381,389190,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0003,,Sales invoice,C,5,2021-09,1378,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,180356,163960,Standard 10%,10,16396,180356,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0017,,Sales invoice,C,6,2021-09,1380,5,1,AR-DEMO-01,Household goods (demo line),1,lot,581353,528503,Standard 10%,10,52850,581353,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0017,,Sales invoice,C,6,2021-09,1380,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,216923,197203,Standard 10%,10,19720,216923,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0017,,Sales invoice,C,6,2021-09,1380,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,225600,205091,Standard 10%,10,20509,225600,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0018,,Sales invoice,C,7,2021-09,1380,6,1,AR-DEMO-01,Household goods (demo line),1,lot,609029,553663,Standard 10%,10,55366,609029,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0018,,Sales invoice,C,7,2021-09,1380,6,2,AR-DEMO-02,Daily consumables (demo line),1,lot,372185,338350,Standard 10%,10,33835,372185,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0018,,Sales invoice,C,7,2021-09,1380,6,3,AR-DEMO-03,General merchandise (demo line),1,lot,228386,207624,Standard 10%,10,20762,228386,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0020,,Sales invoice,C,8,2021-09,1381,2,1,AR-DEMO-01,Household goods (demo line),1,lot,533922,485384,Standard 10%,10,48538,533922,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0020,,Sales invoice,C,8,2021-09,1381,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,223132,202847,Standard 10%,10,20285,223132,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0020,,Sales invoice,C,8,2021-09,1381,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,231101,210092,Standard 10%,10,21009,231101,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0021,,Sales invoice,C,9,2021-09,1381,3,1,AR-DEMO-01,Household goods (demo line),1,lot,536944,488131,Standard 10%,10,48813,536944,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0021,,Sales invoice,C,9,2021-09,1381,3,2,AR-DEMO-02,Daily consumables (demo line),1,lot,283668,257880,Standard 10%,10,25788,283668,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0021,,Sales invoice,C,9,2021-09,1381,3,3,AR-DEMO-03,General merchandise (demo line),1,lot,283668,257880,Standard 10%,10,25788,283668,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0012,,Sales invoice,C,10,2021-09,1379,9,1,AR-DEMO-01,Household goods (demo line),1,lot,178679,162436,Standard 10%,10,16243,178679,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0012,,Sales invoice,C,10,2021-09,1379,9,2,AR-DEMO-02,Daily consumables (demo line),1,lot,101748,92498,Standard 10%,10,9250,101748,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0012,,Sales invoice,C,10,2021-09,1379,9,3,AR-DEMO-03,General merchandise (demo line),1,lot,62041,56401,Standard 10%,10,5640,62041,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0007,,Sales invoice,C,11,2021-09,1379,4,1,AR-DEMO-01,Household goods (demo line),1,lot,173667,157879,Standard 10%,10,15788,173667,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0007,,Sales invoice,C,11,2021-09,1379,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,92781,84347,Standard 10%,10,8434,92781,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0007,,Sales invoice,C,11,2021-09,1379,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,45201,41092,Standard 10%,10,4109,45201,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0005,,Sales invoice,C,12,2021-09,1379,2,1,AR-DEMO-01,Household goods (demo line),1,lot,4574814,4158922,Standard 10%,10,415892,4574814,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0005,,Sales invoice,C,12,2021-09,1379,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,3110873,2828067,Standard 10%,10,282806,3110873,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0005,,Sales invoice,C,12,2021-09,1379,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,1921422,1746747,Standard 10%,10,174675,1921422,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0011,,Sales invoice,C,13,2021-09,1379,8,1,AR-DEMO-01,Household goods (demo line),1,lot,370543,336858,Standard 10%,10,33685,370543,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0011,,Sales invoice,C,13,2021-09,1379,8,2,AR-DEMO-02,Daily consumables (demo line),1,lot,182662,166057,Standard 10%,10,16605,182662,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0011,,Sales invoice,C,13,2021-09,1379,8,3,AR-DEMO-03,General merchandise (demo line),1,lot,99160,90145,Standard 10%,10,9015,99160,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0002,,Sales invoice,C,14,2021-09,1378,2,1,AR-DEMO-01,Household goods (demo line),1,lot,532729,484299,Standard 10%,10,48430,532729,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0002,,Sales invoice,C,14,2021-09,1378,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,355153,322867,Standard 10%,10,32286,355153,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0002,,Sales invoice,C,14,2021-09,1378,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,234078,212798,Standard 10%,10,21280,234078,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0008,,Sales invoice,C,14,2021-09,1379,5,1,AR-DEMO-01,Household goods (demo line),1,lot,994698,904271,Standard 10%,10,90427,994698,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0008,,Sales invoice,C,14,2021-09,1379,5,2,AR-DEMO-02,Daily consumables (demo line),1,lot,437064,397331,Standard 10%,10,39733,437064,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0008,,Sales invoice,C,14,2021-09,1379,5,3,AR-DEMO-03,General merchandise (demo line),1,lot,301424,274022,Standard 10%,10,27402,301424,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0014,,Sales invoice,C,14,2021-09,1380,2,1,AR-DEMO-01,Household goods (demo line),1,lot,737152,670138,Standard 10%,10,67014,737152,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0014,,Sales invoice,C,14,2021-09,1380,2,2,AR-DEMO-02,Daily consumables (demo line),1,lot,427334,388486,Standard 10%,10,38848,427334,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0014,,Sales invoice,C,14,2021-09,1380,2,3,AR-DEMO-03,General merchandise (demo line),1,lot,192300,174818,Standard 10%,10,17482,192300,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0022,,Sales invoice,C,14,2021-09,1381,4,1,AR-DEMO-01,Household goods (demo line),1,lot,1197393,1088539,Standard 10%,10,108854,1197393,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0022,,Sales invoice,C,14,2021-09,1381,4,2,AR-DEMO-02,Daily consumables (demo line),1,lot,957915,870832,Standard 10%,10,87083,957915,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0022,,Sales invoice,C,14,2021-09,1381,4,3,AR-DEMO-03,General merchandise (demo line),1,lot,383166,348333,Standard 10%,10,34833,383166,floor,document-rate-total-tax-floor-source-verified
DOC-20210930-0029,,Sales invoice,C,14,2021-09,1382,3,1,AR-DEMO-01,Household goods (demo line),1,lot,584891,531720,Standard 10%,10,53171,584891,floor,document-rate-total-tax-floor-source-verified
