scope,partner_type,partner_code,invoice_month,invoice_transaction_id,invoice_line_id,invoice_document_date,invoice_document_id,invoice_document_number,settlement_month,settlement_transaction_id,settlement_line_id,settlement_document_date,settlement_document_id,settlement_document_number,amount,relationship
reporting,C,23,2021-07,919,2,2021-07-31,DOC-20210731-0020,,2021-09,1331,1,2021-09-25,DOC-20210925-0003,,1135138,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-07,917,10,2021-07-31,DOC-20210731-0011,,2021-09,1386,1,2021-09-30,DOC-20210930-0055,,376504,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-07,916,1,2021-07-31,DOC-20210731-0001,,2021-09,1332,1,2021-09-25,DOC-20210925-0004,,4665496,reporting-invoice-to-reporting-settlement
reporting,C,26,2021-07,917,6,2021-07-31,DOC-20210731-0009,,2021-09,1196,1,2021-09-05,DOC-20210905-0002,,1056864,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-07,918,1,2021-07-31,DOC-20210731-0013,,2021-09,1197,1,2021-09-05,DOC-20210905-0003,,1184900,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-07,919,1,2021-07-31,DOC-20210731-0019,,2021-09,1216,1,2021-09-10,DOC-20210910-0002,,6131174,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-07,920,4,2021-07-31,DOC-20210731-0030,,2021-09,1387,1,2021-09-30,DOC-20210930-0056,,963720,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-07,917,3,2021-07-31,DOC-20210731-0006,,2021-09,1288,1,2021-09-20,DOC-20210920-0003,,1740812,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-07,928,5,2021-07-31,DOC-20210731-0036,,2021-09,1259,1,2021-09-15,DOC-20210915-0006,,6120204,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-07,927,2,2021-07-31,DOC-20210731-0032,,2021-09,1394,1,2021-09-30,DOC-20210930-0058,,176676,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-07,928,8,2021-07-31,DOC-20210731-0039,,2021-09,3038,1,2021-09-30,DOC-20210930-0071,,650681,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-07,929,5,2021-07-31,DOC-20210731-0044,,2021-09,3039,1,2021-09-30,DOC-20210930-0072,,77565,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-07,930,7,2021-07-31,DOC-20210731-0051,,2021-09,3040,1,2021-09-30,DOC-20210930-0073,,215458,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-07,931,2,2021-07-31,DOC-20210731-0053,,2021-09,3041,1,2021-09-30,DOC-20210930-0074,,198221,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-07,928,2,2021-07-31,DOC-20210731-0034,,2021-09,1219,1,2021-09-10,DOC-20210910-0005,,3216642,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-07,930,2,2021-07-31,DOC-20210731-0047,,2021-09,1289,1,2021-09-20,DOC-20210920-0004,,929328,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-07,930,1,2021-07-31,DOC-20210731-0046,,2021-09,1395,1,2021-09-30,DOC-20210930-0059,,3841014,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-07,930,4,2021-07-31,DOC-20210731-0049,,2021-09,1290,1,2021-09-20,DOC-20210920-0005,,3600809,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-07,929,3,2021-07-31,DOC-20210731-0043,,2021-09,1396,1,2021-09-30,DOC-20210930-0060,,3639444,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-07,927,1,2021-07-31,DOC-20210731-0031,,2021-09,1220,1,2021-09-10,DOC-20210910-0006,,49392,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-07,928,9,2021-07-31,DOC-20210731-0040,,2021-09,3042,1,2021-09-30,DOC-20210930-0075,,167932,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-07,929,6,2021-07-31,DOC-20210731-0045,,2021-09,3043,1,2021-09-30,DOC-20210930-0076,,24696,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-07,930,6,2021-07-31,DOC-20210731-0050,,2021-09,3044,1,2021-09-30,DOC-20210930-0077,,148176,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-07,931,1,2021-07-31,DOC-20210731-0052,,2021-09,3045,1,2021-09-30,DOC-20210930-0078,,24696,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-07,929,1,2021-07-31,DOC-20210731-0041,,2021-09,1397,1,2021-09-30,DOC-20210930-0061,,1819272,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-07,930,3,2021-07-31,DOC-20210731-0048,,2021-09,1398,1,2021-09-30,DOC-20210930-0062,,3148603,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-07,928,6,2021-07-31,DOC-20210731-0037,,2021-09,1291,1,2021-09-20,DOC-20210920-0006,,4398969,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-07,928,7,2021-07-31,DOC-20210731-0038,,2021-09,1399,1,2021-09-30,DOC-20210930-0063,,336571,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-07,928,4,2021-07-31,DOC-20210731-0035,,2021-09,1400,1,2021-09-30,DOC-20210930-0064,,1317476,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-07,928,1,2021-07-31,DOC-20210731-0033,,2021-09,1401,1,2021-09-30,DOC-20210930-0065,,2953512,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-07,929,2,2021-07-31,DOC-20210731-0042,,2021-09,1402,1,2021-09-30,DOC-20210930-0066,,1159628,reporting-invoice-to-reporting-settlement
reporting,C,1,2021-08,1151,1,2021-08-31,DOC-20210831-0027,,2021-10,1485,1,2021-10-15,DOC-20211015-0001,,1096420,reporting-invoice-to-reporting-settlement
reporting,C,2,2021-08,1148,1,2021-08-31,DOC-20210831-0004,,2021-10,1561,1,2021-10-25,DOC-20211025-0001,,13866393,reporting-invoice-to-reporting-settlement
reporting,C,3,2021-08,1150,7,2021-08-31,DOC-20210831-0025,,2021-10,3046,1,2021-10-31,DOC-20211031-0068,,558315,reporting-invoice-to-reporting-settlement
reporting,C,4,2021-08,1150,6,2021-08-31,DOC-20210831-0024,,2021-10,1616,1,2021-10-31,DOC-20211031-0053,,698808,reporting-invoice-to-reporting-settlement
reporting,C,5,2021-08,1147,3,2021-08-31,DOC-20210831-0003,,2021-10,1617,1,2021-10-31,DOC-20211031-0054,,971864,reporting-invoice-to-reporting-settlement
reporting,C,6,2021-08,1149,1,2021-08-31,DOC-20210831-0013,,2021-10,1486,1,2021-10-15,DOC-20211015-0002,,1018045,reporting-invoice-to-reporting-settlement
reporting,C,7,2021-08,1149,2,2021-08-31,DOC-20210831-0014,,2021-10,1562,1,2021-10-25,DOC-20211025-0002,,1120992,reporting-invoice-to-reporting-settlement
reporting,C,8,2021-08,1150,3,2021-08-31,DOC-20210831-0021,,2021-10,1487,1,2021-10-15,DOC-20211015-0003,,710064,reporting-invoice-to-reporting-settlement
reporting,C,9,2021-08,1150,1,2021-08-31,DOC-20210831-0019,,2021-10,1488,1,2021-10-15,DOC-20211015-0004,,673120,reporting-invoice-to-reporting-settlement
reporting,C,10,2021-08,1148,6,2021-08-31,DOC-20210831-0009,,2021-10,1621,1,2021-10-31,DOC-20211031-0058,,666376,reporting-invoice-to-reporting-settlement
reporting,C,11,2021-08,1148,2,2021-08-31,DOC-20210831-0005,,2021-10,1514,1,2021-10-20,DOC-20211020-0001,,692628,reporting-invoice-to-reporting-settlement
reporting,C,12,2021-08,1148,3,2021-08-31,DOC-20210831-0006,,2021-10,1618,1,2021-10-31,DOC-20211031-0055,,10599606,reporting-invoice-to-reporting-settlement
reporting,C,13,2021-08,1148,4,2021-08-31,DOC-20210831-0007,,2021-10,1489,1,2021-10-15,DOC-20211015-0005,,1088296,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-08,1147,1,2021-08-31,DOC-20210831-0001,,2021-10,1460,1,2021-10-10,DOC-20211010-0003,,1577184,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-08,1148,5,2021-08-31,DOC-20210831-0008,,2021-10,1460,2,2021-10-10,DOC-20211010-0004,,2070096,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-08,1149,4,2021-08-31,DOC-20210831-0016,,2021-10,3047,1,2021-10-31,DOC-20211031-0069,,1108960,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-08,1150,4,2021-08-31,DOC-20210831-0022,,2021-10,3048,1,2021-10-31,DOC-20211031-0070,,2583057,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-08,1151,2,2021-08-31,DOC-20210831-0028,,2021-10,3049,1,2021-10-31,DOC-20211031-0071,,747840,reporting-invoice-to-reporting-settlement
reporting,C,19,2021-08,1149,3,2021-08-31,DOC-20210831-0015,,2021-10,1457,1,2021-10-10,DOC-20211010-0001,,5817092,reporting-invoice-to-reporting-settlement
reporting,C,20,2021-08,1150,2,2021-08-31,DOC-20210831-0020,,2021-10,1490,1,2021-10-15,DOC-20211015-0006,,1128590,reporting-invoice-to-reporting-settlement
reporting,C,21,2021-08,1149,5,2021-08-31,DOC-20210831-0017,,2021-10,1515,1,2021-10-20,DOC-20211020-0002,,2661680,reporting-invoice-to-reporting-settlement
reporting,C,22,2021-08,1151,4,2021-08-31,DOC-20210831-0030,,2021-10,1427,1,2021-10-05,DOC-20211005-0001,,746944,reporting-invoice-to-reporting-settlement
reporting,C,23,2021-08,1150,8,2021-08-31,DOC-20210831-0026,,2021-10,1563,1,2021-10-25,DOC-20211025-0003,,659000,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-08,1148,9,2021-08-31,DOC-20210831-0012,,2021-10,1619,1,2021-10-31,DOC-20211031-0056,,544580,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-08,1147,2,2021-08-31,DOC-20210831-0002,,2021-10,1564,1,2021-10-25,DOC-20211025-0004,,3658726,reporting-invoice-to-reporting-settlement
reporting,C,26,2021-08,1148,7,2021-08-31,DOC-20210831-0010,,2021-10,1428,1,2021-10-05,DOC-20211005-0002,,919640,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-08,1149,6,2021-08-31,DOC-20210831-0018,,2021-10,1429,1,2021-10-05,DOC-20211005-0003,,1695610,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-08,1150,5,2021-08-31,DOC-20210831-0023,,2021-10,1458,1,2021-10-10,DOC-20211010-0002,,6477499,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-08,1151,3,2021-08-31,DOC-20210831-0029,,2021-10,1620,1,2021-10-31,DOC-20211031-0057,,554400,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-08,1148,8,2021-08-31,DOC-20210831-0011,,2021-10,1516,2,2021-10-20,DOC-20211020-0003,,914454,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-08,1159,4,2021-08-31,DOC-20210831-0036,,2021-10,1491,1,2021-10-15,DOC-20211015-0007,,6139436,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-08,1158,1,2021-08-31,DOC-20210831-0031,,2021-10,1627,1,2021-10-31,DOC-20211031-0059,,90491,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-08,1159,8,2021-08-31,DOC-20210831-0040,,2021-10,3050,1,2021-10-31,DOC-20211031-0072,,818740,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-08,1160,5,2021-08-31,DOC-20210831-0045,,2021-10,3051,1,2021-10-31,DOC-20211031-0073,,271477,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-08,1161,6,2021-08-31,DOC-20210831-0051,,2021-10,3052,1,2021-10-31,DOC-20211031-0074,,77565,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-08,1162,1,2021-08-31,DOC-20210831-0052,,2021-10,3053,1,2021-10-31,DOC-20211031-0075,,60328,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-08,1159,2,2021-08-31,DOC-20210831-0034,,2021-10,1461,1,2021-10-10,DOC-20211010-0005,,3251165,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-08,1161,2,2021-08-31,DOC-20210831-0047,,2021-10,1517,1,2021-10-20,DOC-20211020-0004,,944145,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-08,1161,1,2021-08-31,DOC-20210831-0046,,2021-10,1628,1,2021-10-31,DOC-20211031-0060,,3841014,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-08,1161,4,2021-08-31,DOC-20210831-0049,,2021-10,1518,1,2021-10-20,DOC-20211020-0005,,3600809,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-08,1160,3,2021-08-31,DOC-20210831-0043,,2021-10,1629,1,2021-10-31,DOC-20211031-0061,,3639444,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-08,1158,2,2021-08-31,DOC-20210831-0032,,2021-10,1462,1,2021-10-10,DOC-20211010-0006,,74088,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-08,1159,7,2021-08-31,DOC-20210831-0039,,2021-10,3054,1,2021-10-31,DOC-20211031-0076,,148176,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-08,1160,4,2021-08-31,DOC-20210831-0044,,2021-10,3055,1,2021-10-31,DOC-20211031-0077,,44452,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-08,1161,5,2021-08-31,DOC-20210831-0050,,2021-10,3056,1,2021-10-31,DOC-20211031-0078,,123480,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-08,1160,1,2021-08-31,DOC-20210831-0041,,2021-10,1630,1,2021-10-31,DOC-20211031-0062,,1819272,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-08,1161,3,2021-08-31,DOC-20210831-0048,,2021-10,1631,1,2021-10-31,DOC-20211031-0063,,3148603,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-08,1159,5,2021-08-31,DOC-20210831-0037,,2021-10,1519,1,2021-10-20,DOC-20211020-0006,,4398969,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-08,1159,6,2021-08-31,DOC-20210831-0038,,2021-10,1632,1,2021-10-31,DOC-20211031-0064,,336571,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-08,1159,3,2021-08-31,DOC-20210831-0035,,2021-10,1633,1,2021-10-31,DOC-20211031-0065,,1317476,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-08,1159,1,2021-08-31,DOC-20210831-0033,,2021-10,1634,1,2021-10-31,DOC-20211031-0066,,2953512,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-08,1160,2,2021-08-31,DOC-20210831-0042,,2021-10,1635,1,2021-10-31,DOC-20211031-0067,,1178376,reporting-invoice-to-reporting-settlement
reporting,C,1,2021-09,1382,2,2021-09-30,DOC-20210930-0028,,2021-11,1717,1,2021-11-15,DOC-20211115-0001,,1370644,reporting-invoice-to-reporting-settlement
reporting,C,2,2021-09,1379,1,2021-09-30,DOC-20210930-0004,,2021-11,1796,1,2021-11-25,DOC-20211125-0001,,16028828,reporting-invoice-to-reporting-settlement
reporting,C,3,2021-09,1381,6,2021-09-30,DOC-20210930-0024,,2021-11,3057,1,2021-11-30,DOC-20211130-0069,,282780,reporting-invoice-to-reporting-settlement
reporting,C,4,2021-09,1381,7,2021-09-30,DOC-20210930-0025,,2021-11,1853,1,2021-11-30,DOC-20211130-0054,,703968,reporting-invoice-to-reporting-settlement
reporting,C,5,2021-09,1378,3,2021-09-30,DOC-20210930-0003,,2021-11,1854,1,2021-11-30,DOC-20211130-0055,,1129600,reporting-invoice-to-reporting-settlement
reporting,C,6,2021-09,1380,5,2021-09-30,DOC-20210930-0017,,2021-11,1719,1,2021-11-15,DOC-20211115-0002,,1023876,reporting-invoice-to-reporting-settlement
reporting,C,7,2021-09,1380,6,2021-09-30,DOC-20210930-0018,,2021-11,1797,1,2021-11-25,DOC-20211125-0002,,1209600,reporting-invoice-to-reporting-settlement
reporting,C,8,2021-09,1381,2,2021-09-30,DOC-20210930-0020,,2021-11,1720,1,2021-11-15,DOC-20211115-0003,,988155,reporting-invoice-to-reporting-settlement
reporting,C,9,2021-09,1381,3,2021-09-30,DOC-20210930-0021,,2021-11,1721,1,2021-11-15,DOC-20211115-0004,,1104280,reporting-invoice-to-reporting-settlement
reporting,C,10,2021-09,1379,9,2021-09-30,DOC-20210930-0012,,2021-11,1855,1,2021-11-30,DOC-20211130-0056,,342468,reporting-invoice-to-reporting-settlement
reporting,C,11,2021-09,1379,4,2021-09-30,DOC-20210930-0007,,2021-11,1753,2,2021-11-20,DOC-20211120-0001,,311649,reporting-invoice-to-reporting-settlement
reporting,C,12,2021-09,1379,2,2021-09-30,DOC-20210930-0005,,2021-11,1856,1,2021-11-30,DOC-20211130-0057,,9607109,reporting-invoice-to-reporting-settlement
reporting,C,13,2021-09,1379,8,2021-09-30,DOC-20210930-0011,,2021-11,1722,1,2021-11-15,DOC-20211115-0005,,652365,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-09,1378,2,2021-09-30,DOC-20210930-0002,,2021-11,1684,1,2021-11-10,DOC-20211110-0001,,1121960,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-09,1379,5,2021-09-30,DOC-20210930-0008,,2021-11,1684,2,2021-11-10,DOC-20211110-0002,,1733186,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-09,1380,2,2021-09-30,DOC-20210930-0014,,2021-11,3058,1,2021-11-30,DOC-20211130-0070,,1356786,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-09,1381,4,2021-09-30,DOC-20210930-0022,,2021-11,3059,1,2021-11-30,DOC-20211130-0071,,2538474,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-09,1382,3,2021-09-30,DOC-20210930-0029,,2021-11,3060,1,2021-11-30,DOC-20211130-0072,,964280,reporting-invoice-to-reporting-settlement
reporting,C,19,2021-09,1380,3,2021-09-30,DOC-20210930-0015,,2021-11,1685,1,2021-11-10,DOC-20211110-0003,,853605,reporting-invoice-to-reporting-settlement
reporting,C,20,2021-09,1381,5,2021-09-30,DOC-20210930-0023,,2021-11,1723,1,2021-11-15,DOC-20211115-0006,,754274,reporting-invoice-to-reporting-settlement
reporting,C,21,2021-09,1380,4,2021-09-30,DOC-20210930-0016,,2021-11,1754,1,2021-11-20,DOC-20211120-0002,,438255,reporting-invoice-to-reporting-settlement
reporting,C,22,2021-09,1382,1,2021-09-30,DOC-20210930-0027,,2021-11,1656,1,2021-11-05,DOC-20211105-0001,,570784,reporting-invoice-to-reporting-settlement
reporting,C,23,2021-09,1381,8,2021-09-30,DOC-20210930-0026,,2021-11,1798,3,2021-11-25,DOC-20211125-0003,,542236,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-09,1379,3,2021-09-30,DOC-20210930-0006,,2021-11,1857,1,2021-11-30,DOC-20211130-0058,,670364,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-09,1378,1,2021-09-30,DOC-20210930-0001,,2021-11,1799,1,2021-11-25,DOC-20211125-0004,,4531280,reporting-invoice-to-reporting-settlement
reporting,C,26,2021-09,1379,7,2021-09-30,DOC-20210930-0010,,2021-11,1657,1,2021-11-05,DOC-20211105-0002,,695408,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-09,1380,1,2021-09-30,DOC-20210930-0013,,2021-11,1658,1,2021-11-05,DOC-20211105-0003,,893184,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-09,1381,1,2021-09-30,DOC-20210930-0019,,2021-11,1686,1,2021-11-10,DOC-20211110-0004,,5964649,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-09,1382,4,2021-09-30,DOC-20210930-0030,,2021-11,1858,1,2021-11-30,DOC-20211130-0059,,496980,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-09,1379,6,2021-09-30,DOC-20210930-0009,,2021-11,1755,1,2021-11-20,DOC-20211120-0003,,1044756,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-09,1390,4,2021-09-30,DOC-20210930-0035,,2021-11,1724,1,2021-11-15,DOC-20211115-0007,,5934799,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-09,1389,2,2021-09-30,DOC-20210930-0031,,2021-11,1869,1,2021-11-30,DOC-20211130-0065,,232695,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-09,1390,8,2021-09-30,DOC-20210930-0039,,2021-11,3061,1,2021-11-30,DOC-20211130-0073,,392134,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-09,1391,4,2021-09-30,DOC-20210930-0043,,2021-11,3062,1,2021-11-30,DOC-20211130-0074,,116347,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-09,1392,5,2021-09-30,DOC-20210930-0049,,2021-11,3063,1,2021-11-30,DOC-20211130-0075,,405060,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-09,1393,1,2021-09-30,DOC-20210930-0051,,2021-11,3064,1,2021-11-30,DOC-20211130-0076,,94801,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-09,1390,2,2021-09-30,DOC-20210930-0033,,2021-11,1687,1,2021-11-10,DOC-20211110-0005,,3153847,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-09,1392,2,2021-09-30,DOC-20210930-0046,,2021-11,1756,1,2021-11-20,DOC-20211120-0004,,944145,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-09,1392,1,2021-09-30,DOC-20210930-0045,,2021-11,1864,1,2021-11-30,DOC-20211130-0060,,3730512,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-09,1392,4,2021-09-30,DOC-20210930-0048,,2021-11,1757,1,2021-11-20,DOC-20211120-0005,,3484984,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-09,1391,3,2021-09-30,DOC-20210930-0042,,2021-11,1865,1,2021-11-30,DOC-20211130-0061,,3447035,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-09,1390,7,2021-09-30,DOC-20210930-0038,,2021-11,1688,1,2021-11-10,DOC-20211110-0006,,316108,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-09,1391,5,2021-09-30,DOC-20210930-0044,,2021-11,3065,1,2021-11-30,DOC-20211130-0077,,74088,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-09,1392,6,2021-09-30,DOC-20210930-0050,,2021-11,3066,1,2021-11-30,DOC-20211130-0078,,24696,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-09,1391,1,2021-09-30,DOC-20210930-0040,,2021-11,1866,1,2021-11-30,DOC-20211130-0062,,1819272,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-09,1392,3,2021-09-30,DOC-20210930-0047,,2021-11,1867,1,2021-11-30,DOC-20211130-0063,,3051222,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-09,1390,5,2021-09-30,DOC-20210930-0036,,2021-11,1758,1,2021-11-20,DOC-20211120-0006,,4284585,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-09,1390,6,2021-09-30,DOC-20210930-0037,,2021-11,1868,1,2021-11-30,DOC-20211130-0064,,316537,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-09,1390,3,2021-09-30,DOC-20210930-0034,,2021-11,1870,1,2021-11-30,DOC-20211130-0066,,1317476,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-09,1390,1,2021-09-30,DOC-20210930-0032,,2021-11,1871,1,2021-11-30,DOC-20211130-0067,,2868702,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-09,1391,2,2021-09-30,DOC-20210930-0041,,2021-11,1872,1,2021-11-30,DOC-20211130-0068,,1178376,reporting-invoice-to-reporting-settlement
reporting,C,1,2021-10,1615,3,2021-10-31,DOC-20211031-0029,,2021-12,1947,1,2021-12-15,DOC-20211215-0001,,1023604,reporting-invoice-to-reporting-settlement
reporting,C,2,2021-10,1612,1,2021-10-31,DOC-20211031-0004,,2021-12,2046,1,2021-12-25,DOC-20211225-0001,,14382264,reporting-invoice-to-reporting-settlement
reporting,C,3,2021-10,1614,16,2021-10-31,DOC-20211031-0026,,2021-12,3067,1,2021-12-31,DOC-20211231-0069,,509535,reporting-invoice-to-reporting-settlement
reporting,C,4,2021-10,1614,13,2021-10-31,DOC-20211031-0023,,2021-12,2099,1,2021-12-31,DOC-20211231-0054,,1087224,reporting-invoice-to-reporting-settlement
reporting,C,5,2021-10,1611,2,2021-10-31,DOC-20211031-0002,,2021-12,2100,1,2021-12-31,DOC-20211231-0055,,1281568,reporting-invoice-to-reporting-settlement
reporting,C,6,2021-10,1613,2,2021-10-31,DOC-20211031-0014,,2021-12,1948,1,2021-12-15,DOC-20211215-0002,,1269677,reporting-invoice-to-reporting-settlement
reporting,C,7,2021-10,1613,3,2021-10-31,DOC-20211031-0015,,2021-12,2047,1,2021-12-25,DOC-20211225-0002,,1134104,reporting-invoice-to-reporting-settlement
reporting,C,8,2021-10,1614,14,2021-10-31,DOC-20211031-0024,,2021-12,1949,1,2021-12-15,DOC-20211215-0003,,398115,reporting-invoice-to-reporting-settlement
reporting,C,9,2021-10,1614,15,2021-10-31,DOC-20211031-0025,,2021-12,1950,1,2021-12-15,DOC-20211215-0004,,798840,reporting-invoice-to-reporting-settlement
reporting,C,10,2021-10,1612,7,2021-10-31,DOC-20211031-0010,,2021-12,2101,1,2021-12-31,DOC-20211231-0056,,203996,reporting-invoice-to-reporting-settlement
reporting,C,11,2021-10,1612,4,2021-10-31,DOC-20211031-0007,,2021-12,1992,1,2021-12-20,DOC-20211220-0001,,543350,reporting-invoice-to-reporting-settlement
reporting,C,12,2021-10,1612,3,2021-10-31,DOC-20211031-0006,,2021-12,2102,1,2021-12-31,DOC-20211231-0057,,10808171,reporting-invoice-to-reporting-settlement
reporting,C,13,2021-10,1612,5,2021-10-31,DOC-20211031-0008,,2021-12,1951,1,2021-12-15,DOC-20211215-0005,,730040,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-10,1611,3,2021-10-31,DOC-20211031-0003,,2021-12,1922,1,2021-12-10,DOC-20211210-0001,,1444608,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-10,1612,6,2021-10-31,DOC-20211031-0009,,2021-12,1922,2,2021-12-10,DOC-20211210-0002,,1675244,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-10,1613,4,2021-10-31,DOC-20211031-0016,,2021-12,3068,1,2021-12-31,DOC-20211231-0070,,1680864,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-10,1614,11,2021-10-31,DOC-20211031-0021,,2021-12,3069,1,2021-12-31,DOC-20211231-0071,,2247210,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-10,1615,4,2021-10-31,DOC-20211031-0030,,2021-12,3070,1,2021-12-31,DOC-20211231-0072,,777184,reporting-invoice-to-reporting-settlement
reporting,C,19,2021-10,1613,6,2021-10-31,DOC-20211031-0018,,2021-12,1923,1,2021-12-10,DOC-20211210-0003,,590832,reporting-invoice-to-reporting-settlement
reporting,C,20,2021-10,1614,12,2021-10-31,DOC-20211031-0022,,2021-12,1952,1,2021-12-15,DOC-20211215-0006,,1254356,reporting-invoice-to-reporting-settlement
reporting,C,21,2021-10,1613,5,2021-10-31,DOC-20211031-0017,,2021-12,1993,1,2021-12-20,DOC-20211220-0002,,475740,reporting-invoice-to-reporting-settlement
reporting,C,22,2021-10,1615,2,2021-10-31,DOC-20211031-0028,,2021-12,1891,1,2021-12-05,DOC-20211205-0001,,923680,reporting-invoice-to-reporting-settlement
reporting,C,23,2021-10,1614,10,2021-10-31,DOC-20211031-0020,,2021-12,2048,1,2021-12-25,DOC-20211225-0003,,482504,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-10,1612,9,2021-10-31,DOC-20211031-0012,,2021-12,2103,1,2021-12-31,DOC-20211231-0058,,497872,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-10,1611,1,2021-10-31,DOC-20211031-0001,,2021-12,2049,1,2021-12-25,DOC-20211225-0004,,4489738,reporting-invoice-to-reporting-settlement
