Month,Ledger_Account_Number,Ledger_Account_Name,Beginning_Balance,Debit_Amount,Credit_Amount,Ending_Balance,eTax_Category
2022-01,10A230570,Insurance Reserve Deposits,2653000,125000,0,2778000,Investments and Other Assets
2022-01,10A230650,Security Deposits,3140000,0,0,3140000,Investments and Other Assets
2022-01,10B100030,Notes Payable,37424326,11210865,23375631,49589092,Current Liabilities
2022-01,10B100040,Accounts Payable,79684561,59337763,54296895,74643693,Current Liabilities
2022-01,10B100320,Provision for Bonuses,0,0,673667,673667,Current Liabilities
2022-01,10B100630,Accounts Payable Other,12199043,12199043,10119977,10119977,Current Liabilities
2022-01,10B100640,Accrued Corporate Taxes,0,0,0,0,Current Liabilities
2022-01,10B100660,Accrued Consumption Taxes,0,0,0,0,Current Liabilities
2022-01,10B100670,Accrued Enterprise Taxes,0,0,0,0,Current Liabilities
2022-01,10B100690,Deposits Received,6364278,2466437,1901781,5799622,Current Liabilities
2022-01,10B100790,Short-term Borrowings,1960500,653500,0,1307000,Current Liabilities
2022-01,10B100890,Temporary Consumption Tax Received,6540636,0,0,6540636,Current Liabilities
2022-01,10B200080,Long-term Borrowings,37343150,0,0,37343150,Non-current Liabilities
2022-01,10B200120,Provision for Retirement Benefits,18560000,0,0,18560000,Non-current Liabilities
2022-01,10B200130,Provision for Directors' Retirement Benefits,22000000,0,0,22000000,Non-current Liabilities
2022-01,10C110010,Capital Stock,10000000,0,0,10000000,Capital Stock
2022-01,10C120020,Capital Reserve,0,0,0,0,Capital Surplus
2022-01,10C130020,Legal Retained Earnings,7200000,0,0,7200000,Retained Earnings
2022-01,10C130360,General Reserve,4830000,0,0,4830000,Retained Earnings
2022-01,10C130370,Retained Earnings Brought Forward,82709171,0,0,82709171,Retained Earnings
2022-01,10D100100,Gross Sales,628917223,0,91476616,720393839,Net Sales
2022-01,10D100110,Sales Discounts and Returns,1267444,0,0,1267444,Net Sales
2022-01,10E100100,Beginning Merchandise Inventory,0,0,0,0,Cost of Sales
2022-01,10E100120,Purchase Discounts and Returns,733583,0,0,733583,Cost of Sales
2022-01,10E100130,Merchandise Purchases,375152755,54296895,0,429449650,Cost of Sales
2022-01,10E100140,Ending Merchandise Inventory,0,0,0,0,Cost of Sales
2022-01,10E200020,Sales Commissions,20000267,2509900,0,22510167,"Selling, General and Administrative Expenses"
2022-01,10E200050,Advertising Expenses,1604200,191500,0,1795700,"Selling, General and Administrative Expenses"
2022-01,10E200090,Directors' Compensation,15480000,1720000,0,17200000,"Selling, General and Administrative Expenses"
2022-01,10E200130,Bonuses,9061000,673667,0,9734667,"Selling, General and Administrative Expenses"
2022-01,10E200140,Employee Welfare Expenses,4300467,220092,0,4520559,"Selling, General and Administrative Expenses"
2022-01,10E200150,Entertainment Expenses,3250843,391213,0,3642056,"Selling, General and Administrative Expenses"
2022-01,10E200180,Communication Expenses,9929652,1114572,0,11044224,"Selling, General and Administrative Expenses"
2022-01,10E200200,Supplies Expenses,2439775,551936,275968,2715743,"Selling, General and Administrative Expenses"
2022-01,10E200210,Taxes and Dues,239000,4000,0,243000,"Selling, General and Administrative Expenses"
2022-01,10E200220,Depreciation Expenses,0,0,0,0,"Selling, General and Administrative Expenses"
2022-01,10E200240,Insurance Expenses,2869380,318820,0,3188200,"Selling, General and Administrative Expenses"
2022-01,10E200370,Salaries and Allowances,47058972,4813853,0,51872825,"Selling, General and Administrative Expenses"
2022-01,10E200520,Temporary Wages,3790337,313425,0,4103762,"Selling, General and Administrative Expenses"
2022-01,10E200540,Statutory Welfare Expenses,7008962,1591504,0,8600466,"Selling, General and Administrative Expenses"
2022-01,10E200600,Professional Fees,1257390,139710,0,1397100,"Selling, General and Administrative Expenses"
2022-01,10E200690,Service Fees,107930,12021,0,119951,"Selling, General and Administrative Expenses"
2022-01,10E200720,Rent Expenses,31011000,3449000,0,34460000,"Selling, General and Administrative Expenses"
2022-01,10E200730,Land and Building Rent,2350800,587700,0,2938500,"Selling, General and Administrative Expenses"
2022-01,10E200870,Freight Expenses,37366207,6260649,0,43626856,"Selling, General and Administrative Expenses"
2022-01,10E201000,Repairs and Maintenance,301650,0,0,301650,"Selling, General and Administrative Expenses"
2022-01,10E201040,Utilities Expenses,5413937,560492,0,5974429,"Selling, General and Administrative Expenses"
2022-01,10E201110,Office Supplies Expenses,1147431,119083,0,1266514,"Selling, General and Administrative Expenses"
2022-01,10E201120,Vehicle Expenses,5617052,631347,0,6248399,"Selling, General and Administrative Expenses"
2022-01,10E201130,Meeting Expenses,255434,24995,0,280429,"Selling, General and Administrative Expenses"
2022-01,10E201140,Membership Fees,1044000,116000,0,1160000,"Selling, General and Administrative Expenses"
2022-01,10E201160,Books and Publications,224838,24982,0,249820,"Selling, General and Administrative Expenses"
2022-01,10E201230,Travel and Transportation Expenses,9896123,959678,0,10855801,"Selling, General and Administrative Expenses"
2022-01,10E201270,Miscellaneous Expenses,4342686,473790,0,4816476,"Selling, General and Administrative Expenses"
2022-01,10E300020,Interest Expense,1050085,86333,0,1136418,Non-operating Expenses
2022-01,10F100070,"Corporate, Inhabitant and Enterprise Taxes",0,0,0,0,Other
2022-02,10A100020,Ordinary Deposits,93363283,99504821,87143962,105724142,Current Assets
2022-02,10A100040,Allowance for Doubtful Accounts,1758018,0,0,1758018,Current Assets
2022-02,10A100060,Notes Receivable,99283776,37982465,25011401,112254840,Current Assets
2022-02,10A100090,Accounts Receivable,91476616,57755820,91476616,57755820,Current Assets
2022-02,10A100200,Electronically Recorded Monetary Claims,40000,0,0,40000,Current Assets
2022-02,10A100230,Securities,1271350,0,0,1271350,Current Assets
2022-02,10A100280,Merchandise,63013226,0,0,63013226,Current Assets
2022-02,10A100610,Short-term Loans Receivable,580000,0,90000,490000,Current Assets
2022-02,10A100800,Guarantee Deposits,1200000,0,0,1200000,Current Assets
2022-02,10A100850,Temporary Consumption Tax Paid,2762581,0,0,2762581,Current Assets
2022-02,10A210130,Structures,3280000,0,0,3280000,Tangible Fixed Assets
2022-02,10A210410,"Tools, Furniture and Fixtures",4779810,0,0,4779810,Tangible Fixed Assets
2022-02,10A220190,Telephone Subscription Rights,512000,0,0,512000,Intangible Fixed Assets
2022-02,10A230570,Insurance Reserve Deposits,2778000,125000,0,2903000,Investments and Other Assets
2022-02,10A230650,Security Deposits,3140000,0,0,3140000,Investments and Other Assets
2022-02,10B100030,Notes Payable,49589092,11951863,30361358,67998587,Current Liabilities
2022-02,10B100040,Accounts Payable,74643693,58857401,36698676,52484968,Current Liabilities
2022-02,10B100320,Provision for Bonuses,673667,0,673666,1347333,Current Liabilities
2022-02,10B100630,Accounts Payable Other,10119977,10119977,6887180,6887180,Current Liabilities
2022-02,10B100640,Accrued Corporate Taxes,0,0,0,0,Current Liabilities
2022-02,10B100660,Accrued Consumption Taxes,0,0,0,0,Current Liabilities
2022-02,10B100670,Accrued Enterprise Taxes,0,0,0,0,Current Liabilities
2022-02,10B100690,Deposits Received,5799622,1424959,1929498,6304161,Current Liabilities
2022-02,10B100790,Short-term Borrowings,1307000,653500,0,653500,Current Liabilities
2022-02,10B100890,Temporary Consumption Tax Received,6540636,0,0,6540636,Current Liabilities
2022-02,10B200080,Long-term Borrowings,37343150,0,0,37343150,Non-current Liabilities
2022-02,10B200120,Provision for Retirement Benefits,18560000,0,0,18560000,Non-current Liabilities
2022-02,10B200130,Provision for Directors' Retirement Benefits,22000000,0,0,22000000,Non-current Liabilities
2022-02,10C110010,Capital Stock,10000000,0,0,10000000,Capital Stock
2022-02,10C120020,Capital Reserve,0,0,0,0,Capital Surplus
2022-02,10C130020,Legal Retained Earnings,7200000,0,0,7200000,Retained Earnings
2022-02,10C130360,General Reserve,4830000,0,0,4830000,Retained Earnings
2022-02,10C130370,Retained Earnings Brought Forward,82709171,0,0,82709171,Retained Earnings
2022-02,10D100100,Gross Sales,720393839,0,57755820,778149659,Net Sales
2022-02,10D100110,Sales Discounts and Returns,1267444,0,0,1267444,Net Sales
2022-02,10E100100,Beginning Merchandise Inventory,0,0,0,0,Cost of Sales
2022-02,10E100120,Purchase Discounts and Returns,733583,0,0,733583,Cost of Sales
2022-02,10E100130,Merchandise Purchases,429449650,36698676,0,466148326,Cost of Sales
2022-02,10E100140,Ending Merchandise Inventory,0,0,0,0,Cost of Sales
2022-02,10E200020,Sales Commissions,22510167,1548100,0,24058267,"Selling, General and Administrative Expenses"
2022-02,10E200050,Advertising Expenses,1795700,191500,0,1987200,"Selling, General and Administrative Expenses"
2022-02,10E200090,Directors' Compensation,17200000,1720000,0,18920000,"Selling, General and Administrative Expenses"
2022-02,10E200130,Bonuses,9734667,673666,0,10408333,"Selling, General and Administrative Expenses"
2022-02,10E200140,Employee Welfare Expenses,4520559,626457,0,5147016,"Selling, General and Administrative Expenses"
2022-02,10E200150,Entertainment Expenses,3642056,351170,0,3993226,"Selling, General and Administrative Expenses"
2022-02,10E200180,Communication Expenses,11044224,1043223,0,12087447,"Selling, General and Administrative Expenses"
2022-02,10E200200,Supplies Expenses,2715743,608814,304407,3020150,"Selling, General and Administrative Expenses"
2022-02,10E200210,Taxes and Dues,243000,0,0,243000,"Selling, General and Administrative Expenses"
2022-02,10E200220,Depreciation Expenses,0,0,0,0,"Selling, General and Administrative Expenses"
2022-02,10E200240,Insurance Expenses,3188200,318820,0,3507020,"Selling, General and Administrative Expenses"
2022-02,10E200370,Salaries and Allowances,51872825,5186684,0,57059509,"Selling, General and Administrative Expenses"
2022-02,10E200520,Temporary Wages,4103762,210240,0,4314002,"Selling, General and Administrative Expenses"
2022-02,10E200540,Statutory Welfare Expenses,8600466,754033,0,9354499,"Selling, General and Administrative Expenses"
2022-02,10E200600,Professional Fees,1397100,139710,0,1536810,"Selling, General and Administrative Expenses"
2022-02,10E200690,Service Fees,119951,12021,0,131972,"Selling, General and Administrative Expenses"
2022-02,10E200720,Rent Expenses,34460000,3449000,0,37909000,"Selling, General and Administrative Expenses"
2022-02,10E200730,Land and Building Rent,2938500,293850,0,3232350,"Selling, General and Administrative Expenses"
2022-02,10E200870,Freight Expenses,43626856,3540383,0,47167239,"Selling, General and Administrative Expenses"
2022-02,10E201000,Repairs and Maintenance,301650,17850,0,319500,"Selling, General and Administrative Expenses"
2022-02,10E201040,Utilities Expenses,5974429,402972,0,6377401,"Selling, General and Administrative Expenses"
2022-02,10E201110,Office Supplies Expenses,1266514,110000,0,1376514,"Selling, General and Administrative Expenses"
2022-02,10E201120,Vehicle Expenses,6248399,599608,0,6848007,"Selling, General and Administrative Expenses"
2022-02,10E201130,Meeting Expenses,280429,24995,0,305424,"Selling, General and Administrative Expenses"
2022-02,10E201140,Membership Fees,1160000,116000,0,1276000,"Selling, General and Administrative Expenses"
2022-02,10E201160,Books and Publications,249820,24982,0,274802,"Selling, General and Administrative Expenses"
2022-02,10E201230,Travel and Transportation Expenses,10855801,804634,0,11660435,"Selling, General and Administrative Expenses"
2022-02,10E201270,Miscellaneous Expenses,4816476,456715,0,5273191,"Selling, General and Administrative Expenses"
2022-02,10E300020,Interest Expense,1136418,32675,0,1169093,Non-operating Expenses
2022-02,10F100070,"Corporate, Inhabitant and Enterprise Taxes",0,0,0,0,Other
2022-03,10A100020,Ordinary Deposits,105724142,139572139,142660140,102636141,Current Assets
2022-03,10A100040,Allowance for Doubtful Accounts,1758018,0,0,1758018,Current Assets
2022-03,10A100060,Notes Receivable,112254840,26868742,46695314,92428268,Current Assets
2022-03,10A100090,Accounts Receivable,57755820,74446280,57755820,74446280,Current Assets
2022-03,10A100200,Electronically Recorded Monetary Claims,40000,0,0,40000,Current Assets
2022-03,10A100230,Securities,1271350,0,0,1271350,Current Assets
2022-03,10A100280,Merchandise,63013226,63025546,63013226,63025546,Current Assets
2022-03,10A100610,Short-term Loans Receivable,490000,0,90000,400000,Current Assets
2022-03,10A100800,Guarantee Deposits,1200000,0,0,1200000,Current Assets
2022-03,10A100850,Temporary Consumption Tax Paid,2762581,0,0,2762581,Current Assets
2022-03,10A210130,Structures,3280000,0,164000,3116000,Tangible Fixed Assets
2022-03,10A210410,"Tools, Furniture and Fixtures",4779810,0,955962,3823848,Tangible Fixed Assets
2022-03,10A220190,Telephone Subscription Rights,512000,0,0,512000,Intangible Fixed Assets
2022-03,10A230570,Insurance Reserve Deposits,2903000,125000,0,3028000,Investments and Other Assets
2022-03,10A230650,Security Deposits,3140000,0,0,3140000,Investments and Other Assets
2022-03,10B100030,Notes Payable,67998587,13738257,9176539,63436869,Current Liabilities
2022-03,10B100040,Accounts Payable,52484968,42792807,47236121,56928282,Current Liabilities
2022-03,10B100320,Provision for Bonuses,1347333,0,673667,2021000,Current Liabilities
2022-03,10B100630,Accounts Payable Other,6887180,6887180,8909403,8909403,Current Liabilities
2022-03,10B100640,Accrued Corporate Taxes,0,0,5004173,5004173,Current Liabilities
2022-03,10B100660,Accrued Consumption Taxes,0,0,13556343,13556343,Current Liabilities
2022-03,10B100670,Accrued Enterprise Taxes,0,0,0,0,Current Liabilities
2022-03,10B100690,Deposits Received,6304161,1880914,1933319,6356566,Current Liabilities
2022-03,10B100790,Short-term Borrowings,653500,653500,0,0,Current Liabilities
2022-03,10B100890,Temporary Consumption Tax Received,6540636,0,0,6540636,Current Liabilities
2022-03,10B200080,Long-term Borrowings,37343150,7000000,0,30343150,Non-current Liabilities
2022-03,10B200120,Provision for Retirement Benefits,18560000,0,0,18560000,Non-current Liabilities
2022-03,10B200130,Provision for Directors' Retirement Benefits,22000000,0,0,22000000,Non-current Liabilities
2022-03,10C110010,Capital Stock,10000000,0,0,10000000,Capital Stock
2022-03,10C120020,Capital Reserve,0,0,0,0,Capital Surplus
2022-03,10C130020,Legal Retained Earnings,7200000,0,0,7200000,Retained Earnings
2022-03,10C130360,General Reserve,4830000,0,0,4830000,Retained Earnings
2022-03,10C130370,Retained Earnings Brought Forward,82709171,0,0,82709171,Retained Earnings
2022-03,10D100100,Gross Sales,778149659,0,74446280,852595939,Net Sales
2022-03,10D100110,Sales Discounts and Returns,1267444,0,0,1267444,Net Sales
2022-03,10E100100,Beginning Merchandise Inventory,0,63013226,0,63013226,Cost of Sales
2022-03,10E100120,Purchase Discounts and Returns,733583,0,42840,776423,Cost of Sales
2022-03,10E100130,Merchandise Purchases,466148326,47236121,0,513384447,Cost of Sales
2022-03,10E100140,Ending Merchandise Inventory,0,0,63025546,-63025546,Cost of Sales
2022-03,10E200020,Sales Commissions,24058267,3023000,0,27081267,"Selling, General and Administrative Expenses"
2022-03,10E200050,Advertising Expenses,1987200,191500,0,2178700,"Selling, General and Administrative Expenses"
2022-03,10E200090,Directors' Compensation,18920000,1720000,0,20640000,"Selling, General and Administrative Expenses"
2022-03,10E200130,Bonuses,10408333,673667,0,11082000,"Selling, General and Administrative Expenses"
2022-03,10E200140,Employee Welfare Expenses,5147016,438770,0,5585786,"Selling, General and Administrative Expenses"
2022-03,10E200150,Entertainment Expenses,3993226,265118,0,4258344,"Selling, General and Administrative Expenses"
2022-03,10E200180,Communication Expenses,12087447,1173230,0,13260677,"Selling, General and Administrative Expenses"
2022-03,10E200200,Supplies Expenses,3020150,695686,347843,3367993,"Selling, General and Administrative Expenses"
2022-03,10E200210,Taxes and Dues,243000,13580343,0,13823343,"Selling, General and Administrative Expenses"
2022-03,10E200220,Depreciation Expenses,0,1119962,0,1119962,"Selling, General and Administrative Expenses"
2022-03,10E200240,Insurance Expenses,3507020,318820,0,3825840,"Selling, General and Administrative Expenses"
2022-03,10E200370,Salaries and Allowances,57059509,5176103,0,62235612,"Selling, General and Administrative Expenses"
2022-03,10E200520,Temporary Wages,4314002,268960,0,4582962,"Selling, General and Administrative Expenses"
2022-03,10E200540,Statutory Welfare Expenses,9354499,1820130,0,11174629,"Selling, General and Administrative Expenses"
2022-03,10E200600,Professional Fees,1536810,139710,0,1676520,"Selling, General and Administrative Expenses"
2022-03,10E200690,Service Fees,131972,12021,0,143993,"Selling, General and Administrative Expenses"
2022-03,10E200720,Rent Expenses,37909000,3449000,0,41358000,"Selling, General and Administrative Expenses"
2022-03,10E200730,Land and Building Rent,3232350,293850,0,3526200,"Selling, General and Administrative Expenses"
2022-03,10E200870,Freight Expenses,47167239,4229621,0,51396860,"Selling, General and Administrative Expenses"
2022-03,10E201000,Repairs and Maintenance,319500,17850,0,337350,"Selling, General and Administrative Expenses"
2022-03,10E201040,Utilities Expenses,6377401,693596,0,7070997,"Selling, General and Administrative Expenses"
2022-03,10E201110,Office Supplies Expenses,1376514,152118,0,1528632,"Selling, General and Administrative Expenses"
2022-03,10E201120,Vehicle Expenses,6848007,698921,0,7546928,"Selling, General and Administrative Expenses"
2022-03,10E201130,Meeting Expenses,305424,24995,0,330419,"Selling, General and Administrative Expenses"
2022-03,10E201140,Membership Fees,1276000,116000,0,1392000,"Selling, General and Administrative Expenses"
2022-03,10E201160,Books and Publications,274802,24982,0,299784,"Selling, General and Administrative Expenses"
2022-03,10E201230,Travel and Transportation Expenses,11660435,1311541,0,12971976,"Selling, General and Administrative Expenses"
2022-03,10E201270,Miscellaneous Expenses,5273191,473472,0,5746663,"Selling, General and Administrative Expenses"
2022-03,10E300020,Interest Expense,1169093,1339685,0,2508778,Non-operating Expenses
2022-03,10F100070,"Corporate, Inhabitant and Enterprise Taxes",0,5004173,0,5004173,Other
