Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
2022-01-20,Highway Toll,10A100020,Cash and deposits,,,,,0,1000,10E201120,Vehicle expenses,,,,,331514094,2022-01
2022-01-20,Highway Toll,10A100020,Cash and deposits,,,,,0,1000,10E201120,Vehicle expenses,,,,,331513094,2022-01
2022-01-20,Highway Toll,10E201120,Vehicle expenses,,,,,381,0,10A100020,Cash and deposits,,,,,5785767,2022-01
2022-01-20,Highway Toll,10E201120,Vehicle expenses,,,,,1000,0,10A100020,Cash and deposits,,,,,5786767,2022-01
2022-01-20,Highway Toll,10E201120,Vehicle expenses,,,,,1000,0,10A100020,Cash and deposits,,,,,5787767,2022-01
2022-01-20,Advertisement Fee,10A100020,Cash and deposits,,,,,0,5000,10E200050,Advertising expenses,,,,,331508094,2022-01
2022-01-20,Advertisement Fee,10E200050,Advertising expenses,,,,,5000,0,10A100020,Cash and deposits,,,,,1693200,2022-01
2022-01-20,Tea Cost,10B100630,Accounts payable - other,,,,,0,10100,10E200140,Welfare expenses,,,,,44524736,2022-01
2022-01-20,Tea Cost,10E200140,Welfare expenses,,,,,10100,0,10B100630,Accounts payable - other,,,,,4400645,2022-01
2022-01-20,Electricity Bill,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,168910,10E201040,Utilities expenses,,,,,331339184,2022-01
2022-01-20,Water Bill,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,7740,10E201040,Utilities expenses,,,,,331331444,2022-01
2022-01-20,Electricity Bill,10E201040,Utilities expenses,,,,,168910,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,5868317,2022-01
2022-01-20,Water Bill,10E201040,Utilities expenses,,,,,7740,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,5876057,2022-01
2022-01-20,Wired (Cable),10B100630,Accounts payable - other,,,,,0,5000,10E201270,Miscellaneous expenses,,,,,44529736,2022-01
2022-01-20,Wired (Cable),10E201270,Miscellaneous expenses,,,,,5000,0,10B100630,Accounts payable - other,,,,,4461274,2022-01
2022-01-20,Office Supplies,10B100630,Accounts payable - other,,,,,0,3509,10E201110,Office supplies expenses,,,,,44533245,2022-01
2022-01-20,Counter Fee,10B100630,Accounts payable - other,,,,,0,35137,10E201110,Office supplies expenses,,,,,44568382,2022-01
2022-01-20,Office Supplies,10E201110,Office supplies expenses,,,,,3509,0,10B100630,Accounts payable - other,,,,,1174250,2022-01
2022-01-20,Counter Fee,10E201110,Office supplies expenses,,,,,35137,0,10B100630,Accounts payable - other,,,,,1209387,2022-01
2022-01-20,Counter Fee,10B100630,Accounts payable - other,,,,,0,6300,10E201110,Office supplies expenses,,,,,44574682,2022-01
2022-01-20,Counter Fee,10E201110,Office supplies expenses,,,,,6300,0,10B100630,Accounts payable - other,,,,,1215687,2022-01
2022-01-20,Files and Others,10B100630,Accounts payable - other,,,,,0,10147,10E200200,Supplies expenses,,,,,44584829,2022-01
2022-01-20,Drinking Water,10B100630,Accounts payable - other,,,,,0,222011,10E200200,Supplies expenses,,,,,44806840,2022-01
2022-01-20,Business Card Cost,10B100630,Accounts payable - other,,,,,0,43810,10E200200,Supplies expenses,,,,,44850650,2022-01
2022-01-20,Files and Others,10E200200,Supplies expenses,,,,,10147,0,10B100630,Accounts payable - other,,,,,2297397,2022-01
2022-01-20,Drinking Water,10E200200,Supplies expenses,,,,,222011,0,10B100630,Accounts payable - other,,,,,2519408,2022-01
2022-01-20,Business Card Cost,10E200200,Supplies expenses,,,,,43810,0,10B100630,Accounts payable - other,,,,,2563218,2022-01
2022-01-20,Electricity Bill,10A100020,Cash and deposits,30,Mitsui Nagoya,,,0,89831,10E201040,Utilities expenses,,,,,331241613,2022-01
2022-01-20,Water Bill,10A100020,Cash and deposits,30,Mitsui Nagoya,,,0,4038,10E201040,Utilities expenses,,,,,331237575,2022-01
2022-01-20,Gas Cost,10A100020,Cash and deposits,30,Mitsui Nagoya,,,0,4503,10E201040,Utilities expenses,,,,,331233072,2022-01
2022-01-20,Electricity Bill,10E201040,Utilities expenses,,,,,89831,0,10A100020,Cash and deposits,30,Mitsui Nagoya,,,5965888,2022-01
2022-01-20,Water Bill,10E201040,Utilities expenses,,,,,4038,0,10A100020,Cash and deposits,30,Mitsui Nagoya,,,5969926,2022-01
2022-01-20,Gas Cost,10E201040,Utilities expenses,,,,,4503,0,10A100020,Cash and deposits,30,Mitsui Nagoya,,,5974429,2022-01
2022-01-20,Copy Cost,10B100630,Accounts payable - other,,,,,0,39887,10E201110,Office supplies expenses,,,,,44890537,2022-01
2022-01-20,Copy Cost,10E201110,Office supplies expenses,,,,,39887,0,10B100630,Accounts payable - other,,,,,1255574,2022-01
2022-01-20,Office Supplies,10B100630,Accounts payable - other,,,,,0,7063,10E201110,Office supplies expenses,,,,,44897600,2022-01
2022-01-20,Office Supplies,10E201110,Office supplies expenses,,,,,7063,0,10B100630,Accounts payable - other,,,,,1262637,2022-01
2022-01-21,Revenue Stamp,10A100020,Cash and deposits,,,,,0,2000,10E200210,Taxes and dues,,,,,331231072,2022-01
2022-01-21,Revenue Stamp,10E200210,Taxes and dues,,,,,2000,0,10A100020,Cash and deposits,,,,,243000,2022-01
2022-01-21,Business Trip Expense,10A100020,Cash and deposits,,,,,0,70000,10E201230,Travel and transportation expenses,,,,,331161072,2022-01
2022-01-21,Business Trip Expense,10E201230,Travel and transportation expenses,,,,,70000,0,10A100020,Cash and deposits,,,,,10611961,2022-01
2022-01-21,Membership Fee,10A100020,Cash and deposits,,,,,0,18000,10E201140,Membership fee,,,,,331143072,2022-01
2022-01-21,Membership Fee,10E201140,Membership fee,,,,,18000,0,10A100020,Cash and deposits,,,,,1106000,2022-01
2022-01-21,Travel Expenses,10A100020,Cash and deposits,,,,,0,56000,10E201230,Travel and transportation expenses,,,,,331087072,2022-01
2022-01-21,Travel Expenses,10E201230,Travel and transportation expenses,,,,,56000,0,10A100020,Cash and deposits,,,,,10667961,2022-01
2022-01-21,Tea Cost and Others,10A100020,Cash and deposits,,,,,0,2388,10E201270,Miscellaneous expenses,,,,,331084684,2022-01
2022-01-21,Tea Cost and Others,10E201270,Miscellaneous expenses,,,,,2388,0,10A100020,Cash and deposits,,,,,4463662,2022-01
2022-01-21,Regular Meeting Membership Fee,10A100020,Cash and deposits,,,,,0,20000,10E200150,Entertainment expenses,,,,,331064684,2022-01
2022-01-21,Regular Meeting Membership Fee,10E200150,Entertainment expenses,,,,,20000,0,10A100020,Cash and deposits,,,,,3610696,2022-01
2022-01-21,Gasoline Cost,10B100630,Accounts payable - other,,,,,0,21324,10E201120,Vehicle expenses,,,,,44918924,2022-01
2022-01-21,Gasoline Cost,10E201120,Vehicle expenses,,,,,21324,0,10B100630,Accounts payable - other,,,,,5809091,2022-01
2022-01-22,Parking Fee,10A100020,Cash and deposits,,,,,0,4430,10E201120,Vehicle expenses,,,,,331060254,2022-01
2022-01-22,Highway Toll,10A100020,Cash and deposits,,,,,0,8115,10E201120,Vehicle expenses,,,,,331052139,2022-01
2022-01-22,Highway Toll,10A100020,Cash and deposits,,,,,0,1166,10E201120,Vehicle expenses,,,,,331050973,2022-01
2022-01-22,Highway Toll,10A100020,Cash and deposits,,,,,0,6230,10E201120,Vehicle expenses,,,,,331044743,2022-01
2022-01-22,Highway Toll,10A100020,Cash and deposits,,,,,0,2140,10E201120,Vehicle expenses,,,,,331042603,2022-01
2022-01-22,Gasoline Cost,10A100020,Cash and deposits,,,,,0,9059,10E201120,Vehicle expenses,,,,,331033544,2022-01
2022-01-22,Parking Fee,10E201120,Vehicle expenses,,,,,4430,0,10A100020,Cash and deposits,,,,,5813521,2022-01
2022-01-22,Highway Toll,10E201120,Vehicle expenses,,,,,8115,0,10A100020,Cash and deposits,,,,,5821636,2022-01
2022-01-22,Highway Toll,10E201120,Vehicle expenses,,,,,1166,0,10A100020,Cash and deposits,,,,,5822802,2022-01
2022-01-22,Highway Toll,10E201120,Vehicle expenses,,,,,6230,0,10A100020,Cash and deposits,,,,,5829032,2022-01
2022-01-22,Highway Toll,10E201120,Vehicle expenses,,,,,2140,0,10A100020,Cash and deposits,,,,,5831172,2022-01
2022-01-22,Gasoline Cost,10E201120,Vehicle expenses,,,,,9059,0,10A100020,Cash and deposits,,,,,5840231,2022-01
2022-01-22,Travel Expenses,10A100020,Cash and deposits,,,,,0,7260,10E201230,Travel and transportation expenses,,,,,331026284,2022-01
2022-01-22,Travel Expenses,10E201230,Travel and transportation expenses,,,,,7260,0,10A100020,Cash and deposits,,,,,10675221,2022-01
2022-01-22,Duskin Service Fee,10A100020,Cash and deposits,,,,,0,1890,10E201270,Miscellaneous expenses,,,,,331024394,2022-01
2022-01-22,Duskin Service Fee,10E201270,Miscellaneous expenses,,,,,1890,0,10A100020,Cash and deposits,,,,,4465552,2022-01
2022-01-22,Accommodation Cost,10B100630,Accounts payable - other,,,,,0,25450,10E200140,Welfare expenses,,,,,44944374,2022-01
2022-01-22,Accommodation Cost,10E200140,Welfare expenses,,,,,25450,0,10B100630,Accounts payable - other,,,,,4426095,2022-01
2022-01-22,Duskin Service Fee,10A100020,Cash and deposits,,,,,0,10500,10E201270,Miscellaneous expenses,,,,,331013894,2022-01
2022-01-22,Duskin Service Fee,10E201270,Miscellaneous expenses,,,,,10500,0,10A100020,Cash and deposits,,,,,4476052,2022-01
2022-01-22,Cleaning Fee,10B100630,Accounts payable - other,,,,,0,71675,10E201270,Miscellaneous expenses,,,,,45016049,2022-01
2022-01-22,Cleaning Fee,10E201270,Miscellaneous expenses,,,,,71675,0,10B100630,Accounts payable - other,,,,,4547727,2022-01
2022-01-23,Travel Expenses,10A100020,Cash and deposits,,,,,0,4970,10E201230,Travel and transportation expenses,,,,,331008924,2022-01
2022-01-23,Travel Expenses,10E201230,Travel and transportation expenses,,,,,4970,0,10A100020,Cash and deposits,,,,,10680191,2022-01
2022-01-23,Business Trip Expense,10A100020,Cash and deposits,,,,,0,9500,10E201230,Travel and transportation expenses,,,,,330999424,2022-01
2022-01-23,Business Trip Expense,10E201230,Travel and transportation expenses,,,,,9500,0,10A100020,Cash and deposits,,,,,10689691,2022-01
2022-01-23,Travel Expenses,10A100020,Cash and deposits,,,,,0,11000,10E201230,Travel and transportation expenses,,,,,330988424,2022-01
2022-01-23,Travel Expenses,10E201230,Travel and transportation expenses,,,,,11000,0,10A100020,Cash and deposits,,,,,10700691,2022-01
2022-01-23,Taxi Fare,10B100630,Accounts payable - other,,,,,0,2420,10E201230,Travel and transportation expenses,,,,,45018469,2022-01
2022-01-23,Taxi Fare,10E201230,Travel and transportation expenses,,,,,2420,0,10B100630,Accounts payable - other,,,,,10703111,2022-01
2022-01-23,Highway Toll,10A100020,Cash and deposits,,,,,0,1810,10E201120,Vehicle expenses,,,,,330986614,2022-01
2022-01-23,Highway Toll,10A100020,Cash and deposits,,,,,0,2572,10E201120,Vehicle expenses,,,,,330984042,2022-01
2022-01-23,Highway Toll,10E201120,Vehicle expenses,,,,,1810,0,10A100020,Cash and deposits,,,,,5842041,2022-01
2022-01-23,Highway Toll,10E201120,Vehicle expenses,,,,,2572,0,10A100020,Cash and deposits,,,,,5844613,2022-01
2022-01-24,Coffee fee 2 people,10A100020,Cash and deposits,,,,,0,1360,10E200150,Entertainment expenses,,,,,330982682,2022-01
2022-01-24,Coffee fee 2 people,10E200150,Entertainment expenses,,,,,1360,0,10A100020,Cash and deposits,,,,,3612056,2022-01
2022-01-24,Newspaper Cost,10A100020,Cash and deposits,,,,,0,2540,10E201160,Book expenses,,,,,330980142,2022-01
2022-01-24,Newspaper Cost,10A100020,Cash and deposits,,,,,0,2864,10E201160,Book expenses,,,,,330977278,2022-01
2022-01-24,Newspaper Cost,10E201160,Book expenses,,,,,2540,0,10A100020,Cash and deposits,,,,,227378,2022-01
2022-01-24,Newspaper Cost,10E201160,Book expenses,,,,,2864,0,10A100020,Cash and deposits,,,,,230242,2022-01
2022-01-24,Subcontracting Cost,10B100630,Accounts payable - other,,,,,0,651000,10E200020,Sales commission,,,,,45669469,2022-01
2022-01-24,Subcontracting Cost,10E200020,Sales commission,,,,,651000,0,10B100630,Accounts payable - other,,,,,20651267,2022-01
2022-01-24,Wired (Cable),10B100630,Accounts payable - other,,,,,0,6000,10E201270,Miscellaneous expenses,,,,,45675469,2022-01
2022-01-24,Security Fee,10B100630,Accounts payable - other,,,,,0,42858,10E201270,Miscellaneous expenses,,,,,45718327,2022-01
2022-01-24,Highway Toll,10B100630,Accounts payable - other,,,,,0,23547,10E201120,Vehicle expenses,,,,,45741874,2022-01
2022-01-24,Cleaning Fee,10B100630,Accounts payable - other,,,,,0,65540,10E201270,Miscellaneous expenses,,,,,45807414,2022-01
2022-01-24,Gasoline Cost,10B100630,Accounts payable - other,,,,,0,13211,10E201120,Vehicle expenses,,,,,45820625,2022-01
2022-01-24,Highway Toll,10E201120,Vehicle expenses,,,,,23547,0,10B100630,Accounts payable - other,,,,,5868160,2022-01
2022-01-24,Gasoline Cost,10E201120,Vehicle expenses,,,,,13211,0,10B100630,Accounts payable - other,,,,,5881371,2022-01
2022-01-24,Wired (Cable),10E201270,Miscellaneous expenses,,,,,6000,0,10B100630,Accounts payable - other,,,,,4553727,2022-01
2022-01-24,Security Fee,10E201270,Miscellaneous expenses,,,,,42858,0,10B100630,Accounts payable - other,,,,,4596585,2022-01
2022-01-24,Cleaning Fee,10E201270,Miscellaneous expenses,,,,,65540,0,10B100630,Accounts payable - other,,,,,4662125,2022-01
2022-01-24,Subcontracting Cost,10B100630,Accounts payable - other,,,,,0,168000,10E200020,Sales commission,,,,,45988625,2022-01
2022-01-24,Subcontracting Cost,10E200020,Sales commission,,,,,168000,0,10B100630,Accounts payable - other,,,,,20819267,2022-01
2022-01-24,Gasoline Cost,10A100020,Cash and deposits,,,,,0,7099,10E201120,Vehicle expenses,,,,,330970179,2022-01
2022-01-24,Gasoline Cost,10E201120,Vehicle expenses,,,,,7099,0,10A100020,Cash and deposits,,,,,5888470,2022-01
2022-01-25,January 25th Slip No. 422 Imai Department Store,10A100060,Notes receivable - trade,,,,,21490807,0,10A100090,Accounts receivable - trade,2,Imai Department Store,,,122433115,2022-01
2022-01-25,January 25th Slip No. 422 Imai Department Store,10A100090,Accounts receivable - trade,2,Imai Department Store,,,0,21490807,10A100060,Notes receivable - trade,,,,,36205196,2022-01
2022-01-25,"January 25th Slip No. 423 Comprehensive Management Co., Ltd.",10A100020,Cash and deposits,30,Mitsui Nagoya,,,1551329,0,10A100090,Accounts receivable - trade,7,"Comprehensive Management Co., Ltd.",,,332521508,2022-01
2022-01-25,"January 25th Slip No. 423 Comprehensive Management Co., Ltd.",10A100090,Accounts receivable - trade,7,"Comprehensive Management Co., Ltd.",,,0,1551329,10A100020,Cash and deposits,30,Mitsui Nagoya,,,34653867,2022-01
2022-01-25,"January 25th Slip No. 423 Comprehensive Management Co., Ltd.",10A100090,Accounts receivable - trade,7,"Comprehensive Management Co., Ltd.",,,0,735,10E200690,Commission expenses,,,,,34653132,2022-01
2022-01-25,"January 25th Slip No. 423 Comprehensive Management Co., Ltd.",10E200690,Commission expenses,,,,,735,0,10A100090,Accounts receivable - trade,7,"Comprehensive Management Co., Ltd.",,,116801,2022-01
2022-01-25,"January 25th Slip No. 424 Kamata Shoten Co., Ltd.",10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1490752,0,10A100090,Accounts receivable - trade,23,"Kamata Shoten Co., Ltd.",,,334012260,2022-01
2022-01-25,"January 25th Slip No. 424 Kamata Shoten Co., Ltd.",10A100090,Accounts receivable - trade,23,"Kamata Shoten Co., Ltd.",,,0,1490752,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,33162380,2022-01
2022-01-25,"January 25th Slip No. 424 Kamata Shoten Co., Ltd.",10A100090,Accounts receivable - trade,23,"Kamata Shoten Co., Ltd.",,,0,630,10E200690,Commission expenses,,,,,33161750,2022-01
2022-01-25,"January 25th Slip No. 424 Kamata Shoten Co., Ltd.",10E200690,Commission expenses,,,,,630,0,10A100090,Accounts receivable - trade,23,"Kamata Shoten Co., Ltd.",,,117431,2022-01
2022-01-25,"January 25th Slip No. 425 Kobayashi Market Co., Ltd.",10A100020,Cash and deposits,10,Hokkaido Station Front,,,6517148,0,10B100630,Accounts payable - other,,,,,340529408,2022-01
2022-01-25,Taxi Fare,10B100630,Accounts payable - other,,,,,0,13570,10E201230,Travel and transportation expenses,,,,,46002195,2022-01
2022-01-25,"January 25th Slip No. 425 Kobayashi Market Co., Ltd.",10B100630,Accounts payable - other,,,,,0,6517148,10A100020,Cash and deposits,10,Hokkaido Station Front,,,52519343,2022-01
2022-01-25,"January 25th Slip No. 425 Kobayashi Market Co., Ltd.",10B100630,Accounts payable - other,,,,,0,840,10E200690,Commission expenses,,,,,52520183,2022-01
2022-01-25,"January 25th Slip No. 425 Kobayashi Market Co., Ltd.",10E200690,Commission expenses,,,,,840,0,10B100630,Accounts payable - other,,,,,118271,2022-01
2022-01-25,Taxi Fare,10E201230,Travel and transportation expenses,,,,,13570,0,10B100630,Accounts payable - other,,,,,10716681,2022-01
2022-01-25,Membership Fee,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,0,24000,10E201140,Membership fee,,,,,340505408,2022-01
2022-01-25,Membership Fee,10E201140,Membership fee,,,,,24000,0,10A100020,Cash and deposits,40,Mitsubishi Tokyo Umeda,,,1130000,2022-01
2022-01-25,Mobile Phone Cost,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,0,93574,10E200180,Communication expenses,,,,,340411834,2022-01
2022-01-25,Mobile Phone Cost,10E200180,Communication expenses,,,,,93574,0,10A100020,Cash and deposits,50,Fukuoka Kitakyushu,,,10729045,2022-01
2022-01-25,Subcontracting Fee Payment,10B100630,Accounts payable - other,,,,,0,144000,10E200020,Sales commission,,,,,52664183,2022-01
2022-01-25,Subcontracting Fee Payment,10E200020,Sales commission,,,,,144000,0,10B100630,Accounts payable - other,,,,,20963267,2022-01
2022-01-25,Mobile Phone Cost,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,79525,10E200180,Communication expenses,,,,,340332309,2022-01
2022-01-25,Mobile Phone Cost,10E200180,Communication expenses,,,,,79525,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,10808570,2022-01
2022-01-25,Newspaper Cost,10A100020,Cash and deposits,,,,,0,2864,10E201160,Book expenses,,,,,340329445,2022-01
2022-01-25,Newspaper Cost,10A100020,Cash and deposits,,,,,0,2815,10E201160,Book expenses,,,,,340326630,2022-01
2022-01-25,Newspaper Cost,10A100020,Cash and deposits,,,,,0,3399,10E201160,Book expenses,,,,,340323231,2022-01
2022-01-25,Newspaper Cost,10E201160,Book expenses,,,,,2864,0,10A100020,Cash and deposits,,,,,233106,2022-01
2022-01-25,Newspaper Cost,10E201160,Book expenses,,,,,2815,0,10A100020,Cash and deposits,,,,,235921,2022-01
2022-01-25,Newspaper Cost,10E201160,Book expenses,,,,,3399,0,10A100020,Cash and deposits,,,,,239320,2022-01
2022-01-25,January Salary Others 0001 Executives,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,1124255,10E200090,Remuneration for directors (and other officers),,,,,339198976,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,1349186,10E200090,Remuneration for directors (and other officers),,,,,337849790,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,543137,10E200090,Remuneration for directors (and other officers),,,,,337306653,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,514007,10E200090,Remuneration for directors (and other officers),,,,,336792646,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,698220,10E200090,Remuneration for directors (and other officers),,,,,336094426,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10A100020,Cash and deposits,20,Mizuho Main Branch,,,0,412755,10E200090,Remuneration for directors (and other officers),,,,,335681671,2022-01
2022-01-25,January Salary Others 0001 Executives,10B100690,Deposits received,1,Insurance Premium,,,0,120411,10E200090,Remuneration for directors (and other officers),,,,,2248655,2022-01
2022-01-25,January Salary Others 0001 Executives,10B100690,Deposits received,2,Resident Tax,,,0,171200,10E200090,Remuneration for directors (and other officers),,,,,2419855,2022-01
2022-01-25,January Salary Others 0001 Executives,10B100690,Deposits received,3,Withholding Tax,,,0,164442,10E200090,Remuneration for directors (and other officers),,,,,2584297,2022-01
2022-01-25,January Salary Others 0001 Executives,10B100690,Deposits received,4,Savings & Insurance,,,0,133972,10E200090,Remuneration for directors (and other officers),,,,,2718269,2022-01
2022-01-25,January Salary Others 0001 Executives,10B100690,Deposits received,9,Others,,,0,5720,10E200090,Remuneration for directors (and other officers),,,,,2723989,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10B100690,Deposits received,1,Insurance Premium,,,0,236045,10E200090,Remuneration for directors (and other officers),,,,,2960034,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10B100690,Deposits received,2,Resident Tax,,,0,104300,10E200090,Remuneration for directors (and other officers),,,,,3064334,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10B100690,Deposits received,3,Withholding Tax,,,0,28970,10E200090,Remuneration for directors (and other officers),,,,,3093304,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10B100690,Deposits received,4,Savings & Insurance,,,0,43305,10E200090,Remuneration for directors (and other officers),,,,,3136609,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10B100690,Deposits received,9,Others,,,0,59124,10E200090,Remuneration for directors (and other officers),,,,,3195733,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10B100690,Deposits received,1,Insurance Premium,,,0,103424,10E200090,Remuneration for directors (and other officers),,,,,3299157,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10B100690,Deposits received,2,Resident Tax,,,0,46300,10E200090,Remuneration for directors (and other officers),,,,,3345457,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10B100690,Deposits received,3,Withholding Tax,,,0,11060,10E200090,Remuneration for directors (and other officers),,,,,3356517,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10B100690,Deposits received,4,Savings & Insurance,,,0,50648,10E200090,Remuneration for directors (and other officers),,,,,3407165,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10B100690,Deposits received,9,Others,,,0,36144,10E200090,Remuneration for directors (and other officers),,,,,3443309,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10B100690,Deposits received,1,Insurance Premium,,,0,96352,10E200090,Remuneration for directors (and other officers),,,,,3539661,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10B100690,Deposits received,2,Resident Tax,,,0,42600,10E200090,Remuneration for directors (and other officers),,,,,3582261,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10B100690,Deposits received,3,Withholding Tax,,,0,6380,10E200090,Remuneration for directors (and other officers),,,,,3588641,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10B100690,Deposits received,4,Savings & Insurance,,,0,40759,10E200090,Remuneration for directors (and other officers),,,,,3629400,2022-01
2022-01-25,January Salary Others 3000 Nagoya Office,10B100690,Deposits received,9,Others,,,0,35412,10E200090,Remuneration for directors (and other officers),,,,,3664812,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10B100690,Deposits received,1,Insurance Premium,,,0,119477,10E200090,Remuneration for directors (and other officers),,,,,3784289,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10B100690,Deposits received,2,Resident Tax,,,0,53400,10E200090,Remuneration for directors (and other officers),,,,,3837689,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10B100690,Deposits received,3,Withholding Tax,,,0,14030,10E200090,Remuneration for directors (and other officers),,,,,3851719,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10B100690,Deposits received,4,Savings & Insurance,,,0,13570,10E200090,Remuneration for directors (and other officers),,,,,3865289,2022-01
2022-01-25,January Salary Others 4000 Osaka Branch,10B100690,Deposits received,9,Others,,,0,18503,10E200090,Remuneration for directors (and other officers),,,,,3883792,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10B100690,Deposits received,1,Insurance Premium,,,0,67268,10E200090,Remuneration for directors (and other officers),,,,,3951060,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10B100690,Deposits received,2,Resident Tax,,,0,31700,10E200090,Remuneration for directors (and other officers),,,,,3982760,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10B100690,Deposits received,3,Withholding Tax,,,0,6740,10E200090,Remuneration for directors (and other officers),,,,,3989500,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10B100690,Deposits received,4,Savings & Insurance,,,0,18540,10E200090,Remuneration for directors (and other officers),,,,,4008040,2022-01
2022-01-25,January Salary Others 5000 Kyushu Office,10B100690,Deposits received,9,Others,,,0,12497,10E200090,Remuneration for directors (and other officers),,,,,4020537,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,1124255,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,58147597,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,120411,0,10B100690,Deposits received,1,Insurance Premium,,,58268008,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,171200,0,10B100690,Deposits received,2,Resident Tax,,,58439208,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,164442,0,10B100690,Deposits received,3,Withholding Tax,,,58603650,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,133972,0,10B100690,Deposits received,4,Savings & Insurance,,,58737622,2022-01
2022-01-25,January Salary Others 0001 Executives,10E200090,Remuneration for directors (and other officers),,,,,5720,0,10B100690,Deposits received,9,Others,,,58743342,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,1349186,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,60092528,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,236045,0,10B100690,Deposits received,1,Insurance Premium,,,60328573,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,104300,0,10B100690,Deposits received,2,Resident Tax,,,60432873,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,28970,0,10B100690,Deposits received,3,Withholding Tax,,,60461843,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,43305,0,10B100690,Deposits received,4,Savings & Insurance,,,60505148,2022-01
2022-01-25,January Salary Others 0020 Sales Department,10E200090,Remuneration for directors (and other officers),,,,,59124,0,10B100690,Deposits received,9,Others,,,60564272,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10E200090,Remuneration for directors (and other officers),,,,,543137,0,10A100020,Cash and deposits,20,Mizuho Main Branch,,,61107409,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10E200090,Remuneration for directors (and other officers),,,,,103424,0,10B100690,Deposits received,1,Insurance Premium,,,61210833,2022-01
2022-01-25,January Salary Others 1000 Sapporo Office,10E200090,Remuneration for directors (and other officers),,,,,46300,0,10B100690,Deposits received,2,Resident Tax,,,61257133,2022-01
